week_ending_date,location,location_name,value
2025-07-05,US,US,0.0013
2025-07-05,01,Alabama,0.0016
2025-07-05,02,Alaska,0.0034
2025-07-05,04,Arizona,0.001
2025-07-05,05,Arkansas,8e-4
2025-07-05,06,California,0.0013
2025-07-05,08,Colorado,8e-4
2025-07-05,09,Connecticut,4e-4
2025-07-05,10,Delaware,3e-4
2025-07-05,11,District of Columbia,0.001
2025-07-05,12,Florida,0.0042
2025-07-05,13,Georgia,6e-4
2025-07-05,15,Hawaii,0.0086
2025-07-05,16,Idaho,0.0018
2025-07-05,17,Illinois,4e-4
2025-07-05,18,Indiana,4e-4
2025-07-05,19,Iowa,7e-4
2025-07-05,20,Kansas,4e-4
2025-07-05,21,Kentucky,4e-4
2025-07-05,56,Wyoming,3e-4
2025-07-05,22,Louisiana,8e-4
2025-07-05,23,Maine,3e-4
2025-07-05,24,Maryland,4e-4
2025-07-05,25,Massachusetts,7e-4
2025-07-05,26,Michigan,4e-4
2025-07-05,27,Minnesota,5e-4
2025-07-05,28,Mississippi,0.0019
2025-07-05,30,Montana,9e-4
2025-07-05,31,Nebraska,1e-4
2025-07-05,49,Utah,0.0012
2025-07-05,50,Vermont,2e-4
2025-07-05,51,Virginia,8e-4
2025-07-05,53,Washington,0.002
2025-07-05,54,West Virginia,3e-4
2025-07-05,55,Wisconsin,4e-4
2025-06-28,32,Nevada,0.0014
2025-06-28,33,New Hampshire,8e-4
2025-06-28,34,New Jersey,0.001
2025-06-28,35,New Mexico,0.0012
2025-06-28,36,New York,4e-4
2025-06-28,37,North Carolina,0.0035
2025-06-28,38,North Dakota,0
2025-06-28,39,Ohio,4e-4
2025-06-28,40,Oklahoma,8e-4
2025-06-28,41,Oregon,0.002
2025-06-28,42,Pennsylvania,6e-4
2025-06-28,44,Rhode Island,1e-4
2025-06-28,45,South Carolina,0.0011
2025-06-28,46,South Dakota,0
2025-06-28,47,Tennessee,9e-4
2025-06-28,48,Texas,0.002
2025-06-28,US,US,0.0014
2025-06-28,01,Alabama,0.0019
2025-06-28,02,Alaska,0.0046
2025-06-28,04,Arizona,0.0012
2025-06-28,05,Arkansas,0.0013
2025-06-28,06,California,0.0017
2025-06-28,08,Colorado,6e-4
2025-06-28,09,Connecticut,3e-4
2025-06-28,10,Delaware,4e-4
2025-06-28,11,District of Columbia,0.0012
2025-06-28,12,Florida,0.0044
2025-06-28,13,Georgia,6e-4
2025-06-28,15,Hawaii,0.0092
2025-06-28,16,Idaho,0.0015
2025-06-28,17,Illinois,5e-4
2025-06-28,18,Indiana,5e-4
2025-06-28,19,Iowa,4e-4
2025-06-28,20,Kansas,6e-4
2025-06-28,21,Kentucky,4e-4
2025-06-28,56,Wyoming,4e-4
2025-06-28,22,Louisiana,0.0011
2025-06-28,23,Maine,6e-4
2025-06-28,24,Maryland,7e-4
2025-06-28,25,Massachusetts,7e-4
2025-06-28,26,Michigan,4e-4
2025-06-28,27,Minnesota,7e-4
2025-06-28,28,Mississippi,0.0018
2025-06-28,30,Montana,6e-4
2025-06-28,31,Nebraska,0
2025-06-28,49,Utah,0.0013
2025-06-28,50,Vermont,2e-4
2025-06-28,51,Virginia,0.0011
2025-06-28,53,Washington,0.0026
2025-06-28,54,West Virginia,2e-4
2025-06-28,55,Wisconsin,4e-4
2025-06-21,32,Nevada,0.0012
2025-06-21,33,New Hampshire,7e-4
2025-06-21,34,New Jersey,0.0012
2025-06-21,35,New Mexico,0.0014
2025-06-21,36,New York,7e-4
2025-06-21,37,North Carolina,0.004
2025-06-21,38,North Dakota,2e-4
2025-06-21,39,Ohio,4e-4
2025-06-21,40,Oklahoma,8e-4
2025-06-21,41,Oregon,0.0019
2025-06-21,42,Pennsylvania,6e-4
2025-06-21,44,Rhode Island,5e-4
2025-06-21,45,South Carolina,0.0011
2025-06-21,46,South Dakota,6e-4
2025-06-21,47,Tennessee,0.0013
2025-06-21,48,Texas,0.0022
2025-06-21,US,US,0.0016
2025-06-21,01,Alabama,0.0023
2025-06-21,02,Alaska,0.0047
2025-06-21,04,Arizona,0.0015
2025-06-21,05,Arkansas,5e-4
2025-06-21,06,California,0.0018
2025-06-21,08,Colorado,0.001
2025-06-21,09,Connecticut,7e-4
2025-06-21,10,Delaware,0.001
2025-06-21,11,District of Columbia,0.001
2025-06-21,12,Florida,0.0046
2025-06-21,13,Georgia,9e-4
2025-06-21,15,Hawaii,0.0082
2025-06-21,16,Idaho,0.0016
2025-06-21,17,Illinois,6e-4
2025-06-21,18,Indiana,6e-4
2025-06-21,19,Iowa,3e-4
2025-06-21,20,Kansas,4e-4
2025-06-21,21,Kentucky,7e-4
2025-06-21,56,Wyoming,7e-4
2025-06-21,22,Louisiana,0.0018
2025-06-21,23,Maine,5e-4
2025-06-21,24,Maryland,9e-4
2025-06-21,25,Massachusetts,8e-4
2025-06-21,26,Michigan,7e-4
2025-06-21,27,Minnesota,6e-4
2025-06-21,28,Mississippi,0.0022
2025-06-21,30,Montana,0.001
2025-06-21,31,Nebraska,2e-4
2025-06-21,49,Utah,9e-4
2025-06-21,50,Vermont,7e-4
2025-06-21,51,Virginia,0.0011
2025-06-21,53,Washington,0.0029
2025-06-21,54,West Virginia,8e-4
2025-06-21,55,Wisconsin,4e-4
2025-06-14,32,Nevada,0.002
2025-06-14,33,New Hampshire,0.0014
2025-06-14,34,New Jersey,0.0013
2025-06-14,35,New Mexico,0.0016
2025-06-14,36,New York,6e-4
2025-06-14,37,North Carolina,0.0047
2025-06-14,38,North Dakota,3e-4
2025-06-14,39,Ohio,6e-4
2025-06-14,40,Oklahoma,0.0012
2025-06-14,41,Oregon,0.0022
2025-06-14,42,Pennsylvania,9e-4
2025-06-14,44,Rhode Island,0.001
2025-06-14,45,South Carolina,0.001
2025-06-14,46,South Dakota,5e-4
2025-06-14,47,Tennessee,0.0017
2025-06-14,48,Texas,0.0025
2025-06-14,US,US,0.0019
2025-06-14,01,Alabama,0.0024
2025-06-14,02,Alaska,0.0075
2025-06-14,04,Arizona,0.0024
2025-06-14,05,Arkansas,8e-4
2025-06-14,06,California,0.0024
2025-06-14,08,Colorado,0.0012
2025-06-14,09,Connecticut,6e-4
2025-06-14,10,Delaware,0.0011
2025-06-14,11,District of Columbia,0.0014
2025-06-14,12,Florida,0.005
2025-06-14,13,Georgia,0.0011
2025-06-14,15,Hawaii,0.0114
2025-06-14,16,Idaho,0.002
2025-06-14,17,Illinois,8e-4
2025-06-14,18,Indiana,6e-4
2025-06-14,19,Iowa,6e-4
2025-06-14,20,Kansas,4e-4
2025-06-14,21,Kentucky,6e-4
2025-06-14,56,Wyoming,7e-4
2025-06-14,22,Louisiana,0.0017
2025-06-14,23,Maine,3e-4
2025-06-14,24,Maryland,0.0013
2025-06-14,25,Massachusetts,7e-4
2025-06-14,26,Michigan,9e-4
2025-06-14,27,Minnesota,0.0011
2025-06-14,28,Mississippi,0.0026
2025-06-14,30,Montana,8e-4
2025-06-14,31,Nebraska,1e-4
2025-06-14,49,Utah,0.0017
2025-06-14,50,Vermont,3e-4
2025-06-14,51,Virginia,0.0014
2025-06-14,53,Washington,0.0029
2025-06-14,54,West Virginia,7e-4
2025-06-14,55,Wisconsin,6e-4
2025-06-07,32,Nevada,0.0033
2025-06-07,33,New Hampshire,0.001
2025-06-07,34,New Jersey,0.0014
2025-06-07,35,New Mexico,0.0026
2025-06-07,36,New York,8e-4
2025-06-07,37,North Carolina,0.0053
2025-06-07,38,North Dakota,3e-4
2025-06-07,39,Ohio,5e-4
2025-06-07,40,Oklahoma,8e-4
2025-06-07,41,Oregon,0.002
2025-06-07,42,Pennsylvania,9e-4
2025-06-07,44,Rhode Island,9e-4
2025-06-07,45,South Carolina,0.0013
2025-06-07,46,South Dakota,3e-4
2025-06-07,47,Tennessee,0.0019
2025-06-07,48,Texas,0.0034
2025-06-07,US,US,0.0022
2025-06-07,01,Alabama,0.0018
2025-06-07,02,Alaska,0.0085
2025-06-07,04,Arizona,0.0035
2025-06-07,05,Arkansas,0.0012
2025-06-07,06,California,0.0027
2025-06-07,08,Colorado,0.0018
2025-06-07,09,Connecticut,0.001
2025-06-07,10,Delaware,0.0012
2025-06-07,11,District of Columbia,0.0016
2025-06-07,12,Florida,0.0053
2025-06-07,13,Georgia,0.0017
2025-06-07,15,Hawaii,0.0159
2025-06-07,16,Idaho,0.0023
2025-06-07,17,Illinois,9e-4
2025-06-07,18,Indiana,8e-4
2025-06-07,19,Iowa,0.001
2025-06-07,20,Kansas,5e-4
2025-06-07,21,Kentucky,9e-4
2025-06-07,56,Wyoming,0.0011
2025-06-07,22,Louisiana,0.0023
2025-06-07,23,Maine,5e-4
2025-06-07,24,Maryland,0.0012
2025-06-07,25,Massachusetts,0.0012
2025-06-07,26,Michigan,0.0012
2025-06-07,27,Minnesota,8e-4
2025-06-07,28,Mississippi,0.0029
2025-06-07,30,Montana,0.001
2025-06-07,31,Nebraska,3e-4
2025-06-07,49,Utah,0.0019
2025-06-07,50,Vermont,5e-4
2025-06-07,51,Virginia,0.0018
2025-06-07,53,Washington,0.0036
2025-06-07,54,West Virginia,0.0013
2025-06-07,55,Wisconsin,0.0011
2025-05-31,32,Nevada,0.004
2025-05-31,33,New Hampshire,0.0019
2025-05-31,34,New Jersey,0.0018
2025-05-31,35,New Mexico,0.0034
2025-05-31,36,New York,0.0011
2025-05-31,37,North Carolina,0.0055
2025-05-31,38,North Dakota,3e-4
2025-05-31,39,Ohio,6e-4
2025-05-31,40,Oklahoma,6e-4
2025-05-31,41,Oregon,0.0033
2025-05-31,42,Pennsylvania,0.0015
2025-05-31,44,Rhode Island,0.0014
2025-05-31,45,South Carolina,0.0016
2025-05-31,46,South Dakota,2e-4
2025-05-31,47,Tennessee,0.0023
2025-05-31,48,Texas,0.0045
2025-05-31,US,US,0.0028
2025-05-31,01,Alabama,0.0024
2025-05-31,02,Alaska,0.0079
2025-05-31,04,Arizona,0.0057
2025-05-31,05,Arkansas,0.0019
2025-05-31,06,California,0.0036
2025-05-31,08,Colorado,0.0035
2025-05-31,09,Connecticut,0.0014
2025-05-31,10,Delaware,0.0012
2025-05-31,11,District of Columbia,0.0017
2025-05-31,12,Florida,0.0056
2025-05-31,13,Georgia,0.0014
2025-05-31,15,Hawaii,0.0172
2025-05-31,16,Idaho,0.0013
2025-05-31,17,Illinois,0.0016
2025-05-31,18,Indiana,0.0011
2025-05-31,19,Iowa,7e-4
2025-05-31,20,Kansas,0.0014
2025-05-31,21,Kentucky,0.0014
2025-05-31,56,Wyoming,7e-4
2025-05-31,22,Louisiana,0.003
2025-05-31,23,Maine,0.0012
2025-05-31,24,Maryland,0.0015
2025-05-31,25,Massachusetts,0.0016
2025-05-31,26,Michigan,0.0016
2025-05-31,27,Minnesota,0.0014
2025-05-31,28,Mississippi,0.0034
2025-05-31,30,Montana,9e-4
2025-05-31,31,Nebraska,5e-4
2025-05-31,49,Utah,0.003
2025-05-31,50,Vermont,0.001
2025-05-31,51,Virginia,0.0026
2025-05-31,53,Washington,0.004
2025-05-31,54,West Virginia,0.0017
2025-05-31,55,Wisconsin,0.0011
2025-05-24,32,Nevada,0.0038
2025-05-24,33,New Hampshire,0.003
2025-05-24,34,New Jersey,0.0018
2025-05-24,35,New Mexico,0.0037
2025-05-24,36,New York,0.0013
2025-05-24,37,North Carolina,0.0059
2025-05-24,38,North Dakota,6e-4
2025-05-24,39,Ohio,7e-4
2025-05-24,40,Oklahoma,8e-4
2025-05-24,41,Oregon,0.0041
2025-05-24,42,Pennsylvania,0.0014
2025-05-24,44,Rhode Island,0.0012
2025-05-24,45,South Carolina,0.0017
2025-05-24,46,South Dakota,0
2025-05-24,47,Tennessee,0.0029
2025-05-24,48,Texas,0.0042
2025-05-24,US,US,0.0028
2025-05-24,01,Alabama,0.0028
2025-05-24,02,Alaska,0.0082
2025-05-24,04,Arizona,0.0055
2025-05-24,05,Arkansas,0.001
2025-05-24,06,California,0.0032
2025-05-24,08,Colorado,0.0035
2025-05-24,09,Connecticut,0.0018
2025-05-24,10,Delaware,0.002
2025-05-24,11,District of Columbia,0.0027
2025-05-24,12,Florida,0.0052
2025-05-24,13,Georgia,0.0015
2025-05-24,15,Hawaii,0.018
2025-05-24,16,Idaho,0.0025
2025-05-24,17,Illinois,0.0019
2025-05-24,18,Indiana,0.0011
2025-05-24,19,Iowa,0.0012
2025-05-24,20,Kansas,0.0016
2025-05-24,21,Kentucky,9e-4
2025-05-24,56,Wyoming,0.0023
2025-05-24,22,Louisiana,0.0032
2025-05-24,23,Maine,0.0015
2025-05-24,24,Maryland,0.0023
2025-05-24,25,Massachusetts,0.0016
2025-05-24,26,Michigan,0.002
2025-05-24,27,Minnesota,0.0015
2025-05-24,28,Mississippi,0.003
2025-05-24,30,Montana,0.0011
2025-05-24,31,Nebraska,5e-4
2025-05-24,49,Utah,0.0022
2025-05-24,50,Vermont,5e-4
2025-05-24,51,Virginia,0.0028
2025-05-24,53,Washington,0.0044
2025-05-24,54,West Virginia,9e-4
2025-05-24,55,Wisconsin,0.0012
2025-05-17,32,Nevada,0.004
2025-05-17,33,New Hampshire,0.0027
2025-05-17,34,New Jersey,0.002
2025-05-17,35,New Mexico,0.004
2025-05-17,36,New York,0.0019
2025-05-17,37,North Carolina,0.0057
2025-05-17,38,North Dakota,3e-4
2025-05-17,39,Ohio,0.001
2025-05-17,40,Oklahoma,0.0011
2025-05-17,41,Oregon,0.0038
2025-05-17,42,Pennsylvania,0.002
2025-05-17,44,Rhode Island,0.0022
2025-05-17,45,South Carolina,0.0023
2025-05-17,46,South Dakota,0.0014
2025-05-17,47,Tennessee,0.003
2025-05-17,48,Texas,0.0046
2025-05-17,US,US,0.0032
2025-05-17,01,Alabama,0.004
2025-05-17,02,Alaska,0.005
2025-05-17,04,Arizona,0.0065
2025-05-17,05,Arkansas,0.0015
2025-05-17,06,California,0.0034
2025-05-17,08,Colorado,0.0039
2025-05-17,09,Connecticut,0.003
2025-05-17,10,Delaware,0.0026
2025-05-17,11,District of Columbia,0.0029
2025-05-17,12,Florida,0.0055
2025-05-17,13,Georgia,0.0016
2025-05-17,15,Hawaii,0.0177
2025-05-17,16,Idaho,0.0023
2025-05-17,17,Illinois,0.0026
2025-05-17,18,Indiana,0.002
2025-05-17,19,Iowa,0.0011
2025-05-17,20,Kansas,0.0021
2025-05-17,21,Kentucky,0.0014
2025-05-17,56,Wyoming,4e-4
2025-05-17,22,Louisiana,0.0041
2025-05-17,23,Maine,0.0019
2025-05-17,24,Maryland,0.0027
2025-05-17,25,Massachusetts,0.0022
2025-05-17,26,Michigan,0.0031
2025-05-17,27,Minnesota,0.0023
2025-05-17,28,Mississippi,0.0039
2025-05-17,30,Montana,2e-4
2025-05-17,31,Nebraska,4e-4
2025-05-17,49,Utah,0.0025
2025-05-17,50,Vermont,0.001
2025-05-17,51,Virginia,0.0035
2025-05-17,53,Washington,0.0049
2025-05-17,54,West Virginia,0.0014
2025-05-17,55,Wisconsin,0.002
2025-05-10,32,Nevada,0.0052
2025-05-10,33,New Hampshire,0.0053
2025-05-10,34,New Jersey,0.0027
2025-05-10,35,New Mexico,0.0035
2025-05-10,36,New York,0.0024
2025-05-10,37,North Carolina,0.006
2025-05-10,38,North Dakota,0.0014
2025-05-10,39,Ohio,0.0011
2025-05-10,40,Oklahoma,0.0012
2025-05-10,41,Oregon,0.0039
2025-05-10,42,Pennsylvania,0.0029
2025-05-10,44,Rhode Island,0.003
2025-05-10,45,South Carolina,0.0022
2025-05-10,46,South Dakota,5e-4
2025-05-10,47,Tennessee,0.0035
2025-05-10,48,Texas,0.0046
2025-05-10,US,US,0.0036
2025-05-10,01,Alabama,0.0039
2025-05-10,02,Alaska,0.0039
2025-05-10,04,Arizona,0.0075
2025-05-10,05,Arkansas,0.003
2025-05-10,06,California,0.004
2025-05-10,08,Colorado,0.0049
2025-05-10,09,Connecticut,0.0034
2025-05-10,10,Delaware,0.003
2025-05-10,11,District of Columbia,0.0036
2025-05-10,12,Florida,0.0055
2025-05-10,13,Georgia,0.0018
2025-05-10,15,Hawaii,0.0194
2025-05-10,16,Idaho,0.0023
2025-05-10,17,Illinois,0.0033
2025-05-10,18,Indiana,0.0022
2025-05-10,19,Iowa,0.0012
2025-05-10,20,Kansas,0.002
2025-05-10,21,Kentucky,0.0013
2025-05-10,56,Wyoming,0.0047
2025-05-10,22,Louisiana,0.0035
2025-05-10,23,Maine,0.0031
2025-05-10,24,Maryland,0.0043
2025-05-10,25,Massachusetts,0.003
2025-05-10,26,Michigan,0.0039
2025-05-10,27,Minnesota,0.0029
2025-05-10,28,Mississippi,0.0032
2025-05-10,30,Montana,0.0017
2025-05-10,31,Nebraska,7e-4
2025-05-10,49,Utah,0.0032
2025-05-10,50,Vermont,0.0024
2025-05-10,51,Virginia,0.0045
2025-05-10,53,Washington,0.0043
2025-05-10,54,West Virginia,0.0016
2025-05-10,55,Wisconsin,0.0029
2025-05-03,32,Nevada,0.0068
2025-05-03,33,New Hampshire,0.0063
2025-05-03,34,New Jersey,0.0041
2025-05-03,35,New Mexico,0.005
2025-05-03,36,New York,0.0034
2025-05-03,37,North Carolina,0.0063
2025-05-03,38,North Dakota,0.0013
2025-05-03,39,Ohio,0.0017
2025-05-03,40,Oklahoma,0.0019
2025-05-03,41,Oregon,0.005
2025-05-03,42,Pennsylvania,0.004
2025-05-03,44,Rhode Island,0.0035
2025-05-03,45,South Carolina,0.0024
2025-05-03,46,South Dakota,0.0016
2025-05-03,47,Tennessee,0.0035
2025-05-03,48,Texas,0.0048
2025-05-03,US,US,0.0043
2025-05-03,01,Alabama,0.0043
2025-05-03,02,Alaska,0.0109
2025-05-03,04,Arizona,0.0086
2025-05-03,05,Arkansas,0.0023
2025-05-03,06,California,0.0042
2025-05-03,08,Colorado,0.0044
2025-05-03,09,Connecticut,0.0053
2025-05-03,10,Delaware,0.0038
2025-05-03,11,District of Columbia,0.0058
2025-05-03,12,Florida,0.0057
2025-05-03,13,Georgia,0.0021
2025-05-03,15,Hawaii,0.0178
2025-05-03,16,Idaho,0.0036
2025-05-03,17,Illinois,0.0045
2025-05-03,18,Indiana,0.0027
2025-05-03,19,Iowa,0.0015
2025-05-03,20,Kansas,0.0024
2025-05-03,21,Kentucky,0.0015
2025-05-03,56,Wyoming,0.0015
2025-05-03,22,Louisiana,0.0045
2025-05-03,23,Maine,0.0053
2025-05-03,24,Maryland,0.006
2025-05-03,25,Massachusetts,0.0047
2025-05-03,26,Michigan,0.0055
2025-05-03,27,Minnesota,0.005
2025-05-03,28,Mississippi,0.0041
2025-05-03,30,Montana,0.0017
2025-05-03,31,Nebraska,0.0011
2025-05-03,49,Utah,0.0038
2025-05-03,50,Vermont,0.0035
2025-05-03,51,Virginia,0.0052
2025-05-03,53,Washington,0.0045
2025-05-03,54,West Virginia,0.0018
2025-05-03,55,Wisconsin,0.0041
2025-04-26,32,Nevada,0.0069
2025-04-26,33,New Hampshire,0.0108
2025-04-26,34,New Jersey,0.0058
2025-04-26,35,New Mexico,0.0061
2025-04-26,36,New York,0.0059
2025-04-26,37,North Carolina,0.0073
2025-04-26,38,North Dakota,0.002
2025-04-26,39,Ohio,0.0024
2025-04-26,40,Oklahoma,0.0023
2025-04-26,41,Oregon,0.0049
2025-04-26,42,Pennsylvania,0.0059
2025-04-26,44,Rhode Island,0.0037
2025-04-26,45,South Carolina,0.0028
2025-04-26,46,South Dakota,0.0018
2025-04-26,47,Tennessee,0.0049
2025-04-26,48,Texas,0.0057
2025-04-26,US,US,0.0058
2025-04-26,01,Alabama,0.0044
2025-04-26,02,Alaska,0.0173
2025-04-26,04,Arizona,0.0088
2025-04-26,05,Arkansas,0.0055
2025-04-26,06,California,0.0052
2025-04-26,08,Colorado,0.0049
2025-04-26,09,Connecticut,0.0075
2025-04-26,10,Delaware,0.0049
2025-04-26,11,District of Columbia,0.0075
2025-04-26,12,Florida,0.007
2025-04-26,13,Georgia,0.0029
2025-04-26,15,Hawaii,0.0172
2025-04-26,16,Idaho,0.0036
2025-04-26,17,Illinois,0.0076
2025-04-26,18,Indiana,0.0038
2025-04-26,19,Iowa,0.0021
2025-04-26,20,Kansas,0.0043
2025-04-26,21,Kentucky,0.0024
2025-04-26,56,Wyoming,0.0029
2025-04-26,22,Louisiana,0.0053
2025-04-26,23,Maine,0.0112
2025-04-26,24,Maryland,0.0103
2025-04-26,25,Massachusetts,0.0074
2025-04-26,26,Michigan,0.0077
2025-04-26,27,Minnesota,0.0053
2025-04-26,28,Mississippi,0.0046
2025-04-26,30,Montana,0.005
2025-04-26,31,Nebraska,0.0018
2025-04-26,49,Utah,0.0046
2025-04-26,50,Vermont,0.0082
2025-04-26,51,Virginia,0.0075
2025-04-26,53,Washington,0.0062
2025-04-26,54,West Virginia,0.0031
2025-04-26,55,Wisconsin,0.0062
2025-04-19,32,Nevada,0.0067
2025-04-19,33,New Hampshire,0.0126
2025-04-19,34,New Jersey,0.0082
2025-04-19,35,New Mexico,0.0074
2025-04-19,36,New York,0.0086
2025-04-19,37,North Carolina,0.0089
2025-04-19,38,North Dakota,0.0037
2025-04-19,39,Ohio,0.0037
2025-04-19,40,Oklahoma,0.0027
2025-04-19,41,Oregon,0.0052
2025-04-19,42,Pennsylvania,0.0075
2025-04-19,44,Rhode Island,0.0065
2025-04-19,45,South Carolina,0.0033
2025-04-19,46,South Dakota,0.0034
2025-04-19,47,Tennessee,0.005
2025-04-19,48,Texas,0.0069
2025-04-19,US,US,0.0071
2025-04-19,01,Alabama,0.0064
2025-04-19,02,Alaska,0.0184
2025-04-19,04,Arizona,0.0099
2025-04-19,05,Arkansas,0.0053
2025-04-19,06,California,0.0059
2025-04-19,08,Colorado,0.0046
2025-04-19,09,Connecticut,0.0108
2025-04-19,10,Delaware,0.0075
2025-04-19,11,District of Columbia,0.0083
2025-04-19,12,Florida,0.0077
2025-04-19,13,Georgia,0.0029
2025-04-19,15,Hawaii,0.0185
2025-04-19,16,Idaho,0.0046
2025-04-19,17,Illinois,0.01
2025-04-19,18,Indiana,0.0055
2025-04-19,19,Iowa,0.0031
2025-04-19,20,Kansas,0.0042
2025-04-19,21,Kentucky,0.0035
2025-04-19,56,Wyoming,0.0033
2025-04-19,22,Louisiana,0.0067
2025-04-19,23,Maine,0.0128
2025-04-19,24,Maryland,0.0159
2025-04-19,25,Massachusetts,0.0098
2025-04-19,26,Michigan,0.008
2025-04-19,27,Minnesota,0.0059
2025-04-19,28,Mississippi,0.0056
2025-04-19,30,Montana,0.007
2025-04-19,31,Nebraska,0.0026
2025-04-19,49,Utah,0.0056
2025-04-19,50,Vermont,0.012
2025-04-19,51,Virginia,0.0102
2025-04-19,53,Washington,0.0062
2025-04-19,54,West Virginia,0.0055
2025-04-19,55,Wisconsin,0.0064
2025-04-12,32,Nevada,0.0087
2025-04-12,33,New Hampshire,0.0133
2025-04-12,34,New Jersey,0.0098
2025-04-12,35,New Mexico,0.0093
2025-04-12,36,New York,0.0107
2025-04-12,37,North Carolina,0.0105
2025-04-12,38,North Dakota,0.0055
2025-04-12,39,Ohio,0.004
2025-04-12,40,Oklahoma,0.0026
2025-04-12,41,Oregon,0.007
2025-04-12,42,Pennsylvania,0.008
2025-04-12,44,Rhode Island,0.0069
2025-04-12,45,South Carolina,0.0044
2025-04-12,46,South Dakota,0.0034
2025-04-12,47,Tennessee,0.0056
2025-04-12,48,Texas,0.0075
2025-04-12,US,US,0.0083
2025-04-12,01,Alabama,0.0063
2025-04-12,02,Alaska,0.0188
2025-04-12,04,Arizona,0.0114
2025-04-12,05,Arkansas,0.0047
2025-04-12,06,California,0.0079
2025-04-12,08,Colorado,0.0052
2025-04-12,09,Connecticut,0.0164
2025-04-12,10,Delaware,0.0075
2025-04-12,11,District of Columbia,0.0089
2025-04-12,12,Florida,0.0081
2025-04-12,13,Georgia,0.004
2025-04-12,15,Hawaii,0.0238
2025-04-12,16,Idaho,0.0066
2025-04-12,17,Illinois,0.0095
2025-04-12,18,Indiana,0.0061
2025-04-12,19,Iowa,0.0042
2025-04-12,20,Kansas,0.0047
2025-04-12,21,Kentucky,0.0056
2025-04-12,56,Wyoming,0.0033
2025-04-12,22,Louisiana,0.0084
2025-04-12,23,Maine,0.0181
2025-04-12,24,Maryland,0.0184
2025-04-12,25,Massachusetts,0.0122
2025-04-12,26,Michigan,0.0086
2025-04-12,27,Minnesota,0.0068
2025-04-12,28,Mississippi,0.007
2025-04-12,30,Montana,0.0083
2025-04-12,31,Nebraska,0.0024
2025-04-12,49,Utah,0.0088
2025-04-12,50,Vermont,0.013
2025-04-12,51,Virginia,0.0129
2025-04-12,53,Washington,0.0082
2025-04-12,54,West Virginia,0.0084
2025-04-12,55,Wisconsin,0.0078
2025-04-05,32,Nevada,0.008
2025-04-05,33,New Hampshire,0.0164
2025-04-05,34,New Jersey,0.0136
2025-04-05,35,New Mexico,0.0107
2025-04-05,36,New York,0.0132
2025-04-05,37,North Carolina,0.015
2025-04-05,38,North Dakota,0.004
2025-04-05,39,Ohio,0.0067
2025-04-05,40,Oklahoma,0.0034
2025-04-05,41,Oregon,0.0096
2025-04-05,42,Pennsylvania,0.0117
2025-04-05,44,Rhode Island,0.0098
2025-04-05,45,South Carolina,0.0071
2025-04-05,46,South Dakota,0.0035
2025-04-05,47,Tennessee,0.0076
2025-04-05,48,Texas,0.0083
2025-04-05,US,US,0.0111
2025-04-05,01,Alabama,0.009
2025-04-05,02,Alaska,0.0214
2025-04-05,04,Arizona,0.0117
2025-04-05,05,Arkansas,0.0089
2025-04-05,06,California,0.0092
2025-04-05,08,Colorado,0.0073
2025-04-05,09,Connecticut,0.0213
2025-04-05,10,Delaware,0.0119
2025-04-05,11,District of Columbia,0.0131
2025-04-05,12,Florida,0.0101
2025-04-05,13,Georgia,0.008
2025-04-05,15,Hawaii,0.022
2025-04-05,16,Idaho,0.0078
2025-04-05,17,Illinois,0.0145
2025-04-05,18,Indiana,0.0098
2025-04-05,19,Iowa,0.0056
2025-04-05,20,Kansas,0.0058
2025-04-05,21,Kentucky,0.0129
2025-04-05,56,Wyoming,0.0056
2025-04-05,22,Louisiana,0.0108
2025-04-05,23,Maine,0.024
2025-04-05,24,Maryland,0.0242
2025-04-05,25,Massachusetts,0.0133
2025-04-05,26,Michigan,0.0127
2025-04-05,27,Minnesota,0.0087
2025-04-05,28,Mississippi,0.0085
2025-04-05,30,Montana,0.0078
2025-04-05,31,Nebraska,0.0035
2025-04-05,49,Utah,0.0092
2025-04-05,50,Vermont,0.0181
2025-04-05,51,Virginia,0.0218
2025-04-05,53,Washington,0.0101
2025-04-05,54,West Virginia,0.015
2025-04-05,55,Wisconsin,0.0097
2025-03-29,32,Nevada,0.0095
2025-03-29,33,New Hampshire,0.0224
2025-03-29,34,New Jersey,0.0166
2025-03-29,35,New Mexico,0.0158
2025-03-29,36,New York,0.0151
2025-03-29,37,North Carolina,0.0198
2025-03-29,38,North Dakota,0.009
2025-03-29,39,Ohio,0.0106
2025-03-29,40,Oklahoma,0.0053
2025-03-29,41,Oregon,0.015
2025-03-29,42,Pennsylvania,0.0134
2025-03-29,44,Rhode Island,0.0083
2025-03-29,45,South Carolina,0.0101
2025-03-29,46,South Dakota,0.0033
2025-03-29,47,Tennessee,0.012
2025-03-29,48,Texas,0.0103
2025-03-29,US,US,0.0144
2025-03-29,01,Alabama,0.015
2025-03-29,02,Alaska,0.0313
2025-03-29,04,Arizona,0.0126
2025-03-29,05,Arkansas,0.0133
2025-03-29,06,California,0.0126
2025-03-29,08,Colorado,0.009
2025-03-29,09,Connecticut,0.0231
2025-03-29,10,Delaware,0.0133
2025-03-29,11,District of Columbia,0.0142
2025-03-29,12,Florida,0.0136
2025-03-29,13,Georgia,0.0102
2025-03-29,15,Hawaii,0.0236
