location_name,horizon,quantile_0.025,quantile_0.5,quantile_0.975,quantile_0.025_rounded,quantile_0.5_rounded,quantile_0.975_rounded,target_end_date,reference_date,target_end_date_formatted,reference_date_formatted,forecast_due_date,forecast_due_date_formatted,model
Texas,0,0.01332073846651373,0.0284,0.04546880713379413,0.0133,0.0284,0.0455,2025-12-13,2025-12-13,"December 13, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Texas,1,0.013198346517586,0.0355,0.0770651204682154,0.0132,0.0355,0.0771,2025-12-20,2025-12-13,"December 20, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Texas,2,0.0114067586947068,0.0352226967479607,0.102772871996235,0.0114,0.0352,0.1028,2025-12-27,2025-12-13,"December 27, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Utah,0,0.00943206585217119,0.02071274485834142,0.03671131228862809,0.0094,0.0207,0.0367,2025-12-13,2025-12-13,"December 13, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Utah,1,0.00831366803862421,0.02433220328509894,0.06269210138283458,0.0083,0.0243,0.0627,2025-12-20,2025-12-13,"December 20, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Utah,2,0.00835786318230363,0.02790976290280978,0.08016370254884402,0.0084,0.0279,0.0802,2025-12-27,2025-12-13,"December 27, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Vermont,0,0.00230424078405015,0.00668845058682198,0.01398089969124778,0.0023,0.0067,0.014,2025-12-13,2025-12-13,"December 13, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Vermont,1,0.00150488918627649,0.00868528653847704,0.02566629083376945,0.0015,0.0087,0.0257,2025-12-20,2025-12-13,"December 20, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Vermont,2,0.0013426971389046,0.00932176528290078,0.03615704289990122,0.0013,0.0093,0.0362,2025-12-27,2025-12-13,"December 27, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Virginia,0,0.010044686719572,0.0196,0.03268668133470811,0.01,0.0196,0.0327,2025-12-13,2025-12-13,"December 13, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Virginia,1,0.00810627755265571,0.0252,0.0515782564211875,0.0081,0.0252,0.0516,2025-12-20,2025-12-13,"December 20, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Virginia,2,0.0068836664700836,0.02584366327076095,0.07157279923884649,0.0069,0.0258,0.0716,2025-12-27,2025-12-13,"December 27, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Washington,0,0.00675233199618933,0.0124,0.02241531495738778,0.0068,0.0124,0.0224,2025-12-13,2025-12-13,"December 13, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Washington,1,0.0069,0.01830298565052372,0.03702502665419523,0.0069,0.0183,0.037,2025-12-20,2025-12-13,"December 20, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Washington,2,0.00638071478016134,0.01851423001959649,0.04646745197335172,0.0064,0.0185,0.0465,2025-12-27,2025-12-13,"December 27, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
West Virginia,0,0.0025261850507725,0.00681774666988158,0.01375375306211649,0.0025,0.0068,0.0138,2025-12-13,2025-12-13,"December 13, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
West Virginia,1,0.00246572388427309,0.0094325220729084,0.02685568018783069,0.0025,0.0094,0.0269,2025-12-20,2025-12-13,"December 20, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
West Virginia,2,0.00226597201799663,0.01072269184263815,0.03172848495977208,0.0023,0.0107,0.0317,2025-12-27,2025-12-13,"December 27, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Wisconsin,0,0.00643164169028228,0.01244749293893638,0.02156463125008755,0.0064,0.0124,0.0216,2025-12-13,2025-12-13,"December 13, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Wisconsin,1,0.00516397795463069,0.0161,0.0392,0.0052,0.0161,0.0392,2025-12-20,2025-12-13,"December 20, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Wisconsin,2,0.00417244029055647,0.01784860273187263,0.04738835303733993,0.0042,0.0178,0.0474,2025-12-27,2025-12-13,"December 27, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Wyoming,0,0,2.6729482939093543e-5,5.751096201727702e-4,0,0,6e-4,2025-12-13,2025-12-13,"December 13, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Wyoming,1,0,1.2144460245359227e-4,7.197894491499761e-4,0,1e-4,7e-4,2025-12-20,2025-12-13,"December 20, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Wyoming,2,0,1.542274177267056e-4,8.822971070776109e-4,0,2e-4,9e-4,2025-12-27,2025-12-13,"December 27, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
