week_ending_date,location,location_name,value
2024-03-30,11,District of Columbia,18
2024-04-06,11,District of Columbia,23
2024-04-13,11,District of Columbia,17
2024-04-20,11,District of Columbia,14
2024-11-02,11,District of Columbia,1
2024-11-09,11,District of Columbia,2
2024-11-16,11,District of Columbia,1
2024-11-23,11,District of Columbia,8
2024-11-30,11,District of Columbia,5
2024-12-07,11,District of Columbia,2
2024-12-14,11,District of Columbia,4
2024-12-21,11,District of Columbia,16
2024-12-28,11,District of Columbia,38
2025-01-04,11,District of Columbia,96
2025-01-11,11,District of Columbia,44
2025-01-18,11,District of Columbia,58
2025-01-25,11,District of Columbia,207
2025-02-01,11,District of Columbia,197
2025-02-08,11,District of Columbia,259
2025-02-15,11,District of Columbia,83
2025-02-22,11,District of Columbia,102
2025-03-01,11,District of Columbia,120
2025-03-08,11,District of Columbia,103
2025-03-15,11,District of Columbia,81
2025-03-22,11,District of Columbia,67
2025-03-29,11,District of Columbia,69
2025-04-05,11,District of Columbia,28
2025-04-12,11,District of Columbia,8
2025-04-19,11,District of Columbia,7
2025-04-26,11,District of Columbia,7
2025-05-03,11,District of Columbia,4
2025-05-10,11,District of Columbia,6
2025-05-17,11,District of Columbia,2
2025-05-24,11,District of Columbia,2
2025-05-31,11,District of Columbia,5
2025-06-07,11,District of Columbia,4
2025-06-14,11,District of Columbia,2
2025-06-21,11,District of Columbia,1
2025-06-28,11,District of Columbia,2
2025-07-05,11,District of Columbia,0
2025-07-12,11,District of Columbia,0
2025-07-19,11,District of Columbia,2
2025-07-26,11,District of Columbia,0
2025-08-02,11,District of Columbia,0
2025-08-09,11,District of Columbia,2
2025-08-16,11,District of Columbia,1
2025-08-23,11,District of Columbia,0
2025-08-30,11,District of Columbia,1
2025-09-06,11,District of Columbia,0
2025-09-13,11,District of Columbia,0
2025-09-20,11,District of Columbia,0
2025-09-27,11,District of Columbia,1
2025-10-04,11,District of Columbia,6
2025-10-11,11,District of Columbia,3
2025-10-18,11,District of Columbia,2
2025-10-25,11,District of Columbia,3
2025-11-01,11,District of Columbia,0
2025-11-08,11,District of Columbia,0
2025-11-15,11,District of Columbia,7
2025-11-22,11,District of Columbia,13
2025-11-29,11,District of Columbia,14
2025-12-06,11,District of Columbia,20
2020-08-08,10,Delaware,NA
2020-08-15,10,Delaware,NA
2020-08-22,10,Delaware,NA
2020-08-29,10,Delaware,NA
2020-09-05,10,Delaware,NA
2020-09-12,10,Delaware,NA
2020-09-19,10,Delaware,NA
2020-09-26,10,Delaware,NA
2020-10-03,10,Delaware,NA
2020-10-10,10,Delaware,NA
2020-10-17,10,Delaware,NA
2020-10-24,10,Delaware,0
2020-10-31,10,Delaware,0
2020-11-07,10,Delaware,0
2020-11-14,10,Delaware,0
2020-11-21,10,Delaware,0
2020-11-28,10,Delaware,0
2020-12-05,10,Delaware,0
2020-12-12,10,Delaware,0
2020-12-19,10,Delaware,0
2020-12-26,10,Delaware,0
2021-01-02,10,Delaware,0
2021-01-09,10,Delaware,0
2021-01-16,10,Delaware,3
2021-01-23,10,Delaware,0
2021-01-30,10,Delaware,0
2021-02-06,10,Delaware,0
2021-02-13,10,Delaware,0
2021-02-20,10,Delaware,0
2021-02-27,10,Delaware,0
2021-03-06,10,Delaware,0
2021-03-13,10,Delaware,0
2021-03-20,10,Delaware,0
2021-03-27,10,Delaware,0
2021-04-03,10,Delaware,0
2021-04-10,10,Delaware,0
2021-04-17,10,Delaware,0
2021-04-24,10,Delaware,2
2021-05-01,10,Delaware,0
2021-05-08,10,Delaware,0
2021-05-15,10,Delaware,0
2021-05-22,10,Delaware,0
2021-05-29,10,Delaware,0
2021-06-05,10,Delaware,0
2021-06-12,10,Delaware,0
2021-06-19,10,Delaware,0
2021-06-26,10,Delaware,0
2021-07-03,10,Delaware,0
2021-07-10,10,Delaware,0
2021-07-17,10,Delaware,0
2021-07-24,10,Delaware,0
2021-07-31,10,Delaware,0
2021-08-07,10,Delaware,0
2021-08-14,10,Delaware,0
2021-08-21,10,Delaware,0
2021-08-28,10,Delaware,0
2021-09-04,10,Delaware,0
2021-09-11,10,Delaware,0
2021-09-18,10,Delaware,0
2021-09-25,10,Delaware,0
2021-10-02,10,Delaware,0
2021-10-09,10,Delaware,0
2021-10-16,10,Delaware,0
2021-10-23,10,Delaware,0
2021-10-30,10,Delaware,0
2021-11-06,10,Delaware,0
2021-11-13,10,Delaware,0
2021-11-20,10,Delaware,0
2021-11-27,10,Delaware,0
2021-12-04,10,Delaware,0
2021-12-11,10,Delaware,1
2021-12-18,10,Delaware,6
2021-12-25,10,Delaware,3
2022-01-01,10,Delaware,10
2022-01-08,10,Delaware,6
2022-01-15,10,Delaware,0
2022-01-22,10,Delaware,0
2022-01-29,10,Delaware,0
2022-02-05,10,Delaware,0
2022-02-12,10,Delaware,0
2022-02-19,10,Delaware,0
2022-02-26,10,Delaware,0
2022-03-05,10,Delaware,1
2022-03-12,10,Delaware,7
2022-03-19,10,Delaware,4
2022-03-26,10,Delaware,4
2022-04-02,10,Delaware,3
2022-04-09,10,Delaware,7
2022-04-16,10,Delaware,38
2022-04-23,10,Delaware,17
2022-04-30,10,Delaware,7
2022-05-07,10,Delaware,4
2022-05-14,10,Delaware,3
2022-05-21,10,Delaware,4
2022-05-28,10,Delaware,3
2022-06-04,10,Delaware,9
2022-06-11,10,Delaware,6
2022-06-18,10,Delaware,1
2022-06-25,10,Delaware,2
2022-07-02,10,Delaware,0
2022-07-09,10,Delaware,0
2022-07-16,10,Delaware,1
2022-07-23,10,Delaware,0
2022-07-30,10,Delaware,0
2022-08-06,10,Delaware,0
2022-08-13,10,Delaware,0
2022-08-20,10,Delaware,0
2022-08-27,10,Delaware,0
2022-09-03,10,Delaware,1
2022-09-10,10,Delaware,0
2022-09-17,10,Delaware,2
2022-09-24,10,Delaware,0
2022-10-01,10,Delaware,0
2022-10-08,10,Delaware,0
2022-10-15,10,Delaware,0
2022-10-22,10,Delaware,1
2022-10-29,10,Delaware,4
2022-11-05,10,Delaware,10
2022-11-12,10,Delaware,13
2022-11-19,10,Delaware,53
2022-11-26,10,Delaware,39
2022-12-03,10,Delaware,86
2022-12-10,10,Delaware,30
2022-12-17,10,Delaware,25
2022-12-24,10,Delaware,29
2022-12-31,10,Delaware,42
2023-01-07,10,Delaware,45
2023-01-14,10,Delaware,12
2023-01-21,10,Delaware,6
2023-01-28,10,Delaware,6
2023-02-04,10,Delaware,10
2023-02-11,10,Delaware,1
2023-02-18,10,Delaware,1
2023-02-25,10,Delaware,0
2023-03-04,10,Delaware,5
2023-03-11,10,Delaware,1
2023-03-18,10,Delaware,0
2023-03-25,10,Delaware,2
2023-04-01,10,Delaware,2
2023-04-08,10,Delaware,0
2023-04-15,10,Delaware,0
2023-04-22,10,Delaware,0
2023-04-29,10,Delaware,1
2023-05-06,10,Delaware,0
2023-05-13,10,Delaware,1
2023-05-20,10,Delaware,0
2023-05-27,10,Delaware,0
2023-06-03,10,Delaware,3
2023-06-10,10,Delaware,0
2023-06-17,10,Delaware,0
2023-06-24,10,Delaware,0
2023-07-01,10,Delaware,0
2023-07-08,10,Delaware,0
2023-07-15,10,Delaware,0
2023-07-22,10,Delaware,2
2023-07-29,10,Delaware,0
2023-08-05,10,Delaware,0
2023-08-12,10,Delaware,1
2023-08-19,10,Delaware,0
2023-08-26,10,Delaware,0
2023-09-02,10,Delaware,0
2023-09-09,10,Delaware,0
2023-09-16,10,Delaware,0
2023-09-23,10,Delaware,0
2023-09-30,10,Delaware,0
2023-10-07,10,Delaware,2
2023-10-14,10,Delaware,0
2023-10-21,10,Delaware,1
2023-10-28,10,Delaware,1
2023-11-04,10,Delaware,1
2023-11-11,10,Delaware,1
2023-11-18,10,Delaware,2
2023-11-25,10,Delaware,1
2023-12-02,10,Delaware,2
2023-12-09,10,Delaware,10
2023-12-16,10,Delaware,18
2023-12-23,10,Delaware,24
2023-12-30,10,Delaware,60
2024-01-06,10,Delaware,48
2024-01-13,10,Delaware,34
2024-01-20,10,Delaware,32
2024-01-27,10,Delaware,28
2024-02-03,10,Delaware,25
2024-02-10,10,Delaware,25
2024-02-17,10,Delaware,36
2024-02-24,10,Delaware,24
2024-03-02,10,Delaware,33
2024-03-09,10,Delaware,26
2024-03-16,10,Delaware,18
2024-03-23,10,Delaware,16
2024-03-30,10,Delaware,15
2024-04-06,10,Delaware,19
2024-04-13,10,Delaware,7
2024-04-20,10,Delaware,8
2024-11-02,10,Delaware,0
2024-11-09,10,Delaware,1
2024-11-16,10,Delaware,4
2024-11-23,10,Delaware,7
2024-11-30,10,Delaware,5
2024-12-07,10,Delaware,15
2024-12-14,10,Delaware,15
2024-12-21,10,Delaware,43
2024-12-28,10,Delaware,96
2025-01-04,10,Delaware,185
2025-01-11,10,Delaware,108
2025-01-18,10,Delaware,94
2025-01-25,10,Delaware,117
2025-02-01,10,Delaware,198
2025-02-08,10,Delaware,231
2025-02-15,10,Delaware,230
2025-02-22,10,Delaware,164
2025-03-01,10,Delaware,125
2025-03-08,10,Delaware,81
2025-03-15,10,Delaware,64
2025-03-22,10,Delaware,48
2025-03-29,10,Delaware,34
2025-04-05,10,Delaware,24
2025-04-12,10,Delaware,14
2025-04-19,10,Delaware,10
2025-04-26,10,Delaware,4
2025-05-03,10,Delaware,10
2025-05-10,10,Delaware,5
2025-05-17,10,Delaware,0
2025-05-24,10,Delaware,1
2025-05-31,10,Delaware,0
2025-06-07,10,Delaware,0
2025-06-14,10,Delaware,5
2025-06-21,10,Delaware,3
2025-06-28,10,Delaware,1
2025-07-05,10,Delaware,3
2025-07-12,10,Delaware,2
2025-07-19,10,Delaware,1
2025-07-26,10,Delaware,0
2025-08-02,10,Delaware,0
2025-08-09,10,Delaware,0
2025-08-16,10,Delaware,0
2025-08-23,10,Delaware,0
2025-08-30,10,Delaware,2
2025-09-06,10,Delaware,0
2025-09-13,10,Delaware,0
2025-09-20,10,Delaware,2
2025-09-27,10,Delaware,0
2025-10-04,10,Delaware,1
2025-10-11,10,Delaware,7
2025-10-18,10,Delaware,1
2025-10-25,10,Delaware,0
2025-11-01,10,Delaware,3
2025-11-08,10,Delaware,2
2025-11-15,10,Delaware,2
2025-11-22,10,Delaware,5
2025-11-29,10,Delaware,10
2025-12-06,10,Delaware,6
2020-08-08,12,Florida,NA
2020-08-15,12,Florida,NA
2020-08-22,12,Florida,NA
2020-08-29,12,Florida,NA
2020-09-05,12,Florida,NA
2020-09-12,12,Florida,NA
2020-09-19,12,Florida,NA
2020-09-26,12,Florida,NA
2020-10-03,12,Florida,NA
2020-10-10,12,Florida,NA
2020-10-17,12,Florida,0
2020-10-24,12,Florida,21
2020-10-31,12,Florida,21
2020-11-07,12,Florida,30
2020-11-14,12,Florida,38
2020-11-21,12,Florida,34
2020-11-28,12,Florida,46
2020-12-05,12,Florida,31
2020-12-12,12,Florida,38
2020-12-19,12,Florida,34
2020-12-26,12,Florida,50
2021-01-02,12,Florida,31
2021-01-09,12,Florida,40
2021-01-16,12,Florida,48
2021-01-23,12,Florida,50
2021-01-30,12,Florida,41
2021-02-06,12,Florida,52
2021-02-13,12,Florida,51
2021-02-20,12,Florida,42
2021-02-27,12,Florida,41
2021-03-06,12,Florida,43
2021-03-13,12,Florida,25
2021-03-20,12,Florida,55
2021-03-27,12,Florida,49
2021-04-03,12,Florida,56
2021-04-10,12,Florida,39
2021-04-17,12,Florida,39
2021-04-24,12,Florida,49
2021-05-01,12,Florida,31
2021-05-08,12,Florida,38
2021-05-15,12,Florida,35
2021-05-22,12,Florida,35
2021-05-29,12,Florida,31
2021-06-05,12,Florida,23
2021-06-12,12,Florida,13
2021-06-19,12,Florida,12
2021-06-26,12,Florida,20
2021-07-03,12,Florida,20
2021-07-10,12,Florida,22
2021-07-17,12,Florida,39
2021-07-24,12,Florida,25
2021-07-31,12,Florida,22
2021-08-07,12,Florida,40
2021-08-14,12,Florida,32
2021-08-21,12,Florida,29
2021-08-28,12,Florida,21
2021-09-04,12,Florida,11
2021-09-11,12,Florida,16
2021-09-18,12,Florida,28
2021-09-25,12,Florida,19
2021-10-02,12,Florida,19
2021-10-09,12,Florida,35
2021-10-16,12,Florida,16
2021-10-23,12,Florida,28
2021-10-30,12,Florida,27
2021-11-06,12,Florida,30
2021-11-13,12,Florida,49
2021-11-20,12,Florida,49
2021-11-27,12,Florida,64
2021-12-04,12,Florida,62
2021-12-11,12,Florida,81
2021-12-18,12,Florida,83
2021-12-25,12,Florida,103
2022-01-01,12,Florida,112
2022-01-08,12,Florida,72
2022-01-15,12,Florida,102
2022-01-22,12,Florida,69
2022-01-29,12,Florida,44
2022-02-05,12,Florida,56
2022-02-12,12,Florida,47
2022-02-19,12,Florida,47
2022-02-26,12,Florida,55
2022-03-05,12,Florida,59
2022-03-12,12,Florida,47
2022-03-19,12,Florida,58
2022-03-26,12,Florida,84
2022-04-02,12,Florida,78
2022-04-09,12,Florida,83
2022-04-16,12,Florida,148
2022-04-23,12,Florida,141
2022-04-30,12,Florida,164
2022-05-07,12,Florida,213
2022-05-14,12,Florida,278
2022-05-21,12,Florida,371
2022-05-28,12,Florida,517
2022-06-04,12,Florida,665
2022-06-11,12,Florida,551
2022-06-18,12,Florida,461
2022-06-25,12,Florida,302
2022-07-02,12,Florida,208
2022-07-09,12,Florida,161
2022-07-16,12,Florida,124
2022-07-23,12,Florida,89
2022-07-30,12,Florida,74
2022-08-06,12,Florida,69
2022-08-13,12,Florida,74
2022-08-20,12,Florida,60
2022-08-27,12,Florida,65
2022-09-03,12,Florida,53
2022-09-10,12,Florida,50
2022-09-17,12,Florida,79
2022-09-24,12,Florida,78
2022-10-01,12,Florida,78
2022-10-08,12,Florida,113
2022-10-15,12,Florida,101
2022-10-22,12,Florida,124
2022-10-29,12,Florida,241
2022-11-05,12,Florida,290
2022-11-12,12,Florida,453
2022-11-19,12,Florida,517
2022-11-26,12,Florida,743
2022-12-03,12,Florida,921
2022-12-10,12,Florida,789
2022-12-17,12,Florida,846
2022-12-24,12,Florida,1024
2022-12-31,12,Florida,1244
2023-01-07,12,Florida,1325
2023-01-14,12,Florida,702
2023-01-21,12,Florida,593
2023-01-28,12,Florida,423
2023-02-04,12,Florida,354
2023-02-11,12,Florida,300
2023-02-18,12,Florida,235
2023-02-25,12,Florida,215
2023-03-04,12,Florida,178
2023-03-11,12,Florida,179
2023-03-18,12,Florida,211
2023-03-25,12,Florida,158
2023-04-01,12,Florida,165
2023-04-08,12,Florida,185
2023-04-15,12,Florida,130
2023-04-22,12,Florida,152
2023-04-29,12,Florida,137
2023-05-06,12,Florida,128
2023-05-13,12,Florida,132
2023-05-20,12,Florida,140
2023-05-27,12,Florida,141
2023-06-03,12,Florida,148
2023-06-10,12,Florida,166
2023-06-17,12,Florida,148
2023-06-24,12,Florida,165
2023-07-01,12,Florida,158
2023-07-08,12,Florida,144
2023-07-15,12,Florida,138
2023-07-22,12,Florida,110
2023-07-29,12,Florida,132
2023-08-05,12,Florida,131
2023-08-12,12,Florida,133
2023-08-19,12,Florida,152
2023-08-26,12,Florida,160
2023-09-02,12,Florida,172
2023-09-09,12,Florida,150
2023-09-16,12,Florida,156
2023-09-23,12,Florida,172
2023-09-30,12,Florida,168
2023-10-07,12,Florida,227
2023-10-14,12,Florida,213
2023-10-21,12,Florida,291
2023-10-28,12,Florida,313
2023-11-04,12,Florida,443
2023-11-11,12,Florida,462
2023-11-18,12,Florida,652
2023-11-25,12,Florida,701
2023-12-02,12,Florida,743
2023-12-09,12,Florida,761
2023-12-16,12,Florida,843
2023-12-23,12,Florida,989
2023-12-30,12,Florida,1352
2024-01-06,12,Florida,1414
2024-01-13,12,Florida,1070
2024-01-20,12,Florida,908
2024-01-27,12,Florida,835
2024-02-03,12,Florida,711
2024-02-10,12,Florida,828
2024-02-17,12,Florida,678
2024-02-24,12,Florida,619
2024-03-02,12,Florida,538
2024-03-09,12,Florida,536
2024-03-16,12,Florida,516
2024-03-23,12,Florida,423
2024-03-30,12,Florida,404
2024-04-06,12,Florida,312
2024-04-13,12,Florida,326
2024-04-20,12,Florida,239
2024-11-02,12,Florida,114
2024-11-09,12,Florida,365
2024-11-16,12,Florida,386
2024-11-23,12,Florida,445
2024-11-30,12,Florida,614
2024-12-07,12,Florida,717
2024-12-14,12,Florida,893
2024-12-21,12,Florida,1264
2024-12-28,12,Florida,2091
2025-01-04,12,Florida,2880
2025-01-11,12,Florida,2458
2025-01-18,12,Florida,2718
2025-01-25,12,Florida,3255
2025-02-01,12,Florida,3800
2025-02-08,12,Florida,3362
2025-02-15,12,Florida,2619
2025-02-22,12,Florida,2082
2025-03-01,12,Florida,1637
2025-03-08,12,Florida,1324
2025-03-15,12,Florida,1111
2025-03-22,12,Florida,925
2025-03-29,12,Florida,727
2025-04-05,12,Florida,591
2025-04-12,12,Florida,409
2025-04-19,12,Florida,343
2025-04-26,12,Florida,268
2025-05-03,12,Florida,241
2025-05-10,12,Florida,239
2025-05-17,12,Florida,219
2025-05-24,12,Florida,215
2025-05-31,12,Florida,232
2025-06-07,12,Florida,212
2025-06-14,12,Florida,227
2025-06-21,12,Florida,217
2025-06-28,12,Florida,193
2025-07-05,12,Florida,181
2025-07-12,12,Florida,177
2025-07-19,12,Florida,170
2025-07-26,12,Florida,167
2025-08-02,12,Florida,150
2025-08-09,12,Florida,126
2025-08-16,12,Florida,137
2025-08-23,12,Florida,124
2025-08-30,12,Florida,187
2025-09-06,12,Florida,183
2025-09-13,12,Florida,145
2025-09-20,12,Florida,144
2025-09-27,12,Florida,178
2025-10-04,12,Florida,138
2025-10-11,12,Florida,167
2025-10-18,12,Florida,194
2025-10-25,12,Florida,211
2025-11-01,12,Florida,230
2025-11-08,12,Florida,295
2025-11-15,12,Florida,374
2025-11-22,12,Florida,601
2025-11-29,12,Florida,686
2025-12-06,12,Florida,751
2020-08-08,13,Georgia,NA
2020-08-15,13,Georgia,NA
2020-08-22,13,Georgia,NA
2020-08-29,13,Georgia,NA
2020-09-05,13,Georgia,0
2020-09-12,13,Georgia,0
2020-09-19,13,Georgia,0
2020-09-26,13,Georgia,0
2020-10-03,13,Georgia,0
2020-10-10,13,Georgia,0
2020-10-17,13,Georgia,1
2020-10-24,13,Georgia,8
2020-10-31,13,Georgia,18
2020-11-07,13,Georgia,14
2020-11-14,13,Georgia,34
2020-11-21,13,Georgia,30
2020-11-28,13,Georgia,10
2020-12-05,13,Georgia,13
2020-12-12,13,Georgia,19
2020-12-19,13,Georgia,20
2020-12-26,13,Georgia,21
2021-01-02,13,Georgia,36
2021-01-09,13,Georgia,22
2021-01-16,13,Georgia,40
2021-01-23,13,Georgia,25
2021-01-30,13,Georgia,33
2021-02-06,13,Georgia,16
2021-02-13,13,Georgia,30
2021-02-20,13,Georgia,33
2021-02-27,13,Georgia,18
2021-03-06,13,Georgia,12
2021-03-13,13,Georgia,14
2021-03-20,13,Georgia,39
2021-03-27,13,Georgia,26
2021-04-03,13,Georgia,23
2021-04-10,13,Georgia,8
2021-04-17,13,Georgia,17
2021-04-24,13,Georgia,20
2021-05-01,13,Georgia,14
2021-05-08,13,Georgia,24
2021-05-15,13,Georgia,7
2021-05-22,13,Georgia,16
2021-05-29,13,Georgia,8
2021-06-05,13,Georgia,9
2021-06-12,13,Georgia,9
2021-06-19,13,Georgia,7
2021-06-26,13,Georgia,3
2021-07-03,13,Georgia,8
2021-07-10,13,Georgia,4
2021-07-17,13,Georgia,4
2021-07-24,13,Georgia,15
2021-07-31,13,Georgia,11
2021-08-07,13,Georgia,16
2021-08-14,13,Georgia,10
2021-08-21,13,Georgia,15
2021-08-28,13,Georgia,12
2021-09-04,13,Georgia,28
2021-09-11,13,Georgia,36
2021-09-18,13,Georgia,21
2021-09-25,13,Georgia,24
2021-10-02,13,Georgia,27
2021-10-09,13,Georgia,4
2021-10-16,13,Georgia,11
2021-10-23,13,Georgia,13
2021-10-30,13,Georgia,21
2021-11-06,13,Georgia,25
2021-11-13,13,Georgia,36
2021-11-20,13,Georgia,21
2021-11-27,13,Georgia,19
2021-12-04,13,Georgia,49
2021-12-11,13,Georgia,62
2021-12-18,13,Georgia,53
2021-12-25,13,Georgia,52
2022-01-01,13,Georgia,77
2022-01-08,13,Georgia,52
2022-01-15,13,Georgia,38
2022-01-22,13,Georgia,49
2022-01-29,13,Georgia,35
2022-02-05,13,Georgia,53
2022-02-12,13,Georgia,41
2022-02-19,13,Georgia,48
2022-02-26,13,Georgia,44
2022-03-05,13,Georgia,27
2022-03-12,13,Georgia,38
2022-03-19,13,Georgia,35
2022-03-26,13,Georgia,33
2022-04-02,13,Georgia,45
2022-04-09,13,Georgia,33
2022-04-16,13,Georgia,42
2022-04-23,13,Georgia,46
2022-04-30,13,Georgia,36
2022-05-07,13,Georgia,44
2022-05-14,13,Georgia,60
2022-05-21,13,Georgia,55
2022-05-28,13,Georgia,62
2022-06-04,13,Georgia,66
2022-06-11,13,Georgia,48
2022-06-18,13,Georgia,41
2022-06-25,13,Georgia,27
2022-07-02,13,Georgia,35
2022-07-09,13,Georgia,28
2022-07-16,13,Georgia,27
2022-07-23,13,Georgia,28
2022-07-30,13,Georgia,39
2022-08-06,13,Georgia,33
2022-08-13,13,Georgia,19
2022-08-20,13,Georgia,13
2022-08-27,13,Georgia,26
2022-09-03,13,Georgia,20
2022-09-10,13,Georgia,43
2022-09-17,13,Georgia,46
2022-09-24,13,Georgia,55
2022-10-01,13,Georgia,77
2022-10-08,13,Georgia,109
2022-10-15,13,Georgia,144
2022-10-22,13,Georgia,137
2022-10-29,13,Georgia,216
2022-11-05,13,Georgia,250
2022-11-12,13,Georgia,263
2022-11-19,13,Georgia,236
2022-11-26,13,Georgia,258
2022-12-03,13,Georgia,342
2022-12-10,13,Georgia,209
2022-12-17,13,Georgia,179
2022-12-24,13,Georgia,158
2022-12-31,13,Georgia,184
2023-01-07,13,Georgia,189
2023-01-14,13,Georgia,108
2023-01-21,13,Georgia,80
2023-01-28,13,Georgia,71
2023-02-04,13,Georgia,204
2023-02-11,13,Georgia,83
2023-02-18,13,Georgia,75
2023-02-25,13,Georgia,60
2023-03-04,13,Georgia,54
2023-03-11,13,Georgia,51
2023-03-18,13,Georgia,54
2023-03-25,13,Georgia,62
2023-04-01,13,Georgia,53
2023-04-08,13,Georgia,49
2023-04-15,13,Georgia,29
2023-04-22,13,Georgia,44
2023-04-29,13,Georgia,43
2023-05-06,13,Georgia,33
2023-05-13,13,Georgia,50
2023-05-20,13,Georgia,30
2023-05-27,13,Georgia,37
2023-06-03,13,Georgia,46
2023-06-10,13,Georgia,55
2023-06-17,13,Georgia,41
2023-06-24,13,Georgia,38
2023-07-01,13,Georgia,38
2023-07-08,13,Georgia,23
2023-07-15,13,Georgia,18
2023-07-22,13,Georgia,17
2023-07-29,13,Georgia,16
2023-08-05,13,Georgia,19
2023-08-12,13,Georgia,28
2023-08-19,13,Georgia,19
2023-08-26,13,Georgia,28
2023-09-02,13,Georgia,34
2023-09-09,13,Georgia,21
2023-09-16,13,Georgia,34
2023-09-23,13,Georgia,30
2023-09-30,13,Georgia,29
2023-10-07,13,Georgia,34
2023-10-14,13,Georgia,39
2023-10-21,13,Georgia,31
2023-10-28,13,Georgia,40
2023-11-04,13,Georgia,56
2023-11-11,13,Georgia,116
2023-11-18,13,Georgia,133
2023-11-25,13,Georgia,156
2023-12-02,13,Georgia,225
2023-12-09,13,Georgia,261
2023-12-16,13,Georgia,442
2023-12-23,13,Georgia,746
2023-12-30,13,Georgia,1132
2024-01-06,13,Georgia,758
2024-01-13,13,Georgia,627
2024-01-20,13,Georgia,486
2024-01-27,13,Georgia,455
2024-02-03,13,Georgia,354
2024-02-10,13,Georgia,308
2024-02-17,13,Georgia,259
2024-02-24,13,Georgia,192
2024-03-02,13,Georgia,203
2024-03-09,13,Georgia,156
2024-03-16,13,Georgia,102
2024-03-23,13,Georgia,81
2024-03-30,13,Georgia,64
2024-04-06,13,Georgia,60
2024-04-13,13,Georgia,57
2024-04-20,13,Georgia,40
2024-11-02,13,Georgia,14
2024-11-09,13,Georgia,42
2024-11-16,13,Georgia,44
2024-11-23,13,Georgia,48
2024-11-30,13,Georgia,56
2024-12-07,13,Georgia,88
2024-12-14,13,Georgia,215
2024-12-21,13,Georgia,397
2024-12-28,13,Georgia,800
2025-01-04,13,Georgia,1144
2025-01-11,13,Georgia,823
2025-01-18,13,Georgia,992
2025-01-25,13,Georgia,1195
2025-02-01,13,Georgia,1373
2025-02-08,13,Georgia,1301
2025-02-15,13,Georgia,734
2025-02-22,13,Georgia,461
2025-03-01,13,Georgia,437
2025-03-08,13,Georgia,396
2025-03-15,13,Georgia,365
2025-03-22,13,Georgia,235
2025-03-29,13,Georgia,190
2025-04-05,13,Georgia,162
2025-04-12,13,Georgia,84
2025-04-19,13,Georgia,64
2025-04-26,13,Georgia,44
2025-05-03,13,Georgia,44
2025-05-10,13,Georgia,44
2025-05-17,13,Georgia,34
2025-05-24,13,Georgia,21
2025-05-31,13,Georgia,26
2025-06-07,13,Georgia,28
2025-06-14,13,Georgia,31
2025-06-21,13,Georgia,18
2025-06-28,13,Georgia,24
2025-07-05,13,Georgia,9
2025-07-12,13,Georgia,17
2025-07-19,13,Georgia,21
2025-07-26,13,Georgia,14
2025-08-02,13,Georgia,22
2025-08-09,13,Georgia,10
2025-08-16,13,Georgia,19
2025-08-23,13,Georgia,17
2025-08-30,13,Georgia,18
2025-09-06,13,Georgia,12
2025-09-13,13,Georgia,16
2025-09-20,13,Georgia,18
2025-09-27,13,Georgia,21
2025-10-04,13,Georgia,27
2025-10-11,13,Georgia,14
2025-10-18,13,Georgia,25
2025-10-25,13,Georgia,29
2025-11-01,13,Georgia,28
2025-11-08,13,Georgia,47
2025-11-15,13,Georgia,59
2025-11-22,13,Georgia,102
2025-11-29,13,Georgia,154
2025-12-06,13,Georgia,136
2020-08-08,66,Guam,NA
2020-08-15,66,Guam,NA
2020-08-22,66,Guam,NA
2020-08-29,66,Guam,NA
2020-09-05,66,Guam,0
2020-09-12,66,Guam,0
2020-09-19,66,Guam,0
2020-09-26,66,Guam,0
2020-10-03,66,Guam,0
2020-10-10,66,Guam,0
2020-10-17,66,Guam,0
2020-10-24,66,Guam,2
2020-10-31,66,Guam,3
2020-11-07,66,Guam,1
2020-11-14,66,Guam,0
2020-11-21,66,Guam,0
2020-11-28,66,Guam,2
2020-12-05,66,Guam,1
2020-12-12,66,Guam,1
2020-12-19,66,Guam,0
2020-12-26,66,Guam,0
2021-01-02,66,Guam,0
2021-01-09,66,Guam,0
2021-01-16,66,Guam,0
2021-01-23,66,Guam,0
2021-01-30,66,Guam,0
2021-02-06,66,Guam,3
2021-02-13,66,Guam,1
2021-02-20,66,Guam,0
2021-02-27,66,Guam,1
2021-03-06,66,Guam,0
2021-03-13,66,Guam,0
2021-03-20,66,Guam,0
2021-03-27,66,Guam,0
2021-04-03,66,Guam,0
2021-04-10,66,Guam,0
2021-04-17,66,Guam,0
2021-04-24,66,Guam,0
2021-05-01,66,Guam,0
2021-05-08,66,Guam,0
2021-05-15,66,Guam,0
2021-05-22,66,Guam,0
2021-05-29,66,Guam,2
2021-06-05,66,Guam,0
2021-06-12,66,Guam,1
2021-06-19,66,Guam,0
2021-06-26,66,Guam,0
2021-07-03,66,Guam,0
2021-07-10,66,Guam,0
2021-07-17,66,Guam,0
2021-07-24,66,Guam,0
2021-07-31,66,Guam,0
2021-08-07,66,Guam,1
2021-08-14,66,Guam,0
2021-08-21,66,Guam,0
2021-08-28,66,Guam,0
2021-09-04,66,Guam,3
2021-09-11,66,Guam,1
2021-09-18,66,Guam,0
2021-09-25,66,Guam,1
2021-10-02,66,Guam,1
2021-10-09,66,Guam,1
2021-10-16,66,Guam,2
2021-10-23,66,Guam,2
