reference_date,horizon,target,location,output_type,output_type_id,value,target_end_date
2023-09-30,-1,wk inc flu hosp,17,quantile,0.025,5.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,17,quantile,0.05,5.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,17,quantile,0.1,6,2023-09-23
2023-09-30,-1,wk inc flu hosp,17,quantile,0.15,7,2023-09-23
2023-09-30,-1,wk inc flu hosp,17,quantile,0.2,8.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,17,quantile,0.25,11,2023-09-23
2023-09-30,-1,wk inc flu hosp,17,quantile,0.3,12.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,17,quantile,0.35,13,2023-09-23
2023-09-30,-1,wk inc flu hosp,17,quantile,0.4,13,2023-09-23
2023-09-30,-1,wk inc flu hosp,17,quantile,0.45,14,2023-09-23
2023-09-30,-1,wk inc flu hosp,17,quantile,0.5,15,2023-09-23
2023-09-30,-1,wk inc flu hosp,17,quantile,0.55,15,2023-09-23
2023-09-30,-1,wk inc flu hosp,17,quantile,0.6,16.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,17,quantile,0.65,18.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,17,quantile,0.7,20.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,17,quantile,0.75,23,2023-09-23
2023-09-30,-1,wk inc flu hosp,17,quantile,0.8,26,2023-09-23
2023-09-30,-1,wk inc flu hosp,17,quantile,0.85,29.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,17,quantile,0.9,33.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,17,quantile,0.95,40,2023-09-23
2023-09-30,-1,wk inc flu hosp,17,quantile,0.975,45.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,17,quantile,0.99,52,2023-09-23
2023-09-30,-1,wk inc flu hosp,18,quantile,0.01,1.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,18,quantile,0.025,1.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,18,quantile,0.05,1.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,18,quantile,0.1,1.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,18,quantile,0.15,2,2023-09-23
2023-09-30,-1,wk inc flu hosp,18,quantile,0.2,2.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,18,quantile,0.25,3,2023-09-23
2023-09-30,-1,wk inc flu hosp,18,quantile,0.3,3.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,18,quantile,0.35,5,2023-09-23
2023-09-30,-1,wk inc flu hosp,18,quantile,0.4,6,2023-09-23
2023-09-30,-1,wk inc flu hosp,18,quantile,0.45,7,2023-09-23
2023-09-30,-1,wk inc flu hosp,18,quantile,0.5,8,2023-09-23
2023-09-30,-1,wk inc flu hosp,18,quantile,0.55,9,2023-09-23
2023-09-30,-1,wk inc flu hosp,18,quantile,0.6,10,2023-09-23
2023-09-30,-1,wk inc flu hosp,18,quantile,0.65,11,2023-09-23
2023-09-30,-1,wk inc flu hosp,18,quantile,0.7,12.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,18,quantile,0.75,14,2023-09-23
2023-09-30,-1,wk inc flu hosp,18,quantile,0.8,15.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,18,quantile,0.85,18,2023-09-23
2023-09-30,-1,wk inc flu hosp,18,quantile,0.9,20,2023-09-23
2023-09-30,-1,wk inc flu hosp,18,quantile,0.95,23.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,18,quantile,0.975,26.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,18,quantile,0.99,29.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,19,quantile,0.01,0,2023-09-23
2023-09-30,-1,wk inc flu hosp,19,quantile,0.025,0,2023-09-23
2023-09-30,-1,wk inc flu hosp,19,quantile,0.05,0,2023-09-23
2023-09-30,-1,wk inc flu hosp,19,quantile,0.1,0,2023-09-23
2023-09-30,-1,wk inc flu hosp,19,quantile,0.15,0,2023-09-23
2023-09-30,-1,wk inc flu hosp,19,quantile,0.2,0,2023-09-23
2023-09-30,-1,wk inc flu hosp,19,quantile,0.25,0,2023-09-23
2023-09-30,-1,wk inc flu hosp,19,quantile,0.3,0,2023-09-23
2023-09-30,-1,wk inc flu hosp,19,quantile,0.35,0,2023-09-23
2023-09-30,-1,wk inc flu hosp,19,quantile,0.4,1,2023-09-23
2023-09-30,-1,wk inc flu hosp,19,quantile,0.45,1,2023-09-23
2023-09-30,-1,wk inc flu hosp,19,quantile,0.5,1,2023-09-23
2023-09-30,-1,wk inc flu hosp,19,quantile,0.55,2,2023-09-23
2023-09-30,-1,wk inc flu hosp,19,quantile,0.6,2,2023-09-23
2023-09-30,-1,wk inc flu hosp,19,quantile,0.65,2,2023-09-23
2023-09-30,-1,wk inc flu hosp,19,quantile,0.7,2,2023-09-23
2023-09-30,-1,wk inc flu hosp,19,quantile,0.75,3,2023-09-23
2023-09-30,-1,wk inc flu hosp,19,quantile,0.8,3,2023-09-23
2023-09-30,-1,wk inc flu hosp,19,quantile,0.85,4,2023-09-23
2023-09-30,-1,wk inc flu hosp,19,quantile,0.9,4.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,19,quantile,0.95,6,2023-09-23
2023-09-30,-1,wk inc flu hosp,19,quantile,0.975,6.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,19,quantile,0.99,7.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,20,quantile,0.01,2,2023-09-23
2023-09-30,-1,wk inc flu hosp,20,quantile,0.025,2,2023-09-23
2023-09-30,-1,wk inc flu hosp,20,quantile,0.05,2,2023-09-23
2023-09-30,-1,wk inc flu hosp,20,quantile,0.1,2,2023-09-23
2023-09-30,-1,wk inc flu hosp,20,quantile,0.15,2.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,20,quantile,0.2,2.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,20,quantile,0.25,3.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,20,quantile,0.3,4,2023-09-23
2023-09-30,-1,wk inc flu hosp,20,quantile,0.35,4.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,20,quantile,0.4,5.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,20,quantile,0.45,6,2023-09-23
2023-09-30,-1,wk inc flu hosp,20,quantile,0.5,6.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,20,quantile,0.55,7.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,20,quantile,0.6,9,2023-09-23
2023-09-30,-1,wk inc flu hosp,20,quantile,0.65,9,2023-09-23
2023-09-30,-1,wk inc flu hosp,20,quantile,0.7,10.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,20,quantile,0.75,11.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,20,quantile,0.8,13,2023-09-23
2023-09-30,-1,wk inc flu hosp,20,quantile,0.85,15,2023-09-23
2023-09-30,-1,wk inc flu hosp,20,quantile,0.9,16.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,20,quantile,0.95,18.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,20,quantile,0.975,20.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,20,quantile,0.99,22.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,21,quantile,0.01,2.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,21,quantile,0.025,2.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,21,quantile,0.05,3,2023-09-23
2023-09-30,-1,wk inc flu hosp,21,quantile,0.1,3,2023-09-23
2023-09-30,-1,wk inc flu hosp,21,quantile,0.15,3.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,21,quantile,0.2,4.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,21,quantile,0.25,5,2023-09-23
2023-09-30,-1,wk inc flu hosp,21,quantile,0.3,6,2023-09-23
2023-09-30,-1,wk inc flu hosp,21,quantile,0.35,6.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,21,quantile,0.4,8,2023-09-23
2023-09-30,-1,wk inc flu hosp,21,quantile,0.45,9.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,21,quantile,0.5,11.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,21,quantile,0.55,14.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,21,quantile,0.6,16.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,21,quantile,0.65,19,2023-09-23
2023-09-30,-1,wk inc flu hosp,21,quantile,0.7,22.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,21,quantile,0.75,24.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,21,quantile,0.8,27,2023-09-23
2023-09-30,-1,wk inc flu hosp,21,quantile,0.85,30,2023-09-23
2023-09-30,-1,wk inc flu hosp,21,quantile,0.9,34,2023-09-23
2023-09-30,-1,wk inc flu hosp,21,quantile,0.95,39.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,21,quantile,0.975,44.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,21,quantile,0.99,50,2023-09-23
2023-09-30,-1,wk inc flu hosp,22,quantile,0.01,3,2023-09-23
2023-09-30,-1,wk inc flu hosp,22,quantile,0.025,3,2023-09-23
2023-09-30,-1,wk inc flu hosp,22,quantile,0.05,3,2023-09-23
2023-09-30,-1,wk inc flu hosp,22,quantile,0.1,3.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,22,quantile,0.15,4,2023-09-23
2023-09-30,-1,wk inc flu hosp,22,quantile,0.2,4.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,22,quantile,0.25,5.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,22,quantile,0.3,7,2023-09-23
2023-09-30,-1,wk inc flu hosp,22,quantile,0.35,8.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,22,quantile,0.4,10,2023-09-23
2023-09-30,-1,wk inc flu hosp,22,quantile,0.45,11.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,22,quantile,0.5,12.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,22,quantile,0.55,14,2023-09-23
2023-09-30,-1,wk inc flu hosp,22,quantile,0.6,15.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,22,quantile,0.65,18,2023-09-23
2023-09-30,-1,wk inc flu hosp,22,quantile,0.7,20.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,22,quantile,0.75,22.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,22,quantile,0.8,25.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,22,quantile,0.85,28,2023-09-23
2023-09-30,-1,wk inc flu hosp,22,quantile,0.9,32,2023-09-23
2023-09-30,-1,wk inc flu hosp,22,quantile,0.95,38,2023-09-23
2023-09-30,-1,wk inc flu hosp,22,quantile,0.975,43,2023-09-23
2023-09-30,-1,wk inc flu hosp,22,quantile,0.99,48,2023-09-23
2023-09-30,-1,wk inc flu hosp,23,quantile,0.01,0,2023-09-23
2023-09-30,-1,wk inc flu hosp,23,quantile,0.025,0,2023-09-23
2023-09-30,-1,wk inc flu hosp,23,quantile,0.05,0,2023-09-23
2023-09-30,-1,wk inc flu hosp,23,quantile,0.1,0,2023-09-23
2023-09-30,-1,wk inc flu hosp,23,quantile,0.15,0,2023-09-23
2023-09-30,-1,wk inc flu hosp,23,quantile,0.2,0,2023-09-23
2023-09-30,-1,wk inc flu hosp,23,quantile,0.25,0,2023-09-23
2023-09-30,-1,wk inc flu hosp,23,quantile,0.3,0,2023-09-23
2023-09-30,-1,wk inc flu hosp,23,quantile,0.35,0,2023-09-23
2023-09-30,-1,wk inc flu hosp,23,quantile,0.4,0,2023-09-23
2023-09-30,-1,wk inc flu hosp,23,quantile,0.45,0,2023-09-23
2023-09-30,-1,wk inc flu hosp,23,quantile,0.5,0,2023-09-23
2023-09-30,-1,wk inc flu hosp,23,quantile,0.55,0,2023-09-23
2023-09-30,-1,wk inc flu hosp,23,quantile,0.6,0,2023-09-23
2023-09-30,-1,wk inc flu hosp,23,quantile,0.65,0,2023-09-23
2023-09-30,-1,wk inc flu hosp,23,quantile,0.7,0,2023-09-23
2023-09-30,-1,wk inc flu hosp,23,quantile,0.75,0,2023-09-23
2023-09-30,-1,wk inc flu hosp,23,quantile,0.8,0,2023-09-23
2023-09-30,-1,wk inc flu hosp,23,quantile,0.85,0,2023-09-23
2023-09-30,-1,wk inc flu hosp,23,quantile,0.9,0,2023-09-23
2023-09-30,-1,wk inc flu hosp,23,quantile,0.95,0,2023-09-23
2023-09-30,-1,wk inc flu hosp,23,quantile,0.975,0,2023-09-23
2023-09-30,-1,wk inc flu hosp,23,quantile,0.99,0,2023-09-23
2023-09-30,-1,wk inc flu hosp,24,quantile,0.01,1.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,24,quantile,0.025,1.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,24,quantile,0.05,1.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,24,quantile,0.1,1.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,24,quantile,0.15,1.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,24,quantile,0.2,1.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,24,quantile,0.25,2,2023-09-23
2023-09-30,-1,wk inc flu hosp,24,quantile,0.3,2,2023-09-23
2023-09-30,-1,wk inc flu hosp,24,quantile,0.35,2.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,24,quantile,0.4,2.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,24,quantile,0.45,3,2023-09-23
2023-09-30,-1,wk inc flu hosp,24,quantile,0.5,4,2023-09-23
2023-09-30,-1,wk inc flu hosp,24,quantile,0.55,4,2023-09-23
2023-09-30,-1,wk inc flu hosp,24,quantile,0.6,5,2023-09-23
2023-09-30,-1,wk inc flu hosp,24,quantile,0.65,6,2023-09-23
2023-09-30,-1,wk inc flu hosp,24,quantile,0.7,6.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,24,quantile,0.75,7.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,24,quantile,0.8,8.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,24,quantile,0.85,10,2023-09-23
2023-09-30,-1,wk inc flu hosp,24,quantile,0.9,11.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,24,quantile,0.95,14,2023-09-23
2023-09-30,-1,wk inc flu hosp,24,quantile,0.975,16,2023-09-23
2023-09-30,-1,wk inc flu hosp,24,quantile,0.99,18.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,25,quantile,0.01,2,2023-09-23
2023-09-30,-1,wk inc flu hosp,25,quantile,0.025,2,2023-09-23
2023-09-30,-1,wk inc flu hosp,25,quantile,0.05,2,2023-09-23
2023-09-30,-1,wk inc flu hosp,25,quantile,0.1,2.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,25,quantile,0.15,3.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,25,quantile,0.2,3.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,25,quantile,0.25,4.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,25,quantile,0.3,5,2023-09-23
2023-09-30,-1,wk inc flu hosp,25,quantile,0.35,6,2023-09-23
2023-09-30,-1,wk inc flu hosp,25,quantile,0.4,7,2023-09-23
2023-09-30,-1,wk inc flu hosp,25,quantile,0.45,8,2023-09-23
2023-09-30,-1,wk inc flu hosp,25,quantile,0.5,9.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,25,quantile,0.55,11,2023-09-23
2023-09-30,-1,wk inc flu hosp,25,quantile,0.6,11.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,25,quantile,0.65,12.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,25,quantile,0.7,12.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,25,quantile,0.75,14,2023-09-23
2023-09-30,-1,wk inc flu hosp,25,quantile,0.8,16,2023-09-23
2023-09-30,-1,wk inc flu hosp,25,quantile,0.85,17,2023-09-23
2023-09-30,-1,wk inc flu hosp,25,quantile,0.9,19.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,25,quantile,0.95,22.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,25,quantile,0.975,25,2023-09-23
2023-09-30,-1,wk inc flu hosp,25,quantile,0.99,27.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,26,quantile,0.01,0,2023-09-23
2023-09-30,-1,wk inc flu hosp,26,quantile,0.025,0,2023-09-23
2023-09-30,-1,wk inc flu hosp,26,quantile,0.05,0,2023-09-23
2023-09-30,-1,wk inc flu hosp,26,quantile,0.1,0,2023-09-23
2023-09-30,-1,wk inc flu hosp,26,quantile,0.15,0,2023-09-23
2023-09-30,-1,wk inc flu hosp,26,quantile,0.2,1,2023-09-23
2023-09-30,-1,wk inc flu hosp,26,quantile,0.25,2,2023-09-23
2023-09-30,-1,wk inc flu hosp,26,quantile,0.3,2,2023-09-23
2023-09-30,-1,wk inc flu hosp,26,quantile,0.35,3.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,26,quantile,0.4,4,2023-09-23
2023-09-30,-1,wk inc flu hosp,26,quantile,0.45,4.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,26,quantile,0.5,5.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,26,quantile,0.55,6,2023-09-23
2023-09-30,-1,wk inc flu hosp,26,quantile,0.6,7,2023-09-23
2023-09-30,-1,wk inc flu hosp,26,quantile,0.65,9,2023-09-23
2023-09-30,-1,wk inc flu hosp,26,quantile,0.7,10.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,26,quantile,0.75,12,2023-09-23
2023-09-30,-1,wk inc flu hosp,26,quantile,0.8,13,2023-09-23
2023-09-30,-1,wk inc flu hosp,26,quantile,0.85,14.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,26,quantile,0.9,16.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,26,quantile,0.95,19,2023-09-23
2023-09-30,-1,wk inc flu hosp,26,quantile,0.975,21,2023-09-23
2023-09-30,-1,wk inc flu hosp,26,quantile,0.99,23.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,27,quantile,0.01,0,2023-09-23
2023-09-30,-1,wk inc flu hosp,27,quantile,0.025,0,2023-09-23
2023-09-30,-1,wk inc flu hosp,27,quantile,0.05,0,2023-09-23
2023-09-30,-1,wk inc flu hosp,27,quantile,0.1,0,2023-09-23
2023-09-30,-1,wk inc flu hosp,27,quantile,0.15,0,2023-09-23
2023-09-30,-1,wk inc flu hosp,27,quantile,0.2,0,2023-09-23
2023-09-30,-1,wk inc flu hosp,27,quantile,0.25,0,2023-09-23
2023-09-30,-1,wk inc flu hosp,27,quantile,0.3,0,2023-09-23
2023-09-30,-1,wk inc flu hosp,27,quantile,0.35,0,2023-09-23
2023-09-30,-1,wk inc flu hosp,27,quantile,0.4,0,2023-09-23
2023-09-30,-1,wk inc flu hosp,27,quantile,0.45,0,2023-09-23
2023-09-30,-1,wk inc flu hosp,27,quantile,0.5,0,2023-09-23
2023-09-30,-1,wk inc flu hosp,27,quantile,0.55,0,2023-09-23
2023-09-30,-1,wk inc flu hosp,27,quantile,0.6,1,2023-09-23
2023-09-30,-1,wk inc flu hosp,27,quantile,0.65,1,2023-09-23
2023-09-30,-1,wk inc flu hosp,27,quantile,0.7,2,2023-09-23
2023-09-30,-1,wk inc flu hosp,27,quantile,0.75,2,2023-09-23
2023-09-30,-1,wk inc flu hosp,27,quantile,0.8,2.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,27,quantile,0.85,3,2023-09-23
2023-09-30,-1,wk inc flu hosp,27,quantile,0.9,3,2023-09-23
2023-09-30,-1,wk inc flu hosp,27,quantile,0.95,4,2023-09-23
2023-09-30,-1,wk inc flu hosp,27,quantile,0.975,4.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,27,quantile,0.99,5.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,28,quantile,0.01,0,2023-09-23
2023-09-30,-1,wk inc flu hosp,28,quantile,0.025,0,2023-09-23
2023-09-30,-1,wk inc flu hosp,28,quantile,0.05,0,2023-09-23
2023-09-30,-1,wk inc flu hosp,28,quantile,0.1,1.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,28,quantile,0.15,3.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,28,quantile,0.2,6,2023-09-23
2023-09-30,-1,wk inc flu hosp,28,quantile,0.25,8,2023-09-23
2023-09-30,-1,wk inc flu hosp,28,quantile,0.3,10.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,28,quantile,0.35,13,2023-09-23
2023-09-30,-1,wk inc flu hosp,28,quantile,0.4,15,2023-09-23
2023-09-30,-1,wk inc flu hosp,28,quantile,0.45,16,2023-09-23
2023-09-30,-1,wk inc flu hosp,28,quantile,0.5,18,2023-09-23
2023-09-30,-1,wk inc flu hosp,28,quantile,0.55,19.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,28,quantile,0.6,21,2023-09-23
2023-09-30,-1,wk inc flu hosp,28,quantile,0.65,22,2023-09-23
2023-09-30,-1,wk inc flu hosp,28,quantile,0.7,24,2023-09-23
2023-09-30,-1,wk inc flu hosp,28,quantile,0.75,26.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,28,quantile,0.8,30,2023-09-23
2023-09-30,-1,wk inc flu hosp,28,quantile,0.85,33.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,28,quantile,0.9,38.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,28,quantile,0.95,45,2023-09-23
2023-09-30,-1,wk inc flu hosp,28,quantile,0.975,49.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,28,quantile,0.99,54.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,29,quantile,0.01,4,2023-09-23
2023-09-30,-1,wk inc flu hosp,29,quantile,0.025,4,2023-09-23
2023-09-30,-1,wk inc flu hosp,29,quantile,0.05,4,2023-09-23
2023-09-30,-1,wk inc flu hosp,29,quantile,0.1,4.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,29,quantile,0.15,5.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,29,quantile,0.2,6,2023-09-23
2023-09-30,-1,wk inc flu hosp,29,quantile,0.25,6.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,29,quantile,0.3,7,2023-09-23
2023-09-30,-1,wk inc flu hosp,29,quantile,0.35,7.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,29,quantile,0.4,9,2023-09-23
2023-09-30,-1,wk inc flu hosp,29,quantile,0.45,9.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,29,quantile,0.5,11,2023-09-23
2023-09-30,-1,wk inc flu hosp,29,quantile,0.55,12.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,29,quantile,0.6,14,2023-09-23
2023-09-30,-1,wk inc flu hosp,29,quantile,0.65,14.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,29,quantile,0.7,16,2023-09-23
2023-09-30,-1,wk inc flu hosp,29,quantile,0.75,16,2023-09-23
2023-09-30,-1,wk inc flu hosp,29,quantile,0.8,18,2023-09-23
2023-09-30,-1,wk inc flu hosp,29,quantile,0.85,21,2023-09-23
2023-09-30,-1,wk inc flu hosp,29,quantile,0.9,24.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,29,quantile,0.95,29,2023-09-23
2023-09-30,-1,wk inc flu hosp,29,quantile,0.975,33.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,29,quantile,0.99,38.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,30,quantile,0.01,0.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,30,quantile,0.025,0.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,30,quantile,0.05,0.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,30,quantile,0.1,0.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,30,quantile,0.15,0.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,30,quantile,0.2,0.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,30,quantile,0.25,0.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,30,quantile,0.3,0.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,30,quantile,0.35,0.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,30,quantile,0.4,0.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,30,quantile,0.45,0.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,30,quantile,0.5,0.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,30,quantile,0.55,1,2023-09-23
2023-09-30,-1,wk inc flu hosp,30,quantile,0.6,1,2023-09-23
2023-09-30,-1,wk inc flu hosp,30,quantile,0.65,1,2023-09-23
2023-09-30,-1,wk inc flu hosp,30,quantile,0.7,2,2023-09-23
2023-09-30,-1,wk inc flu hosp,30,quantile,0.75,2,2023-09-23
2023-09-30,-1,wk inc flu hosp,30,quantile,0.8,2,2023-09-23
2023-09-30,-1,wk inc flu hosp,30,quantile,0.85,2.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,30,quantile,0.9,3.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,30,quantile,0.95,4.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,30,quantile,0.975,5,2023-09-23
2023-09-30,-1,wk inc flu hosp,30,quantile,0.99,5.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,31,quantile,0.01,0,2023-09-23
2023-09-30,-1,wk inc flu hosp,31,quantile,0.025,0,2023-09-23
2023-09-30,-1,wk inc flu hosp,31,quantile,0.05,0,2023-09-23
2023-09-30,-1,wk inc flu hosp,31,quantile,0.1,0,2023-09-23
2023-09-30,-1,wk inc flu hosp,31,quantile,0.15,0,2023-09-23
2023-09-30,-1,wk inc flu hosp,31,quantile,0.2,0,2023-09-23
2023-09-30,-1,wk inc flu hosp,31,quantile,0.25,0,2023-09-23
2023-09-30,-1,wk inc flu hosp,31,quantile,0.3,0,2023-09-23
2023-09-30,-1,wk inc flu hosp,31,quantile,0.35,0.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,31,quantile,0.4,0.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,31,quantile,0.45,1,2023-09-23
2023-09-30,-1,wk inc flu hosp,31,quantile,0.5,1,2023-09-23
2023-09-30,-1,wk inc flu hosp,31,quantile,0.55,2,2023-09-23
2023-09-30,-1,wk inc flu hosp,31,quantile,0.6,2,2023-09-23
2023-09-30,-1,wk inc flu hosp,31,quantile,0.65,2,2023-09-23
2023-09-30,-1,wk inc flu hosp,31,quantile,0.7,2.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,31,quantile,0.75,3,2023-09-23
2023-09-30,-1,wk inc flu hosp,31,quantile,0.8,3.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,31,quantile,0.85,4,2023-09-23
2023-09-30,-1,wk inc flu hosp,31,quantile,0.9,5,2023-09-23
2023-09-30,-1,wk inc flu hosp,31,quantile,0.95,6,2023-09-23
2023-09-30,-1,wk inc flu hosp,31,quantile,0.975,6.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,31,quantile,0.99,7.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,32,quantile,0.01,1.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,32,quantile,0.025,1.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,32,quantile,0.05,1.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,32,quantile,0.1,1.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,32,quantile,0.15,1.5,2023-09-23
2023-09-30,-1,wk inc flu hosp,32,quantile,0.2,1.5,2023-09-23
