reference_date,horizon,target,location,output_type,output_type_id,value,target_end_date
2023-09-23,0,wk flu hosp rate change,54,category,stable,0.9684820257024529,2023-09-23
2023-09-23,1,wk flu hosp rate change,54,category,stable,0.92649237969034,2023-09-30
2023-09-23,2,wk flu hosp rate change,54,category,stable,0.9860699303467608,2023-10-07
2023-09-23,3,wk flu hosp rate change,54,category,stable,0.9892656996981674,2023-10-14
2023-09-23,-1,wk flu hosp rate change,55,category,stable,1,2023-09-16
2023-09-23,0,wk flu hosp rate change,55,category,stable,0.9999999997509652,2023-09-23
2023-09-23,1,wk flu hosp rate change,55,category,stable,0.9999965606665148,2023-09-30
2023-09-23,2,wk flu hosp rate change,55,category,stable,0.9999999999940303,2023-10-07
2023-09-23,3,wk flu hosp rate change,55,category,stable,0.9999999999997851,2023-10-14
2023-09-23,-1,wk flu hosp rate change,56,category,stable,1,2023-09-16
2023-09-23,0,wk flu hosp rate change,56,category,stable,1,2023-09-23
2023-09-23,1,wk flu hosp rate change,56,category,stable,1,2023-09-30
2023-09-23,2,wk flu hosp rate change,56,category,stable,1,2023-10-07
2023-09-23,3,wk flu hosp rate change,56,category,stable,1,2023-10-14
2023-09-23,-1,wk flu hosp rate change,72,category,stable,0.6458710614153584,2023-09-16
2023-09-23,0,wk flu hosp rate change,72,category,stable,0.4553603320378739,2023-09-23
2023-09-23,1,wk flu hosp rate change,72,category,stable,0.3826999973906476,2023-09-30
2023-09-23,2,wk flu hosp rate change,72,category,stable,0.6707682463887338,2023-10-07
2023-09-23,3,wk flu hosp rate change,72,category,stable,0.6943149617519341,2023-10-14
2023-09-23,-1,wk flu hosp rate change,US,category,stable,1,2023-09-16
2023-09-23,0,wk flu hosp rate change,US,category,stable,1,2023-09-23
2023-09-23,1,wk flu hosp rate change,US,category,stable,1,2023-09-30
2023-09-23,2,wk flu hosp rate change,US,category,stable,1,2023-10-07
2023-09-23,3,wk flu hosp rate change,US,category,stable,1,2023-10-14
2023-09-23,-1,wk flu hosp rate change,28,category,decrease,0.01083914052369444,2023-09-16
2023-09-23,0,wk flu hosp rate change,28,category,decrease,0.103689965495983,2023-09-23
2023-09-23,1,wk flu hosp rate change,28,category,decrease,0.13867749302193494,2023-09-30
2023-09-23,-1,wk flu hosp rate change,72,category,decrease,0.07590528090477217,2023-09-16
2023-09-23,0,wk flu hosp rate change,72,category,decrease,0.1577948787178723,2023-09-23
2023-09-23,1,wk flu hosp rate change,72,category,decrease,0.190340758785915,2023-09-30
2023-09-23,-1,wk inc flu hosp,01,quantile,0.01,4.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,01,quantile,0.025,4.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,01,quantile,0.05,4.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,01,quantile,0.1,5,2023-09-16
2023-09-23,-1,wk inc flu hosp,01,quantile,0.15,5,2023-09-16
2023-09-23,-1,wk inc flu hosp,01,quantile,0.2,5,2023-09-16
2023-09-23,-1,wk inc flu hosp,01,quantile,0.25,5.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,01,quantile,0.3,6,2023-09-16
2023-09-23,-1,wk inc flu hosp,01,quantile,0.35,6.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,01,quantile,0.4,7.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,01,quantile,0.45,8,2023-09-16
2023-09-23,-1,wk inc flu hosp,01,quantile,0.5,9,2023-09-16
2023-09-23,-1,wk inc flu hosp,01,quantile,0.55,10,2023-09-16
2023-09-23,-1,wk inc flu hosp,01,quantile,0.6,11.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,01,quantile,0.65,12.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,01,quantile,0.7,13.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,01,quantile,0.75,14,2023-09-16
2023-09-23,-1,wk inc flu hosp,01,quantile,0.8,15,2023-09-16
2023-09-23,-1,wk inc flu hosp,01,quantile,0.85,17.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,01,quantile,0.9,21,2023-09-16
2023-09-23,-1,wk inc flu hosp,01,quantile,0.95,24.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,01,quantile,0.975,28,2023-09-16
2023-09-23,-1,wk inc flu hosp,01,quantile,0.99,31,2023-09-16
2023-09-23,-1,wk inc flu hosp,02,quantile,0.01,0,2023-09-16
2023-09-23,-1,wk inc flu hosp,02,quantile,0.025,0,2023-09-16
2023-09-23,-1,wk inc flu hosp,02,quantile,0.05,0,2023-09-16
2023-09-23,-1,wk inc flu hosp,02,quantile,0.1,0,2023-09-16
2023-09-23,-1,wk inc flu hosp,02,quantile,0.15,0,2023-09-16
2023-09-23,-1,wk inc flu hosp,02,quantile,0.2,0.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,02,quantile,0.25,0.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,02,quantile,0.3,0.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,02,quantile,0.35,0.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,02,quantile,0.4,0.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,02,quantile,0.45,1,2023-09-16
2023-09-23,-1,wk inc flu hosp,02,quantile,0.5,1,2023-09-16
2023-09-23,-1,wk inc flu hosp,02,quantile,0.55,2,2023-09-16
2023-09-23,-1,wk inc flu hosp,02,quantile,0.6,2,2023-09-16
2023-09-23,-1,wk inc flu hosp,02,quantile,0.65,2.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,02,quantile,0.7,2.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,02,quantile,0.75,3.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,02,quantile,0.8,4,2023-09-16
2023-09-23,-1,wk inc flu hosp,02,quantile,0.85,4,2023-09-16
2023-09-23,-1,wk inc flu hosp,02,quantile,0.9,5,2023-09-16
2023-09-23,-1,wk inc flu hosp,02,quantile,0.95,6,2023-09-16
2023-09-23,-1,wk inc flu hosp,02,quantile,0.975,6.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,02,quantile,0.99,7,2023-09-16
2023-09-23,-1,wk inc flu hosp,04,quantile,0.01,3.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,04,quantile,0.025,4,2023-09-16
2023-09-23,-1,wk inc flu hosp,04,quantile,0.05,4,2023-09-16
2023-09-23,-1,wk inc flu hosp,04,quantile,0.1,4.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,04,quantile,0.15,5,2023-09-16
2023-09-23,-1,wk inc flu hosp,04,quantile,0.2,5.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,04,quantile,0.25,6.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,04,quantile,0.3,8,2023-09-16
2023-09-23,-1,wk inc flu hosp,04,quantile,0.35,9,2023-09-16
2023-09-23,-1,wk inc flu hosp,04,quantile,0.4,10.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,04,quantile,0.45,12.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,04,quantile,0.5,14,2023-09-16
2023-09-23,-1,wk inc flu hosp,04,quantile,0.55,15,2023-09-16
2023-09-23,-1,wk inc flu hosp,04,quantile,0.6,17.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,04,quantile,0.65,18,2023-09-16
2023-09-23,-1,wk inc flu hosp,04,quantile,0.7,18.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,04,quantile,0.75,20.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,04,quantile,0.8,23,2023-09-16
2023-09-23,-1,wk inc flu hosp,04,quantile,0.85,26.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,04,quantile,0.9,31,2023-09-16
2023-09-23,-1,wk inc flu hosp,04,quantile,0.95,37.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,04,quantile,0.975,43,2023-09-16
2023-09-23,-1,wk inc flu hosp,04,quantile,0.99,48.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,05,quantile,0.01,3,2023-09-16
2023-09-23,-1,wk inc flu hosp,05,quantile,0.025,3,2023-09-16
2023-09-23,-1,wk inc flu hosp,05,quantile,0.05,3,2023-09-16
2023-09-23,-1,wk inc flu hosp,05,quantile,0.1,3,2023-09-16
2023-09-23,-1,wk inc flu hosp,05,quantile,0.15,3.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,05,quantile,0.2,4,2023-09-16
2023-09-23,-1,wk inc flu hosp,05,quantile,0.25,4.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,05,quantile,0.3,5,2023-09-16
2023-09-23,-1,wk inc flu hosp,05,quantile,0.35,6,2023-09-16
2023-09-23,-1,wk inc flu hosp,05,quantile,0.4,7,2023-09-16
2023-09-23,-1,wk inc flu hosp,05,quantile,0.45,8,2023-09-16
2023-09-23,-1,wk inc flu hosp,05,quantile,0.5,8,2023-09-16
2023-09-23,-1,wk inc flu hosp,05,quantile,0.55,8.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,05,quantile,0.6,9,2023-09-16
2023-09-23,-1,wk inc flu hosp,05,quantile,0.65,10,2023-09-16
2023-09-23,-1,wk inc flu hosp,05,quantile,0.7,11,2023-09-16
2023-09-23,-1,wk inc flu hosp,05,quantile,0.75,12.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,05,quantile,0.8,15,2023-09-16
2023-09-23,-1,wk inc flu hosp,05,quantile,0.85,16.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,05,quantile,0.9,19.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,05,quantile,0.95,23,2023-09-16
2023-09-23,-1,wk inc flu hosp,05,quantile,0.975,26,2023-09-16
2023-09-23,-1,wk inc flu hosp,05,quantile,0.99,30,2023-09-16
2023-09-23,-1,wk inc flu hosp,06,quantile,0.01,13.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,06,quantile,0.025,14,2023-09-16
2023-09-23,-1,wk inc flu hosp,06,quantile,0.05,15.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,06,quantile,0.1,18.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,06,quantile,0.15,22,2023-09-16
2023-09-23,-1,wk inc flu hosp,06,quantile,0.2,25,2023-09-16
2023-09-23,-1,wk inc flu hosp,06,quantile,0.25,28,2023-09-16
2023-09-23,-1,wk inc flu hosp,06,quantile,0.3,31.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,06,quantile,0.35,34.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,06,quantile,0.4,38,2023-09-16
2023-09-23,-1,wk inc flu hosp,06,quantile,0.45,42.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,06,quantile,0.5,45.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,06,quantile,0.55,48.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,06,quantile,0.6,51.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,06,quantile,0.65,54.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,06,quantile,0.7,58,2023-09-16
2023-09-23,-1,wk inc flu hosp,06,quantile,0.75,62,2023-09-16
2023-09-23,-1,wk inc flu hosp,06,quantile,0.8,66,2023-09-16
2023-09-23,-1,wk inc flu hosp,06,quantile,0.85,71,2023-09-16
2023-09-23,-1,wk inc flu hosp,06,quantile,0.9,76.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,06,quantile,0.95,84.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,06,quantile,0.975,91,2023-09-16
2023-09-23,-1,wk inc flu hosp,06,quantile,0.99,97.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,08,quantile,0.01,0,2023-09-16
2023-09-23,-1,wk inc flu hosp,08,quantile,0.025,0,2023-09-16
2023-09-23,-1,wk inc flu hosp,08,quantile,0.05,0,2023-09-16
2023-09-23,-1,wk inc flu hosp,08,quantile,0.1,1,2023-09-16
2023-09-23,-1,wk inc flu hosp,08,quantile,0.15,1,2023-09-16
2023-09-23,-1,wk inc flu hosp,08,quantile,0.2,1.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,08,quantile,0.25,2,2023-09-16
2023-09-23,-1,wk inc flu hosp,08,quantile,0.3,2.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,08,quantile,0.35,3,2023-09-16
2023-09-23,-1,wk inc flu hosp,08,quantile,0.4,3.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,08,quantile,0.45,4,2023-09-16
2023-09-23,-1,wk inc flu hosp,08,quantile,0.5,5,2023-09-16
2023-09-23,-1,wk inc flu hosp,08,quantile,0.55,5.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,08,quantile,0.6,6,2023-09-16
2023-09-23,-1,wk inc flu hosp,08,quantile,0.65,7,2023-09-16
2023-09-23,-1,wk inc flu hosp,08,quantile,0.7,7.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,08,quantile,0.75,8.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,08,quantile,0.8,9,2023-09-16
2023-09-23,-1,wk inc flu hosp,08,quantile,0.85,10,2023-09-16
2023-09-23,-1,wk inc flu hosp,08,quantile,0.9,11,2023-09-16
2023-09-23,-1,wk inc flu hosp,08,quantile,0.95,12.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,08,quantile,0.975,14,2023-09-16
2023-09-23,-1,wk inc flu hosp,08,quantile,0.99,15.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,09,quantile,0.01,0,2023-09-16
2023-09-23,-1,wk inc flu hosp,09,quantile,0.025,0,2023-09-16
2023-09-23,-1,wk inc flu hosp,09,quantile,0.05,0,2023-09-16
2023-09-23,-1,wk inc flu hosp,09,quantile,0.1,0,2023-09-16
2023-09-23,-1,wk inc flu hosp,09,quantile,0.15,0,2023-09-16
2023-09-23,-1,wk inc flu hosp,09,quantile,0.2,0,2023-09-16
2023-09-23,-1,wk inc flu hosp,09,quantile,0.25,0,2023-09-16
2023-09-23,-1,wk inc flu hosp,09,quantile,0.3,0,2023-09-16
2023-09-23,-1,wk inc flu hosp,09,quantile,0.35,1,2023-09-16
2023-09-23,-1,wk inc flu hosp,09,quantile,0.4,1,2023-09-16
2023-09-23,-1,wk inc flu hosp,09,quantile,0.45,2,2023-09-16
2023-09-23,-1,wk inc flu hosp,09,quantile,0.5,3,2023-09-16
2023-09-23,-1,wk inc flu hosp,09,quantile,0.55,4,2023-09-16
2023-09-23,-1,wk inc flu hosp,09,quantile,0.6,5.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,09,quantile,0.65,6,2023-09-16
2023-09-23,-1,wk inc flu hosp,09,quantile,0.7,7.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,09,quantile,0.75,8.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,09,quantile,0.8,9.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,09,quantile,0.85,10.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,09,quantile,0.9,12.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,09,quantile,0.95,14.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,09,quantile,0.975,17,2023-09-16
2023-09-23,-1,wk inc flu hosp,09,quantile,0.99,19,2023-09-16
2023-09-23,-1,wk inc flu hosp,10,quantile,0.01,0,2023-09-16
2023-09-23,-1,wk inc flu hosp,10,quantile,0.025,0,2023-09-16
2023-09-23,-1,wk inc flu hosp,10,quantile,0.05,0,2023-09-16
2023-09-23,-1,wk inc flu hosp,10,quantile,0.1,0,2023-09-16
2023-09-23,-1,wk inc flu hosp,10,quantile,0.15,0,2023-09-16
2023-09-23,-1,wk inc flu hosp,10,quantile,0.2,0,2023-09-16
2023-09-23,-1,wk inc flu hosp,10,quantile,0.25,0,2023-09-16
2023-09-23,-1,wk inc flu hosp,10,quantile,0.3,0,2023-09-16
2023-09-23,-1,wk inc flu hosp,10,quantile,0.35,0,2023-09-16
2023-09-23,-1,wk inc flu hosp,10,quantile,0.4,0,2023-09-16
2023-09-23,-1,wk inc flu hosp,10,quantile,0.45,0,2023-09-16
2023-09-23,-1,wk inc flu hosp,10,quantile,0.5,0,2023-09-16
2023-09-23,-1,wk inc flu hosp,10,quantile,0.55,0,2023-09-16
2023-09-23,-1,wk inc flu hosp,10,quantile,0.6,0,2023-09-16
2023-09-23,-1,wk inc flu hosp,10,quantile,0.65,0,2023-09-16
2023-09-23,-1,wk inc flu hosp,10,quantile,0.7,0,2023-09-16
2023-09-23,-1,wk inc flu hosp,10,quantile,0.75,0,2023-09-16
2023-09-23,-1,wk inc flu hosp,10,quantile,0.8,0,2023-09-16
2023-09-23,-1,wk inc flu hosp,10,quantile,0.85,0,2023-09-16
2023-09-23,-1,wk inc flu hosp,10,quantile,0.9,0,2023-09-16
2023-09-23,-1,wk inc flu hosp,10,quantile,0.95,0,2023-09-16
2023-09-23,-1,wk inc flu hosp,10,quantile,0.975,0,2023-09-16
2023-09-23,-1,wk inc flu hosp,10,quantile,0.99,0,2023-09-16
2023-09-23,-1,wk inc flu hosp,11,quantile,0.01,0,2023-09-16
2023-09-23,-1,wk inc flu hosp,11,quantile,0.025,0,2023-09-16
2023-09-23,-1,wk inc flu hosp,11,quantile,0.05,0,2023-09-16
2023-09-23,-1,wk inc flu hosp,11,quantile,0.1,0,2023-09-16
2023-09-23,-1,wk inc flu hosp,11,quantile,0.15,0,2023-09-16
2023-09-23,-1,wk inc flu hosp,11,quantile,0.2,0,2023-09-16
2023-09-23,-1,wk inc flu hosp,11,quantile,0.25,0,2023-09-16
2023-09-23,-1,wk inc flu hosp,11,quantile,0.3,0,2023-09-16
2023-09-23,-1,wk inc flu hosp,11,quantile,0.35,0,2023-09-16
2023-09-23,-1,wk inc flu hosp,11,quantile,0.4,0,2023-09-16
2023-09-23,-1,wk inc flu hosp,11,quantile,0.45,0,2023-09-16
2023-09-23,-1,wk inc flu hosp,11,quantile,0.5,0.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,11,quantile,0.55,1,2023-09-16
2023-09-23,-1,wk inc flu hosp,11,quantile,0.6,1,2023-09-16
2023-09-23,-1,wk inc flu hosp,11,quantile,0.65,1,2023-09-16
2023-09-23,-1,wk inc flu hosp,11,quantile,0.7,1.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,11,quantile,0.75,1.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,11,quantile,0.8,2.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,11,quantile,0.85,3,2023-09-16
2023-09-23,-1,wk inc flu hosp,11,quantile,0.9,3.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,11,quantile,0.95,4.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,11,quantile,0.975,5,2023-09-16
2023-09-23,-1,wk inc flu hosp,11,quantile,0.99,6,2023-09-16
2023-09-23,-1,wk inc flu hosp,12,quantile,0.01,89,2023-09-16
2023-09-23,-1,wk inc flu hosp,12,quantile,0.025,96,2023-09-16
2023-09-23,-1,wk inc flu hosp,12,quantile,0.05,103,2023-09-16
2023-09-23,-1,wk inc flu hosp,12,quantile,0.1,113.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,12,quantile,0.15,121.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,12,quantile,0.2,128.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,12,quantile,0.25,135,2023-09-16
2023-09-23,-1,wk inc flu hosp,12,quantile,0.3,141.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,12,quantile,0.35,147,2023-09-16
2023-09-23,-1,wk inc flu hosp,12,quantile,0.4,153,2023-09-16
2023-09-23,-1,wk inc flu hosp,12,quantile,0.45,159.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,12,quantile,0.5,166.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,12,quantile,0.55,172.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,12,quantile,0.6,181,2023-09-16
2023-09-23,-1,wk inc flu hosp,12,quantile,0.65,186,2023-09-16
2023-09-23,-1,wk inc flu hosp,12,quantile,0.7,192.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,12,quantile,0.75,199,2023-09-16
2023-09-23,-1,wk inc flu hosp,12,quantile,0.8,207,2023-09-16
2023-09-23,-1,wk inc flu hosp,12,quantile,0.85,216,2023-09-16
2023-09-23,-1,wk inc flu hosp,12,quantile,0.9,227.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,12,quantile,0.95,243.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,12,quantile,0.975,257,2023-09-16
2023-09-23,-1,wk inc flu hosp,12,quantile,0.99,272.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,13,quantile,0.01,12,2023-09-16
2023-09-23,-1,wk inc flu hosp,13,quantile,0.025,12.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,13,quantile,0.05,13,2023-09-16
2023-09-23,-1,wk inc flu hosp,13,quantile,0.1,14.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,13,quantile,0.15,16.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,13,quantile,0.2,18,2023-09-16
2023-09-23,-1,wk inc flu hosp,13,quantile,0.25,20,2023-09-16
2023-09-23,-1,wk inc flu hosp,13,quantile,0.3,21.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,13,quantile,0.35,24.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,13,quantile,0.4,26.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,13,quantile,0.45,28,2023-09-16
2023-09-23,-1,wk inc flu hosp,13,quantile,0.5,30,2023-09-16
2023-09-23,-1,wk inc flu hosp,13,quantile,0.55,31,2023-09-16
2023-09-23,-1,wk inc flu hosp,13,quantile,0.6,33,2023-09-16
2023-09-23,-1,wk inc flu hosp,13,quantile,0.65,36,2023-09-16
2023-09-23,-1,wk inc flu hosp,13,quantile,0.7,38,2023-09-16
2023-09-23,-1,wk inc flu hosp,13,quantile,0.75,41,2023-09-16
2023-09-23,-1,wk inc flu hosp,13,quantile,0.8,43.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,13,quantile,0.85,47,2023-09-16
2023-09-23,-1,wk inc flu hosp,13,quantile,0.9,50.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,13,quantile,0.95,56.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,13,quantile,0.975,61,2023-09-16
2023-09-23,-1,wk inc flu hosp,13,quantile,0.99,66.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,15,quantile,0.01,2.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,15,quantile,0.025,2.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,15,quantile,0.05,2.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,15,quantile,0.1,2.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,15,quantile,0.15,3,2023-09-16
2023-09-23,-1,wk inc flu hosp,15,quantile,0.2,3.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,15,quantile,0.25,4.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,15,quantile,0.3,5.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,15,quantile,0.35,6,2023-09-16
2023-09-23,-1,wk inc flu hosp,15,quantile,0.4,7,2023-09-16
2023-09-23,-1,wk inc flu hosp,15,quantile,0.45,8,2023-09-16
2023-09-23,-1,wk inc flu hosp,15,quantile,0.5,9,2023-09-16
2023-09-23,-1,wk inc flu hosp,15,quantile,0.55,10,2023-09-16
2023-09-23,-1,wk inc flu hosp,15,quantile,0.6,11.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,15,quantile,0.65,12.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,15,quantile,0.7,14,2023-09-16
2023-09-23,-1,wk inc flu hosp,15,quantile,0.75,16,2023-09-16
2023-09-23,-1,wk inc flu hosp,15,quantile,0.8,18,2023-09-16
2023-09-23,-1,wk inc flu hosp,15,quantile,0.85,20,2023-09-16
2023-09-23,-1,wk inc flu hosp,15,quantile,0.9,23,2023-09-16
2023-09-23,-1,wk inc flu hosp,15,quantile,0.95,27,2023-09-16
2023-09-23,-1,wk inc flu hosp,15,quantile,0.975,30,2023-09-16
2023-09-23,-1,wk inc flu hosp,15,quantile,0.99,33.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,16,quantile,0.01,0,2023-09-16
2023-09-23,-1,wk inc flu hosp,16,quantile,0.025,0,2023-09-16
2023-09-23,-1,wk inc flu hosp,16,quantile,0.05,0,2023-09-16
2023-09-23,-1,wk inc flu hosp,16,quantile,0.1,0,2023-09-16
2023-09-23,-1,wk inc flu hosp,16,quantile,0.15,0,2023-09-16
2023-09-23,-1,wk inc flu hosp,16,quantile,0.2,0,2023-09-16
2023-09-23,-1,wk inc flu hosp,16,quantile,0.25,0,2023-09-16
2023-09-23,-1,wk inc flu hosp,16,quantile,0.3,0,2023-09-16
2023-09-23,-1,wk inc flu hosp,16,quantile,0.35,0,2023-09-16
2023-09-23,-1,wk inc flu hosp,16,quantile,0.4,0,2023-09-16
2023-09-23,-1,wk inc flu hosp,16,quantile,0.45,0,2023-09-16
2023-09-23,-1,wk inc flu hosp,16,quantile,0.5,0,2023-09-16
2023-09-23,-1,wk inc flu hosp,16,quantile,0.55,0,2023-09-16
2023-09-23,-1,wk inc flu hosp,16,quantile,0.6,1,2023-09-16
2023-09-23,-1,wk inc flu hosp,16,quantile,0.65,1,2023-09-16
2023-09-23,-1,wk inc flu hosp,16,quantile,0.7,1,2023-09-16
2023-09-23,-1,wk inc flu hosp,16,quantile,0.75,1,2023-09-16
2023-09-23,-1,wk inc flu hosp,16,quantile,0.8,2,2023-09-16
2023-09-23,-1,wk inc flu hosp,16,quantile,0.85,3,2023-09-16
2023-09-23,-1,wk inc flu hosp,16,quantile,0.9,4.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,16,quantile,0.95,6,2023-09-16
2023-09-23,-1,wk inc flu hosp,16,quantile,0.975,7.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,16,quantile,0.99,9,2023-09-16
2023-09-23,-1,wk inc flu hosp,17,quantile,0.01,4,2023-09-16
2023-09-23,-1,wk inc flu hosp,17,quantile,0.025,4,2023-09-16
2023-09-23,-1,wk inc flu hosp,17,quantile,0.05,4,2023-09-16
2023-09-23,-1,wk inc flu hosp,17,quantile,0.1,4,2023-09-16
2023-09-23,-1,wk inc flu hosp,17,quantile,0.15,4.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,17,quantile,0.2,5,2023-09-16
2023-09-23,-1,wk inc flu hosp,17,quantile,0.25,6,2023-09-16
2023-09-23,-1,wk inc flu hosp,17,quantile,0.3,7.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,17,quantile,0.35,8.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,17,quantile,0.4,9,2023-09-16
2023-09-23,-1,wk inc flu hosp,17,quantile,0.45,9.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,17,quantile,0.5,10,2023-09-16
2023-09-23,-1,wk inc flu hosp,17,quantile,0.55,11,2023-09-16
2023-09-23,-1,wk inc flu hosp,17,quantile,0.6,12.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,17,quantile,0.65,14.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,17,quantile,0.7,16,2023-09-16
2023-09-23,-1,wk inc flu hosp,17,quantile,0.75,18.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,17,quantile,0.8,21.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,17,quantile,0.85,24.5,2023-09-16
2023-09-23,-1,wk inc flu hosp,17,quantile,0.9,29,2023-09-16
2023-09-23,-1,wk inc flu hosp,17,quantile,0.95,35,2023-09-16
2023-09-23,-1,wk inc flu hosp,17,quantile,0.975,40,2023-09-16
