target_end_date,output_type_id,value,reference_date,horizon,target,output_type,location
2025-11-29,0.700,60.420630591339254,2025-11-22,1,wk inc flu hosp,quantile,04
2025-11-29,0.750,66.00217964261935,2025-11-22,1,wk inc flu hosp,quantile,04
2025-11-29,0.800,72.76344179973452,2025-11-22,1,wk inc flu hosp,quantile,04
2025-11-29,0.850,81.53448234611645,2025-11-22,1,wk inc flu hosp,quantile,04
2025-11-29,0.900,93.99448634411051,2025-11-22,1,wk inc flu hosp,quantile,04
2025-11-29,0.950,116.20709544017602,2025-11-22,1,wk inc flu hosp,quantile,04
2025-11-29,0.975,139.8063471646902,2025-11-22,1,wk inc flu hosp,quantile,04
2025-11-29,0.990,172.31421122013074,2025-11-22,1,wk inc flu hosp,quantile,04
2025-11-29,0.010,14.847685010529615,2025-11-22,1,wk inc flu hosp,quantile,05
2025-11-29,0.025,18.485668467123798,2025-11-22,1,wk inc flu hosp,quantile,05
2025-11-29,0.050,22.309490724917207,2025-11-22,1,wk inc flu hosp,quantile,05
2025-11-29,0.100,27.74102316365075,2025-11-22,1,wk inc flu hosp,quantile,05
2025-11-29,0.150,32.087729588521206,2025-11-22,1,wk inc flu hosp,quantile,05
2025-11-29,0.200,35.99839691542299,2025-11-22,1,wk inc flu hosp,quantile,05
2025-11-29,0.250,39.74439937553393,2025-11-22,1,wk inc flu hosp,quantile,05
2025-11-29,0.300,43.393335891116315,2025-11-22,1,wk inc flu hosp,quantile,05
2025-11-29,0.350,47.0914106381744,2025-11-22,1,wk inc flu hosp,quantile,05
2025-11-29,0.400,50.87078971936618,2025-11-22,1,wk inc flu hosp,quantile,05
2025-11-29,0.450,54.812755735366075,2025-11-22,1,wk inc flu hosp,quantile,05
2025-11-29,0.500,58.99591528268487,2025-11-22,1,wk inc flu hosp,quantile,05
2025-11-29,0.550,63.45921681086426,2025-11-22,1,wk inc flu hosp,quantile,05
2025-11-29,0.600,68.38008937697488,2025-11-22,1,wk inc flu hosp,quantile,05
2025-11-29,0.650,73.81598820524616,2025-11-22,1,wk inc flu hosp,quantile,05
2025-11-29,0.700,80.01749327008258,2025-11-22,1,wk inc flu hosp,quantile,05
2025-11-29,0.750,87.34729668597807,2025-11-22,1,wk inc flu hosp,quantile,05
2025-11-29,0.800,96.22287109377956,2025-11-22,1,wk inc flu hosp,quantile,05
2025-11-29,0.850,107.73159835432853,2025-11-22,1,wk inc flu hosp,quantile,05
2025-11-29,0.900,124.07190955580637,2025-11-22,1,wk inc flu hosp,quantile,05
2025-11-29,0.950,153.18008645153103,2025-11-22,1,wk inc flu hosp,quantile,05
2025-11-29,0.975,184.0796851919758,2025-11-22,1,wk inc flu hosp,quantile,05
2025-11-29,0.990,226.6083130852877,2025-11-22,1,wk inc flu hosp,quantile,05
2025-11-29,0.010,81.38097881218599,2025-11-22,1,wk inc flu hosp,quantile,06
2025-11-29,0.025,91.24307267035196,2025-11-22,1,wk inc flu hosp,quantile,06
2025-11-29,0.050,100.74473100264079,2025-11-22,1,wk inc flu hosp,quantile,06
2025-11-29,0.100,113.10015865782863,2025-11-22,1,wk inc flu hosp,quantile,06
2025-11-29,0.150,122.24031528333924,2025-11-22,1,wk inc flu hosp,quantile,06
2025-11-29,0.200,130.00820785316247,2025-11-22,1,wk inc flu hosp,quantile,06
2025-11-29,0.250,137.10712061033576,2025-11-22,1,wk inc flu hosp,quantile,06
2025-11-29,0.300,143.74297421082608,2025-11-22,1,wk inc flu hosp,quantile,06
2025-11-29,0.350,150.22060093551949,2025-11-22,1,wk inc flu hosp,quantile,06
2025-11-29,0.400,156.61150003467174,2025-11-22,1,wk inc flu hosp,quantile,06
2025-11-29,0.450,163.05641325283665,2025-11-22,1,wk inc flu hosp,quantile,06
2025-11-29,0.500,169.67401707632777,2025-11-22,1,wk inc flu hosp,quantile,06
2025-11-29,0.550,176.50825990256513,2025-11-22,1,wk inc flu hosp,quantile,06
2025-11-29,0.600,183.79918599972677,2025-11-22,1,wk inc flu hosp,quantile,06
2025-11-29,0.650,191.58594505002497,2025-11-22,1,wk inc flu hosp,quantile,06
2025-11-29,0.700,200.1627593321526,2025-11-22,1,wk inc flu hosp,quantile,06
2025-11-29,0.750,209.92521463703557,2025-11-22,1,wk inc flu hosp,quantile,06
2025-11-29,0.800,221.2677927207274,2025-11-22,1,wk inc flu hosp,quantile,06
2025-11-29,0.850,235.29868424778567,2025-11-22,1,wk inc flu hosp,quantile,06
2025-11-29,0.900,254.11175958457395,2025-11-22,1,wk inc flu hosp,quantile,06
2025-11-29,0.950,285.0550185113475,2025-11-22,1,wk inc flu hosp,quantile,06
2025-11-29,0.975,315.1226238064729,2025-11-22,1,wk inc flu hosp,quantile,06
2025-11-29,0.990,353.0023158179545,2025-11-22,1,wk inc flu hosp,quantile,06
2025-11-29,0.010,14.754433633833292,2025-11-22,1,wk inc flu hosp,quantile,08
2025-11-29,0.025,18.42930039947587,2025-11-22,1,wk inc flu hosp,quantile,08
2025-11-29,0.050,22.30268937339578,2025-11-22,1,wk inc flu hosp,quantile,08
2025-11-29,0.100,27.82027446780073,2025-11-22,1,wk inc flu hosp,quantile,08
2025-11-29,0.150,32.24697559224193,2025-11-22,1,wk inc flu hosp,quantile,08
2025-11-29,0.200,36.236895752099734,2025-11-22,1,wk inc flu hosp,quantile,08
2025-11-29,0.250,40.06458689734267,2025-11-22,1,wk inc flu hosp,quantile,08
2025-11-29,0.300,43.798028708460286,2025-11-22,1,wk inc flu hosp,quantile,08
2025-11-29,0.350,47.586305195503236,2025-11-22,1,wk inc flu hosp,quantile,08
2025-11-29,0.400,51.46224962479524,2025-11-22,1,wk inc flu hosp,quantile,08
2025-11-29,0.450,55.5093117381148,2025-11-22,1,wk inc flu hosp,quantile,08
2025-11-29,0.500,59.80854272770988,2025-11-22,1,wk inc flu hosp,quantile,08
2025-11-29,0.550,64.40049393441785,2025-11-22,1,wk inc flu hosp,quantile,08
2025-11-29,0.600,69.46855808961506,2025-11-22,1,wk inc flu hosp,quantile,08
2025-11-29,0.650,75.07312309232982,2025-11-22,1,wk inc flu hosp,quantile,08
2025-11-29,0.700,81.47426652036714,2025-11-22,1,wk inc flu hosp,quantile,08
2025-11-29,0.750,89.04919009754698,2025-11-22,1,wk inc flu hosp,quantile,08
2025-11-29,0.800,98.23376282806649,2025-11-22,1,wk inc flu hosp,quantile,08
2025-11-29,0.850,110.16119648710917,2025-11-22,1,wk inc flu hosp,quantile,08
2025-11-29,0.900,127.12717927183456,2025-11-22,1,wk inc flu hosp,quantile,08
2025-11-29,0.950,157.42763120213866,2025-11-22,1,wk inc flu hosp,quantile,08
2025-11-29,0.975,189.6842402897264,2025-11-22,1,wk inc flu hosp,quantile,08
2025-11-29,0.990,234.20698758334777,2025-11-22,1,wk inc flu hosp,quantile,08
2025-11-29,0.010,6.847929815677847,2025-11-22,1,wk inc flu hosp,quantile,09
2025-11-29,0.025,8.501718295951639,2025-11-22,1,wk inc flu hosp,quantile,09
2025-11-29,0.050,10.215232021271415,2025-11-22,1,wk inc flu hosp,quantile,09
2025-11-29,0.100,12.613950207712291,2025-11-22,1,wk inc flu hosp,quantile,09
2025-11-29,0.150,14.508905642446763,2025-11-22,1,wk inc flu hosp,quantile,09
2025-11-29,0.200,16.197841856983494,2025-11-22,1,wk inc flu hosp,quantile,09
2025-11-29,0.250,17.803167542362818,2025-11-22,1,wk inc flu hosp,quantile,09
2025-11-29,0.300,19.356311063322455,2025-11-22,1,wk inc flu hosp,quantile,09
2025-11-29,0.350,20.920664950153206,2025-11-22,1,wk inc flu hosp,quantile,09
2025-11-29,0.400,22.510152709995786,2025-11-22,1,wk inc flu hosp,quantile,09
2025-11-29,0.450,24.15883105248309,2025-11-22,1,wk inc flu hosp,quantile,09
2025-11-29,0.500,25.898906297971457,2025-11-22,1,wk inc flu hosp,quantile,09
2025-11-29,0.550,27.745555336908975,2025-11-22,1,wk inc flu hosp,quantile,09
2025-11-29,0.600,29.770498991626162,2025-11-22,1,wk inc flu hosp,quantile,09
2025-11-29,0.650,31.994962253059896,2025-11-22,1,wk inc flu hosp,quantile,09
2025-11-29,0.700,34.51806349203616,2025-11-22,1,wk inc flu hosp,quantile,09
2025-11-29,0.750,37.48174138179589,2025-11-22,1,wk inc flu hosp,quantile,09
2025-11-29,0.800,41.04603849406789,2025-11-22,1,wk inc flu hosp,quantile,09
2025-11-29,0.850,45.631989044114334,2025-11-22,1,wk inc flu hosp,quantile,09
2025-11-29,0.900,52.08198327682986,2025-11-22,1,wk inc flu hosp,quantile,09
2025-11-29,0.950,63.42132282349141,2025-11-22,1,wk inc flu hosp,quantile,09
2025-11-29,0.975,75.28440315890872,2025-11-22,1,wk inc flu hosp,quantile,09
2025-11-29,0.990,91.37548167058443,2025-11-22,1,wk inc flu hosp,quantile,09
2025-11-29,0.010,1.296459638431977,2025-11-22,1,wk inc flu hosp,quantile,10
2025-11-29,0.025,1.749490923633193,2025-11-22,1,wk inc flu hosp,quantile,10
2025-11-29,0.050,2.2140313422042976,2025-11-22,1,wk inc flu hosp,quantile,10
2025-11-29,0.100,2.857504682435562,2025-11-22,1,wk inc flu hosp,quantile,10
2025-11-29,0.150,3.361096801113953,2025-11-22,1,wk inc flu hosp,quantile,10
2025-11-29,0.200,3.80689712999385,2025-11-22,1,wk inc flu hosp,quantile,10
2025-11-29,0.250,4.228255357241759,2025-11-22,1,wk inc flu hosp,quantile,10
2025-11-29,0.300,4.633916642165585,2025-11-22,1,wk inc flu hosp,quantile,10
2025-11-29,0.350,5.040679997337945,2025-11-22,1,wk inc flu hosp,quantile,10
2025-11-29,0.400,5.4522438155405535,2025-11-22,1,wk inc flu hosp,quantile,10
2025-11-29,0.450,5.877419114560891,2025-11-22,1,wk inc flu hosp,quantile,10
2025-11-29,0.500,6.3244026273532885,2025-11-22,1,wk inc flu hosp,quantile,10
2025-11-29,0.550,6.79691872277791,2025-11-22,1,wk inc flu hosp,quantile,10
2025-11-29,0.600,7.313023848920912,2025-11-22,1,wk inc flu hosp,quantile,10
2025-11-29,0.650,7.877701068192824,2025-11-22,1,wk inc flu hosp,quantile,10
2025-11-29,0.700,8.515505618264344,2025-11-22,1,wk inc flu hosp,quantile,10
2025-11-29,0.750,9.261318147683255,2025-11-22,1,wk inc flu hosp,quantile,10
2025-11-29,0.800,10.15385961095622,2025-11-22,1,wk inc flu hosp,quantile,10
2025-11-29,0.850,11.295791040882907,2025-11-22,1,wk inc flu hosp,quantile,10
2025-11-29,0.900,12.890934119957132,2025-11-22,1,wk inc flu hosp,quantile,10
2025-11-29,0.950,15.668628477521315,2025-11-22,1,wk inc flu hosp,quantile,10
2025-11-29,0.975,18.544108498886587,2025-11-22,1,wk inc flu hosp,quantile,10
2025-11-29,0.990,22.403399242828527,2025-11-22,1,wk inc flu hosp,quantile,10
2025-11-29,0.010,1.417744748252756,2025-11-22,1,wk inc flu hosp,quantile,11
2025-11-29,0.025,1.9743849213815,2025-11-22,1,wk inc flu hosp,quantile,11
2025-11-29,0.050,2.5597569716828747,2025-11-22,1,wk inc flu hosp,quantile,11
2025-11-29,0.100,3.3916756490485067,2025-11-22,1,wk inc flu hosp,quantile,11
2025-11-29,0.150,4.057742133837295,2025-11-22,1,wk inc flu hosp,quantile,11
2025-11-29,0.200,4.657191362626789,2025-11-22,1,wk inc flu hosp,quantile,11
2025-11-29,0.250,5.231557423516318,2025-11-22,1,wk inc flu hosp,quantile,11
2025-11-29,0.300,5.7911751016051465,2025-11-22,1,wk inc flu hosp,quantile,11
2025-11-29,0.350,6.358453012669503,2025-11-22,1,wk inc flu hosp,quantile,11
2025-11-29,0.400,6.938322065693268,2025-11-22,1,wk inc flu hosp,quantile,11
2025-11-29,0.450,7.543255776846975,2025-11-22,1,wk inc flu hosp,quantile,11
2025-11-29,0.500,8.185326483698242,2025-11-22,1,wk inc flu hosp,quantile,11
2025-11-29,0.550,8.870526433188399,2025-11-22,1,wk inc flu hosp,quantile,11
2025-11-29,0.600,9.626117222110954,2025-11-22,1,wk inc flu hosp,quantile,11
2025-11-29,0.650,10.460953772102792,2025-11-22,1,wk inc flu hosp,quantile,11
2025-11-29,0.700,11.4135662439116,2025-11-22,1,wk inc flu hosp,quantile,11
2025-11-29,0.750,12.539744203966986,2025-11-22,1,wk inc flu hosp,quantile,11
2025-11-29,0.800,13.90374929085657,2025-11-22,1,wk inc flu hosp,quantile,11
2025-11-29,0.850,15.672906015342928,2025-11-22,1,wk inc flu hosp,quantile,11
2025-11-29,0.900,18.185628891740684,2025-11-22,1,wk inc flu hosp,quantile,11
2025-11-29,0.950,22.66381413763923,2025-11-22,1,wk inc flu hosp,quantile,11
2025-11-29,0.975,27.42005505439576,2025-11-22,1,wk inc flu hosp,quantile,11
2025-11-29,0.990,33.96968639448532,2025-11-22,1,wk inc flu hosp,quantile,11
2025-11-29,0.010,306.8185279606909,2025-11-22,1,wk inc flu hosp,quantile,12
2025-11-29,0.025,339.9539049621777,2025-11-22,1,wk inc flu hosp,quantile,12
2025-11-29,0.050,371.5577256057514,2025-11-22,1,wk inc flu hosp,quantile,12
2025-11-29,0.100,412.2358822833968,2025-11-22,1,wk inc flu hosp,quantile,12
2025-11-29,0.150,442.05483567139606,2025-11-22,1,wk inc flu hosp,quantile,12
2025-11-29,0.200,467.2300834982589,2025-11-22,1,wk inc flu hosp,quantile,12
2025-11-29,0.250,490.11216319202344,2025-11-22,1,wk inc flu hosp,quantile,12
2025-11-29,0.300,511.39981236736963,2025-11-22,1,wk inc flu hosp,quantile,12
2025-11-29,0.350,532.0897968683856,2025-11-22,1,wk inc flu hosp,quantile,12
2025-11-29,0.400,552.4196614374791,2025-11-22,1,wk inc flu hosp,quantile,12
2025-11-29,0.450,572.8414894112483,2025-11-22,1,wk inc flu hosp,quantile,12
2025-11-29,0.500,593.7306778498775,2025-11-22,1,wk inc flu hosp,quantile,12
2025-11-29,0.550,615.222407900491,2025-11-22,1,wk inc flu hosp,quantile,12
2025-11-29,0.600,638.0630746422995,2025-11-22,1,wk inc flu hosp,quantile,12
2025-11-29,0.650,662.361943930601,2025-11-22,1,wk inc flu hosp,quantile,12
2025-11-29,0.700,689.0175856801911,2025-11-22,1,wk inc flu hosp,quantile,12
2025-11-29,0.750,719.2260202703931,2025-11-22,1,wk inc flu hosp,quantile,12
2025-11-29,0.800,754.1563906864367,2025-11-22,1,wk inc flu hosp,quantile,12
2025-11-29,0.850,797.130767553096,2025-11-22,1,wk inc flu hosp,quantile,12
2025-11-29,0.900,854.3720312978207,2025-11-22,1,wk inc flu hosp,quantile,12
2025-11-29,0.950,947.6577578061789,2025-11-22,1,wk inc flu hosp,quantile,12
2025-11-29,0.975,1037.3791886879926,2025-11-22,1,wk inc flu hosp,quantile,12
2025-11-29,0.990,1149.2610396259176,2025-11-22,1,wk inc flu hosp,quantile,12
2025-11-29,0.010,26.89952536356339,2025-11-22,1,wk inc flu hosp,quantile,13
2025-11-29,0.025,32.40980043963958,2025-11-22,1,wk inc flu hosp,quantile,13
2025-11-29,0.050,38.06107382677042,2025-11-22,1,wk inc flu hosp,quantile,13
2025-11-29,0.100,45.890543003463875,2025-11-22,1,wk inc flu hosp,quantile,13
2025-11-29,0.150,52.01899556141829,2025-11-22,1,wk inc flu hosp,quantile,13
2025-11-29,0.200,57.444787685273454,2025-11-22,1,wk inc flu hosp,quantile,13
2025-11-29,0.250,62.573593438035815,2025-11-22,1,wk inc flu hosp,quantile,13
2025-11-29,0.300,67.51175313838715,2025-11-22,1,wk inc flu hosp,quantile,13
2025-11-29,0.350,72.46371045087182,2025-11-22,1,wk inc flu hosp,quantile,13
2025-11-29,0.400,77.47447184691684,2025-11-22,1,wk inc flu hosp,quantile,13
2025-11-29,0.450,82.65131093016029,2025-11-22,1,wk inc flu hosp,quantile,13
2025-11-29,0.500,88.09405071928244,2025-11-22,1,wk inc flu hosp,quantile,13
2025-11-29,0.550,93.84807648456808,2025-11-22,1,wk inc flu hosp,quantile,13
2025-11-29,0.600,100.13332954242352,2025-11-22,1,wk inc flu hosp,quantile,13
2025-11-29,0.650,107.01058261788143,2025-11-22,1,wk inc flu hosp,quantile,13
2025-11-29,0.700,114.77902114325934,2025-11-22,1,wk inc flu hosp,quantile,13
2025-11-29,0.750,123.86369734179232,2025-11-22,1,wk inc flu hosp,quantile,13
2025-11-29,0.800,134.73659012772475,2025-11-22,1,wk inc flu hosp,quantile,13
2025-11-29,0.850,148.64888643694843,2025-11-22,1,wk inc flu hosp,quantile,13
2025-11-29,0.900,168.0850071759067,2025-11-22,1,wk inc flu hosp,quantile,13
2025-11-29,0.950,201.93555839128973,2025-11-22,1,wk inc flu hosp,quantile,13
2025-11-29,0.975,236.98415228784074,2025-11-22,1,wk inc flu hosp,quantile,13
2025-11-29,0.990,284.0327622918839,2025-11-22,1,wk inc flu hosp,quantile,13
2025-11-29,0.010,10.72926510362358,2025-11-22,1,wk inc flu hosp,quantile,15
2025-11-29,0.025,12.823419537767457,2025-11-22,1,wk inc flu hosp,quantile,15
2025-11-29,0.050,14.939513100113873,2025-11-22,1,wk inc flu hosp,quantile,15
2025-11-29,0.100,17.82736417686555,2025-11-22,1,wk inc flu hosp,quantile,15
2025-11-29,0.150,20.057717910326673,2025-11-22,1,wk inc flu hosp,quantile,15
2025-11-29,0.200,22.013260394209897,2025-11-22,1,wk inc flu hosp,quantile,15
2025-11-29,0.250,23.846994696365034,2025-11-22,1,wk inc flu hosp,quantile,15
2025-11-29,0.300,25.600203220216823,2025-11-22,1,wk inc flu hosp,quantile,15
2025-11-29,0.350,27.347098541679664,2025-11-22,1,wk inc flu hosp,quantile,15
2025-11-29,0.400,29.104149418863063,2025-11-22,1,wk inc flu hosp,quantile,15
2025-11-29,0.450,30.90903081509845,2025-11-22,1,wk inc flu hosp,quantile,15
2025-11-29,0.500,32.79598397598647,2025-11-22,1,wk inc flu hosp,quantile,15
2025-11-29,0.550,34.779792434708405,2025-11-22,1,wk inc flu hosp,quantile,15
2025-11-29,0.600,36.93462045299066,2025-11-22,1,wk inc flu hosp,quantile,15
2025-11-29,0.650,39.27887669539361,2025-11-22,1,wk inc flu hosp,quantile,15
2025-11-29,0.700,41.9110920501619,2025-11-22,1,wk inc flu hosp,quantile,15
2025-11-29,0.750,44.96957499607175,2025-11-22,1,wk inc flu hosp,quantile,15
2025-11-29,0.800,48.60436630385349,2025-11-22,1,wk inc flu hosp,quantile,15
2025-11-29,0.850,53.218001418090886,2025-11-22,1,wk inc flu hosp,quantile,15
2025-11-29,0.900,59.60082346267342,2025-11-22,1,wk inc flu hosp,quantile,15
2025-11-29,0.950,70.56699151551429,2025-11-22,1,wk inc flu hosp,quantile,15
2025-11-29,0.975,81.7513423772578,2025-11-22,1,wk inc flu hosp,quantile,15
2025-11-29,0.990,96.54010994976109,2025-11-22,1,wk inc flu hosp,quantile,15
2025-11-29,0.010,6.780651500757014,2025-11-22,1,wk inc flu hosp,quantile,16
2025-11-29,0.025,8.452687570829204,2025-11-22,1,wk inc flu hosp,quantile,16
2025-11-29,0.050,10.190650141582593,2025-11-22,1,wk inc flu hosp,quantile,16
2025-11-29,0.100,12.631504735049571,2025-11-22,1,wk inc flu hosp,quantile,16
2025-11-29,0.150,14.56531109884299,2025-11-22,1,wk inc flu hosp,quantile,16
2025-11-29,0.200,16.292480574280848,2025-11-22,1,wk inc flu hosp,quantile,16
2025-11-29,0.250,17.93698346736009,2025-11-22,1,wk inc flu hosp,quantile,16
2025-11-29,0.300,19.530438777818205,2025-11-22,1,wk inc flu hosp,quantile,16
2025-11-29,0.350,21.137607053113086,2025-11-22,1,wk inc flu hosp,quantile,16
2025-11-29,0.400,22.77271037288334,2025-11-22,1,wk inc flu hosp,quantile,16
2025-11-29,0.450,24.47080292609525,2025-11-22,1,wk inc flu hosp,quantile,16
2025-11-29,0.500,26.265200980756806,2025-11-22,1,wk inc flu hosp,quantile,16
2025-11-29,0.550,28.17178135551403,2025-11-22,1,wk inc flu hosp,quantile,16
2025-11-29,0.600,30.264970862543954,2025-11-22,1,wk inc flu hosp,quantile,16
2025-11-29,0.650,32.56725527832466,2025-11-22,1,wk inc flu hosp,quantile,16
2025-11-29,0.700,35.18199615594244,2025-11-22,1,wk inc flu hosp,quantile,16
2025-11-29,0.750,38.257567960685265,2025-11-22,1,wk inc flu hosp,quantile,16
2025-11-29,0.800,41.96205485261417,2025-11-22,1,wk inc flu hosp,quantile,16
2025-11-29,0.850,46.73663290980439,2025-11-22,1,wk inc flu hosp,quantile,16
2025-11-29,0.900,53.46606449684308,2025-11-22,1,wk inc flu hosp,quantile,16
2025-11-29,0.950,65.331436160637125,2025-11-22,1,wk inc flu hosp,quantile,16
2025-11-29,0.975,77.78518772279749,2025-11-22,1,wk inc flu hosp,quantile,16
2025-11-29,0.990,94.73244836302337,2025-11-22,1,wk inc flu hosp,quantile,16
2025-11-29,0.010,33.9998300948605,2025-11-22,1,wk inc flu hosp,quantile,17
2025-11-29,0.025,39.02672423136198,2025-11-22,1,wk inc flu hosp,quantile,17
2025-11-29,0.050,43.96611977824332,2025-11-22,1,wk inc flu hosp,quantile,17
2025-11-29,0.100,50.51833036014234,2025-11-22,1,wk inc flu hosp,quantile,17
2025-11-29,0.150,55.45243900186684,2025-11-22,1,wk inc flu hosp,quantile,17
2025-11-29,0.200,59.70009831845811,2025-11-22,1,wk inc flu hosp,quantile,17
2025-11-29,0.250,63.623413757157195,2025-11-22,1,wk inc flu hosp,quantile,17
2025-11-29,0.300,67.32510194111956,2025-11-22,1,wk inc flu hosp,quantile,17
2025-11-29,0.350,70.96926656354984,2025-11-22,1,wk inc flu hosp,quantile,17
2025-11-29,0.400,74.59335672239789,2025-11-22,1,wk inc flu hosp,quantile,17
2025-11-29,0.450,78.27599878860458,2025-11-22,1,wk inc flu hosp,quantile,17
2025-11-29,0.500,82.0855522468719,2025-11-22,1,wk inc flu hosp,quantile,17
2025-11-29,0.550,86.04889509264612,2025-11-22,1,wk inc flu hosp,quantile,17
2025-11-29,0.600,90.30861773546637,2025-11-22,1,wk inc flu hosp,quantile,17
2025-11-29,0.650,94.89282658380247,2025-11-22,1,wk inc flu hosp,quantile,17
2025-11-29,0.700,99.98236295851291,2025-11-22,1,wk inc flu hosp,quantile,17
2025-11-29,0.750,105.82494979731814,2025-11-22,1,wk inc flu hosp,quantile,17
2025-11-29,0.800,112.67683897823528,2025-11-22,1,wk inc flu hosp,quantile,17
2025-11-29,0.850,121.24329140168199,2025-11-22,1,wk inc flu hosp,quantile,17
2025-11-29,0.900,132.8787660640834,2025-11-22,1,wk inc flu hosp,quantile,17
2025-11-29,0.950,152.36367936804803,2025-11-22,1,wk inc flu hosp,quantile,17
2025-11-29,0.975,171.67936113905023,2025-11-22,1,wk inc flu hosp,quantile,17
2025-11-29,0.990,196.50424165897843,2025-11-22,1,wk inc flu hosp,quantile,17
2025-11-29,0.010,29.165077627370103,2025-11-22,1,wk inc flu hosp,quantile,18
2025-11-29,0.025,34.08164514069946,2025-11-22,1,wk inc flu hosp,quantile,18
2025-11-29,0.050,38.988704176103624,2025-11-22,1,wk inc flu hosp,quantile,18
2025-11-29,0.100,45.601961892311,2025-11-22,1,wk inc flu hosp,quantile,18
2025-11-29,0.150,50.652845614318046,2025-11-22,1,wk inc flu hosp,quantile,18
2025-11-29,0.200,55.045719519784754,2025-11-22,1,wk inc flu hosp,quantile,18
2025-11-29,0.250,59.13755345338738,2025-11-22,1,wk inc flu hosp,quantile,18
2025-11-29,0.300,63.02688692974658,2025-11-22,1,wk inc flu hosp,quantile,18
2025-11-29,0.350,66.88163572801157,2025-11-22,1,wk inc flu hosp,quantile,18
2025-11-29,0.400,70.73945503476352,2025-11-22,1,wk inc flu hosp,quantile,18
2025-11-29,0.450,74.68337828123354,2025-11-22,1,wk inc flu hosp,quantile,18
2025-11-29,0.500,78.78740251471389,2025-11-22,1,wk inc flu hosp,quantile,18
2025-11-29,0.550,83.08215588797607,2025-11-22,1,wk inc flu hosp,quantile,18
2025-11-29,0.600,87.72540678150602,2025-11-22,1,wk inc flu hosp,quantile,18
2025-11-29,0.650,92.75270136660154,2025-11-22,1,wk inc flu hosp,quantile,18
2025-11-29,0.700,98.36945077929516,2025-11-22,1,wk inc flu hosp,quantile,18
2025-11-29,0.750,104.86098169701131,2025-11-22,1,wk inc flu hosp,quantile,18
2025-11-29,0.800,112.53057621438253,2025-11-22,1,wk inc flu hosp,quantile,18
2025-11-29,0.850,122.20070712590527,2025-11-22,1,wk inc flu hosp,quantile,18
2025-11-29,0.900,135.4707823927824,2025-11-22,1,wk inc flu hosp,quantile,18
2025-11-29,0.950,158.0130625684988,2025-11-22,1,wk inc flu hosp,quantile,18
2025-11-29,0.975,180.71703833851478,2025-11-22,1,wk inc flu hosp,quantile,18
2025-11-29,0.990,210.36327285370484,2025-11-22,1,wk inc flu hosp,quantile,18
2025-11-29,0.010,2.3187370060004633,2025-11-22,1,wk inc flu hosp,quantile,19
2025-11-29,0.025,2.9886865500792186,2025-11-22,1,wk inc flu hosp,quantile,19
2025-11-29,0.050,3.67810700435548,2025-11-22,1,wk inc flu hosp,quantile,19
2025-11-29,0.100,4.636541593958102,2025-11-22,1,wk inc flu hosp,quantile,19
2025-11-29,0.150,5.389041823922632,2025-11-22,1,wk inc flu hosp,quantile,19
2025-11-29,0.200,6.056740130837588,2025-11-22,1,wk inc flu hosp,quantile,19
2025-11-29,0.250,6.689046167879814,2025-11-22,1,wk inc flu hosp,quantile,19
2025-11-29,0.300,7.298824075877813,2025-11-22,1,wk inc flu hosp,quantile,19
2025-11-29,0.350,7.9111979781631225,2025-11-22,1,wk inc flu hosp,quantile,19
2025-11-29,0.400,8.531692860422234,2025-11-22,1,wk inc flu hosp,quantile,19
2025-11-29,0.450,9.173594011999747,2025-11-22,1,wk inc flu hosp,quantile,19
2025-11-29,0.500,9.849330354276585,2025-11-22,1,wk inc flu hosp,quantile,19
2025-11-29,0.550,10.564620205339548,2025-11-22,1,wk inc flu hosp,quantile,19
2025-11-29,0.600,11.346947923574382,2025-11-22,1,wk inc flu hosp,quantile,19
2025-11-29,0.650,12.204085833109888,2025-11-22,1,wk inc flu hosp,quantile,19
2025-11-29,0.700,13.173618793756198,2025-11-22,1,wk inc flu hosp,quantile,19
2025-11-29,0.750,14.309085656420073,2025-11-22,1,wk inc flu hosp,quantile,19
2025-11-29,0.800,15.670242282962663,2025-11-22,1,wk inc flu hosp,quantile,19
2025-11-29,0.850,17.41508921292934,2025-11-22,1,wk inc flu hosp,quantile,19
2025-11-29,0.900,19.858153943958456,2025-11-22,1,wk inc flu hosp,quantile,19
2025-11-29,0.950,24.126304763553218,2025-11-22,1,wk inc flu hosp,quantile,19
2025-11-29,0.975,28.560725701433725,2025-11-22,1,wk inc flu hosp,quantile,19
2025-11-29,0.990,34.53393029184017,2025-11-22,1,wk inc flu hosp,quantile,19
2025-11-29,0.010,4.493122571224722,2025-11-22,1,wk inc flu hosp,quantile,20
2025-11-29,0.025,5.543461811989802,2025-11-22,1,wk inc flu hosp,quantile,20
2025-11-29,0.050,6.615411469313037,2025-11-22,1,wk inc flu hosp,quantile,20
2025-11-29,0.100,8.093154326746253,2025-11-22,1,wk inc flu hosp,quantile,20
2025-11-29,0.150,9.24474085468289,2025-11-22,1,wk inc flu hosp,quantile,20
2025-11-29,0.200,10.261027446517247,2025-11-22,1,wk inc flu hosp,quantile,20
2025-11-29,0.250,11.219145706913382,2025-11-22,1,wk inc flu hosp,quantile,20
2025-11-29,0.300,12.1395115524748,2025-11-22,1,wk inc flu hosp,quantile,20
2025-11-29,0.350,13.06050162302549,2025-11-22,1,wk inc flu hosp,quantile,20
2025-11-29,0.400,13.990581583947712,2025-11-22,1,wk inc flu hosp,quantile,20
