"date","location","location_name","value","weekly_rate"
2023-05-13,"29","Missouri",21,0.340658187305876
2023-05-13,"28","Mississippi",24,0.819866737494043
2023-05-13,"30","Montana",0,0
2023-05-13,"37","North Carolina",16,0.150992369034409
2023-05-13,"38","North Dakota",2,0.259046888782104
2023-05-13,"31","Nebraska",4,0.203925047348847
2023-05-13,"33","New Hampshire",1,0.071700418443642
2023-05-13,"34","New Jersey",21,0.226925536114281
2023-05-13,"35","New Mexico",1,0.0476172563032153
2023-05-13,"32","Nevada",6,0.189541180822602
2023-05-13,"36","New York",54,0.27470864350398
2023-05-13,"39","Ohio",17,0.14468943391791
2023-05-13,"40","Oklahoma",15,0.374881350052708
2023-05-13,"41","Oregon",0,0
2023-05-13,"42","Pennsylvania",62,0.478052899791785
2023-05-13,"72","Puerto Rico",43,1.33466220165256
2023-05-13,"44","Rhode Island",4,0.36684122194811
2023-05-13,"45","South Carolina",23,0.43842602008868
2023-05-13,"46","South Dakota",7,0.772236551500456
2023-05-13,"47","Tennessee",15,0.213352844213878
2023-05-13,"48","Texas",99,0.330942092855732
2023-05-13,"US","US",973,0.292895787684762
2023-05-13,"49","Utah",6,0.177712590166925
2023-05-13,"51","Virginia",44,0.512589548811689
2023-05-13,"50","Vermont",0,0
2023-05-13,"53","Washington",10,0.129268544283654
2023-05-13,"55","Wisconsin",5,0.0848749164406448
2023-05-13,"54","West Virginia",5,0.281693790961798
2023-05-13,"56","Wyoming",1,0.17283604945185
2023-05-06,"02","Alaska",5,0.70281378527071
2023-05-06,"01","Alabama",5,0.0987405056066834
2023-05-06,"05","Arkansas",9,0.295869854083563
2023-05-06,"04","Arizona",35,0.476773112393949
2023-05-06,"06","California",22,0.0565748296885471
2023-05-06,"08","Colorado",7,0.120611715050343
2023-05-06,"09","Connecticut",7,0.19331201193895
2023-05-06,"11","District of Columbia",0,0
2023-05-06,"10","Delaware",0,0
2023-05-06,"12","Florida",128,0.576996276390593
2023-05-06,"13","Georgia",33,0.303994655589716
2023-05-06,"15","Hawaii",0,0
2023-05-06,"19","Iowa",5,0.156239063265571
2023-05-06,"16","Idaho",5,0.258328377733954
2023-05-06,"17","Illinois",23,0.183075891484074
2023-05-06,"18","Indiana",21,0.307379703659619
2023-05-06,"20","Kansas",3,0.102864748970581
2023-05-06,"21","Kentucky",16,0.356000239410161
2023-05-06,"22","Louisiana",10,0.218575699540598
2023-05-06,"25","Massachusetts",10,0.143293943738785
2023-05-06,"24","Maryland",15,0.244573325528727
2023-05-06,"23","Maine",2,0.144451996073795
2023-05-06,"26","Michigan",17,0.169456468377679
2023-05-06,"27","Minnesota",19,0.332368415344365
2023-05-06,"29","Missouri",27,0.437989097964697
2023-05-06,"28","Mississippi",21,0.717383395307288
2023-05-06,"30","Montana",0,0
2023-05-06,"37","North Carolina",7,0.0660591614525541
2023-05-06,"38","North Dakota",7,0.906664110737364
2023-05-06,"31","Nebraska",2,0.101962523674423
2023-05-06,"33","New Hampshire",3,0.215101255330926
2023-05-06,"34","New Jersey",21,0.226925536114281
2023-05-06,"35","New Mexico",1,0.0476172563032153
2023-05-06,"32","Nevada",7,0.221131377626369
2023-05-06,"36","New York",52,0.264534249300129
2023-05-06,"39","Ohio",17,0.14468943391791
2023-05-06,"40","Oklahoma",10,0.249920900035139
2023-05-06,"41","Oregon",2,0.0471846678140405
2023-05-06,"42","Pennsylvania",47,0.36239494016474
2023-05-06,"72","Puerto Rico",47,1.4588168250621
2023-05-06,"44","Rhode Island",0,0
2023-05-06,"45","South Carolina",17,0.324054014848155
2023-05-06,"46","South Dakota",7,0.772236551500456
2023-05-06,"47","Tennessee",24,0.341364550742205
2023-05-06,"48","Texas",111,0.371056285929155
2023-05-06,"US","US",909,0.273630288803133
2023-05-06,"49","Utah",4,0.118475060111284
2023-05-06,"51","Virginia",52,0.605787648595633
2023-05-06,"50","Vermont",0,0
2023-05-06,"53","Washington",13,0.168049107568751
2023-05-06,"55","Wisconsin",7,0.118824883016903
2023-05-06,"54","West Virginia",4,0.225355032769439
2023-05-06,"56","Wyoming",2,0.345672098903701
2023-04-29,"02","Alaska",0,0
2023-04-29,"01","Alabama",13,0.256725314577377
2023-04-29,"05","Arkansas",11,0.361618710546577
2023-04-29,"04","Arizona",42,0.572127734872738
2023-04-29,"06","California",25,0.0642895791915308
2023-04-29,"08","Colorado",9,0.155072205064727
2023-04-29,"09","Connecticut",9,0.248544015350078
2023-04-29,"11","District of Columbia",1,0.149571626860671
2023-04-29,"10","Delaware",1,0.0985345935250948
2023-04-29,"12","Florida",137,0.617566327074306
2023-04-29,"13","Georgia",43,0.39611424819266
2023-04-29,"15","Hawaii",1,0.0714808034728234
2023-04-29,"19","Iowa",12,0.374973751837371
2023-04-29,"16","Idaho",7,0.361659728827535
2023-04-29,"17","Illinois",18,0.14327678463971
2023-04-29,"18","Indiana",18,0.26346831742253
2023-04-29,"20","Kansas",2,0.0685764993137207
2023-04-29,"21","Kentucky",4,0.0890000598525403
2023-04-29,"22","Louisiana",21,0.459008969035255
2023-04-29,"25","Massachusetts",9,0.128964549364907
2023-04-29,"24","Maryland",10,0.163048883685818
2023-04-29,"23","Maine",0,0
2023-04-29,"26","Michigan",7,0.0697761928613971
2023-04-29,"27","Minnesota",12,0.209916893901704
2023-04-29,"29","Missouri",26,0.42176727952156
2023-04-29,"28","Mississippi",16,0.546577824996029
2023-04-29,"30","Montana",0,0
2023-04-29,"37","North Carolina",10,0.0943702306465059
2023-04-29,"38","North Dakota",5,0.64761722195526
2023-04-29,"31","Nebraska",4,0.203925047348847
2023-04-29,"33","New Hampshire",2,0.143400836887284
2023-04-29,"34","New Jersey",15,0.162089668653058
2023-04-29,"35","New Mexico",2,0.0952345126064305
2023-04-29,"32","Nevada",4,0.126360787215068
2023-04-29,"36","New York",37,0.188226292771246
2023-04-29,"39","Ohio",19,0.161711720261193
2023-04-29,"40","Oklahoma",21,0.524833890073792
2023-04-29,"41","Oregon",5,0.117961669535101
2023-04-29,"42","Pennsylvania",80,0.616842451344239
2023-04-29,"72","Puerto Rico",36,1.11739161068586
2023-04-29,"44","Rhode Island",1,0.0917103054870276
2023-04-29,"45","South Carolina",27,0.514674023582364
2023-04-29,"46","South Dakota",3,0.330958522071624
2023-04-29,"47","Tennessee",18,0.256023413056654
2023-04-29,"48","Texas",110,0.367713436506369
2023-04-29,"US","US",906,0.272727218543057
2023-04-29,"49","Utah",0,0
2023-04-29,"51","Virginia",31,0.361142636662781
2023-04-29,"50","Vermont",2,0.309162016354671
2023-04-29,"53","Washington",14,0.180975961997116
2023-04-29,"55","Wisconsin",0,0
2023-04-29,"54","West Virginia",5,0.281693790961798
2023-04-29,"56","Wyoming",1,0.17283604945185
2023-04-22,"02","Alaska",1,0.140562757054142
2023-04-22,"01","Alabama",20,0.394962022426734
2023-04-22,"05","Arkansas",8,0.262995425852056
2023-04-22,"04","Arizona",37,0.504017290245031
2023-04-22,"06","California",37,0.0951485772034655
2023-04-22,"08","Colorado",12,0.206762940086303
2023-04-22,"09","Connecticut",8,0.220928013644514
2023-04-22,"11","District of Columbia",3,0.448714880582013
2023-04-22,"10","Delaware",0,0
2023-04-22,"12","Florida",152,0.685183078213829
2023-04-22,"13","Georgia",44,0.405326207452954
2023-04-22,"15","Hawaii",2,0.142961606945647
2023-04-22,"19","Iowa",0,0
2023-04-22,"16","Idaho",3,0.154997026640372
2023-04-22,"17","Illinois",25,0.198995534221819
2023-04-22,"18","Indiana",10,0.146371287456961
2023-04-22,"20","Kansas",2,0.0685764993137207
2023-04-22,"21","Kentucky",12,0.267000179557621
2023-04-22,"22","Louisiana",25,0.546439248851494
2023-04-22,"25","Massachusetts",9,0.128964549364907
2023-04-22,"24","Maryland",10,0.163048883685818
2023-04-22,"23","Maine",5,0.361129990184487
2023-04-22,"26","Michigan",8,0.0797442204130252
2023-04-22,"27","Minnesota",8,0.13994459593447
2023-04-22,"29","Missouri",19,0.308214550419602
2023-04-22,"28","Mississippi",33,1.12731676405431
2023-04-22,"30","Montana",2,0.17864113051253
2023-04-22,"37","North Carolina",13,0.122681299840458
2023-04-22,"38","North Dakota",3,0.388570333173156
2023-04-22,"31","Nebraska",7,0.356868832860482
2023-04-22,"33","New Hampshire",1,0.071700418443642
2023-04-22,"34","New Jersey",35,0.378209226857134
2023-04-22,"35","New Mexico",8,0.380938050425722
2023-04-22,"32","Nevada",0,0
2023-04-22,"36","New York",47,0.239098263790501
2023-04-22,"39","Ohio",18,0.153200577089552
2023-04-22,"40","Oklahoma",15,0.374881350052708
2023-04-22,"41","Oregon",1,0.0235923339070203
2023-04-22,"42","Pennsylvania",82,0.632263512627844
2023-04-22,"72","Puerto Rico",33,1.02427564312871
2023-04-22,"44","Rhode Island",1,0.0917103054870276
2023-04-22,"45","South Carolina",21,0.400302018341838
2023-04-22,"46","South Dakota",4,0.441278029428832
2023-04-22,"47","Tennessee",22,0.312917504847021
2023-04-22,"48","Texas",102,0.340970641124088
2023-04-22,"US","US",986,0.296809092145093
2023-04-22,"49","Utah",6,0.177712590166925
2023-04-22,"51","Virginia",45,0.524239311284682
2023-04-22,"50","Vermont",0,0
2023-04-22,"53","Washington",18,0.232683379710578
2023-04-22,"55","Wisconsin",5,0.0848749164406448
2023-04-22,"54","West Virginia",4,0.225355032769439
2023-04-22,"56","Wyoming",0,0
2023-04-15,"02","Alaska",2,0.281125514108284
2023-04-15,"01","Alabama",16,0.315969617941387
2023-04-15,"05","Arkansas",17,0.558865279935619
2023-04-15,"04","Arizona",47,0.640238179500445
2023-04-15,"06","California",34,0.0874338277004818
2023-04-15,"08","Colorado",18,0.310144410129454
2023-04-15,"09","Connecticut",11,0.303776018761207
2023-04-15,"11","District of Columbia",3,0.448714880582013
2023-04-15,"10","Delaware",0,0
2023-04-15,"12","Florida",130,0.586011843209196
2023-04-15,"13","Georgia",29,0.267146818548538
2023-04-15,"15","Hawaii",1,0.0714808034728234
2023-04-15,"19","Iowa",5,0.156239063265571
2023-04-15,"16","Idaho",2,0.103331351093582
2023-04-15,"17","Illinois",35,0.278593747910547
2023-04-15,"18","Indiana",17,0.248831188676834
2023-04-15,"20","Kansas",8,0.274305997254883
2023-04-15,"21","Kentucky",14,0.311500209483891
2023-04-15,"22","Louisiana",14,0.306005979356837
2023-04-15,"25","Massachusetts",10,0.143293943738785
2023-04-15,"24","Maryland",13,0.211963548791563
2023-04-15,"23","Maine",0,0
2023-04-15,"26","Michigan",16,0.15948844082605
2023-04-15,"27","Minnesota",12,0.209916893901704
2023-04-15,"29","Missouri",18,0.291992731976465
2023-04-15,"28","Mississippi",16,0.546577824996029
2023-04-15,"30","Montana",0,0
2023-04-15,"37","North Carolina",25,0.235925576616265
2023-04-15,"38","North Dakota",5,0.64761722195526
2023-04-15,"31","Nebraska",6,0.30588757102327
2023-04-15,"33","New Hampshire",0,0
2023-04-15,"34","New Jersey",45,0.486269005959173
2023-04-15,"35","New Mexico",4,0.190469025212861
2023-04-15,"32","Nevada",8,0.252721574430137
2023-04-15,"36","New York",75,0.381539782644417
2023-04-15,"39","Ohio",25,0.212778579291044
2023-04-15,"40","Oklahoma",19,0.474849710066764
2023-04-15,"41","Oregon",3,0.0707770017210608
2023-04-15,"42","Pennsylvania",66,0.508895022358997
2023-04-15,"72","Puerto Rico",34,1.05531429898109
2023-04-15,"44","Rhode Island",1,0.0917103054870276
2023-04-15,"45","South Carolina",22,0.419364019215259
2023-04-15,"46","South Dakota",4,0.441278029428832
2023-04-15,"47","Tennessee",25,0.355588073689797
2023-04-15,"48","Texas",114,0.38108483419751
2023-04-15,"US","US",1055,0.317579708126849
2023-04-15,"49","Utah",3,0.0888562950834627
2023-04-15,"51","Virginia",35,0.407741686554753
2023-04-15,"50","Vermont",1,0.154581008177335
2023-04-15,"53","Washington",27,0.349025069565867
2023-04-15,"55","Wisconsin",10,0.16974983288129
2023-04-15,"54","West Virginia",7,0.394371307346518
2023-04-15,"56","Wyoming",3,0.518508148355551
2023-04-08,"02","Alaska",2,0.281125514108284
2023-04-08,"01","Alabama",17,0.335717719062724
2023-04-08,"05","Arkansas",16,0.525990851704112
2023-04-08,"04","Arizona",42,0.572127734872738
2023-04-08,"06","California",45,0.115721242544755
2023-04-08,"08","Colorado",7,0.120611715050343
2023-04-08,"09","Connecticut",22,0.607552037522414
2023-04-08,"11","District of Columbia",4,0.598286507442684
2023-04-08,"10","Delaware",0,0
2023-04-08,"12","Florida",185,0.833939930720778
2023-04-08,"13","Georgia",49,0.451386003754426
2023-04-08,"15","Hawaii",3,0.21444241041847
2023-04-08,"19","Iowa",2,0.0624956253062286
2023-04-08,"16","Idaho",5,0.258328377733954
2023-04-08,"17","Illinois",25,0.198995534221819
2023-04-08,"18","Indiana",18,0.26346831742253
2023-04-08,"20","Kansas",5,0.171441248284302
2023-04-08,"21","Kentucky",19,0.422750284299566
2023-04-08,"22","Louisiana",18,0.393436259173076
2023-04-08,"25","Massachusetts",11,0.157623338112664
2023-04-08,"24","Maryland",12,0.195658660422981
2023-04-08,"23","Maine",3,0.216677994110692
2023-04-08,"26","Michigan",25,0.249200688790704
2023-04-08,"27","Minnesota",12,0.209916893901704
2023-04-08,"29","Missouri",29,0.470432734850971
2023-04-08,"28","Mississippi",26,0.888188965618547
2023-04-08,"30","Montana",0,0
2023-04-08,"37","North Carolina",22,0.207614507422313
2023-04-08,"38","North Dakota",7,0.906664110737364
2023-04-08,"31","Nebraska",3,0.152943785511635
2023-04-08,"33","New Hampshire",6,0.430202510661852
2023-04-08,"34","New Jersey",39,0.42143313849795
2023-04-08,"35","New Mexico",1,0.0476172563032153
2023-04-08,"32","Nevada",4,0.126360787215068
2023-04-08,"36","New York",78,0.396801373950193
2023-04-08,"39","Ohio",13,0.110644861231343
2023-04-08,"40","Oklahoma",23,0.574818070080819
2023-04-08,"41","Oregon",5,0.117961669535101
2023-04-08,"42","Pennsylvania",65,0.501184491717194
2023-04-08,"72","Puerto Rico",33,1.02427564312871
2023-04-08,"44","Rhode Island",0,0
2023-04-08,"45","South Carolina",24,0.457488020962101
2023-04-08,"46","South Dakota",13,1.4341535956437
2023-04-08,"47","Tennessee",29,0.412482165480164
2023-04-08,"48","Texas",128,0.427884726116503
2023-04-08,"US","US",1200,0.361228104030539
2023-04-08,"49","Utah",6,0.177712590166925
2023-04-08,"51","Virginia",54,0.629087173541619
2023-04-08,"50","Vermont",0,0
2023-04-08,"53","Washington",26,0.336098215137502
2023-04-08,"55","Wisconsin",10,0.16974983288129
2023-04-08,"54","West Virginia",7,0.394371307346518
2023-04-08,"56","Wyoming",2,0.345672098903701
2023-04-01,"02","Alaska",1,0.140562757054142
2023-04-01,"01","Alabama",27,0.53319873027609
2023-04-01,"05","Arkansas",27,0.887609562250689
2023-04-01,"04","Arizona",26,0.354174312064076
2023-04-01,"06","California",29,0.0745759118621757
2023-04-01,"08","Colorado",6,0.103381470043151
2023-04-01,"09","Connecticut",12,0.331392020466771
2023-04-01,"11","District of Columbia",10,1.49571626860671
2023-04-01,"10","Delaware",2,0.19706918705019
2023-04-01,"12","Florida",165,0.743784262534748
2023-04-01,"13","Georgia",54,0.497445800055898
2023-04-01,"15","Hawaii",7,0.500365624309764
2023-04-01,"19","Iowa",4,0.124991250612457
2023-04-01,"16","Idaho",3,0.154997026640372
2023-04-01,"17","Illinois",28,0.222874998328438
2023-04-01,"18","Indiana",39,0.570848021082149
2023-04-01,"20","Kansas",9,0.308594246911743
2023-04-01,"21","Kentucky",16,0.356000239410161
2023-04-01,"22","Louisiana",27,0.590154388759613
2023-04-01,"25","Massachusetts",13,0.186282126860421
2023-04-01,"24","Maryland",10,0.163048883685818
2023-04-01,"23","Maine",4,0.288903992147589
2023-04-01,"26","Michigan",17,0.169456468377679
2023-04-01,"27","Minnesota",10,0.174930744918087
2023-04-01,"29","Missouri",29,0.470432734850971
2023-04-01,"28","Mississippi",19,0.649061167182784
2023-04-01,"30","Montana",1,0.0893205652562652
2023-04-01,"37","North Carolina",12,0.113244276775807
2023-04-01,"38","North Dakota",0,0
2023-04-01,"31","Nebraska",10,0.509812618372117
2023-04-01,"33","New Hampshire",9,0.645303765992778
2023-04-01,"34","New Jersey",39,0.42143313849795
2023-04-01,"35","New Mexico",9,0.428555306728937
2023-04-01,"32","Nevada",4,0.126360787215068
2023-04-01,"36","New York",75,0.381539782644417
2023-04-01,"39","Ohio",33,0.280867724664178
2023-04-01,"40","Oklahoma",20,0.499841800070278
2023-04-01,"41","Oregon",4,0.094369335628081
2023-04-01,"42","Pennsylvania",105,0.809605717389313
2023-04-01,"72","Puerto Rico",42,1.30362354580018
2023-04-01,"44","Rhode Island",0,0
2023-04-01,"45","South Carolina",20,0.381240017468418
2023-04-01,"46","South Dakota",12,1.3238340882865
2023-04-01,"47","Tennessee",45,0.640058532641634
2023-04-01,"48","Texas",143,0.47802746745828
2023-04-01,"US","US",1275,0.383804860532448
2023-04-01,"49","Utah",3,0.0888562950834627
2023-04-01,"51","Virginia",49,0.570838361176654
2023-04-01,"50","Vermont",0,0
2023-04-01,"53","Washington",32,0.413659341707694
2023-04-01,"55","Wisconsin",4,0.0678999331525158
2023-04-01,"54","West Virginia",9,0.507048823731237
2023-04-01,"56","Wyoming",1,0.17283604945185
2023-03-25,"02","Alaska",3,0.421688271162426
2023-03-25,"01","Alabama",20,0.394962022426734
2023-03-25,"05","Arkansas",18,0.591739708167126
2023-03-25,"04","Arizona",37,0.504017290245031
2023-03-25,"06","California",36,0.0925769940358043
2023-03-25,"08","Colorado",10,0.172302450071919
2023-03-25,"09","Connecticut",13,0.359008022172335
2023-03-25,"11","District of Columbia",3,0.448714880582013
2023-03-25,"10","Delaware",2,0.19706918705019
2023-03-25,"12","Florida",158,0.712229778669638
2023-03-25,"13","Georgia",62,0.571141474138253
2023-03-25,"15","Hawaii",1,0.0714808034728234
2023-03-25,"19","Iowa",7,0.2187346885718
2023-03-25,"16","Idaho",3,0.154997026640372
2023-03-25,"17","Illinois",30,0.238794641066183
2023-03-25,"18","Indiana",21,0.307379703659619
2023-03-25,"20","Kansas",6,0.205729497941162
2023-03-25,"21","Kentucky",14,0.311500209483891
2023-03-25,"22","Louisiana",24,0.524581678897434
2023-03-25,"25","Massachusetts",19,0.272258493103692
2023-03-25,"24","Maryland",21,0.342402655740217
2023-03-25,"23","Maine",1,0.0722259980368974
2023-03-25,"26","Michigan",21,0.209328578584191
2023-03-25,"27","Minnesota",4,0.0699722979672348
2023-03-25,"29","Missouri",32,0.519098190180382
2023-03-25,"28","Mississippi",16,0.546577824996029
2023-03-25,"30","Montana",1,0.0893205652562652
2023-03-25,"37","North Carolina",20,0.188740461293012
2023-03-25,"38","North Dakota",0,0
2023-03-25,"31","Nebraska",9,0.458831356534906
2023-03-25,"33","New Hampshire",9,0.645303765992778
2023-03-25,"34","New Jersey",44,0.475463028048969
2023-03-25,"35","New Mexico",3,0.142851768909646
2023-03-25,"32","Nevada",8,0.252721574430137
2023-03-25,"36","New York",72,0.36627819133864
2023-03-25,"39","Ohio",29,0.246823151977611
2023-03-25,"40","Oklahoma",23,0.574818070080819
2023-03-25,"41","Oregon",3,0.0707770017210608
2023-03-25,"42","Pennsylvania",154,1.18742171883766
2023-03-25,"72","Puerto Rico",25,0.775966396309628
2023-03-25,"44","Rhode Island",2,0.183420610974055
2023-03-25,"45","South Carolina",24,0.457488020962101
2023-03-25,"46","South Dakota",20,2.20639014714416
2023-03-25,"47","Tennessee",31,0.440929211375348
2023-03-25,"48","Texas",131,0.437913274384858
2023-03-25,"US","US",1300,0.391330446033084
2023-03-25,"49","Utah",3,0.0888562950834627
2023-03-25,"51","Virginia",50,0.582488123649647
2023-03-25,"50","Vermont",4,0.618324032709341
2023-03-25,"53","Washington",28,0.361951923994233
2023-03-25,"55","Wisconsin",9,0.152774849593161
2023-03-25,"54","West Virginia",16,0.901420131077755
2023-03-25,"56","Wyoming",0,0
2023-03-18,"02","Alaska",1,0.140562757054142
2023-03-18,"01","Alabama",22,0.434458224669407
2023-03-18,"05","Arkansas",15,0.493116423472605
2023-03-18,"04","Arizona",55,0.749214890904776
2023-03-18,"06","California",60,0.154294990059674
2023-03-18,"08","Colorado",12,0.206762940086303
2023-03-18,"09","Connecticut",10,0.276160017055643
2023-03-18,"11","District of Columbia",2,0.299143253721342
2023-03-18,"10","Delaware",0,0
2023-03-18,"12","Florida",211,0.951142299362617
2023-03-18,"13","Georgia",53,0.488233840795604
2023-03-18,"15","Hawaii",4,0.285923213891293
2023-03-18,"19","Iowa",7,0.2187346885718
2023-03-18,"16","Idaho",6,0.309994053280745
2023-03-18,"17","Illinois",12,0.0955178564264732
2023-03-18,"18","Indiana",35,0.512299506099365
2023-03-18,"20","Kansas",8,0.274305997254883
2023-03-18,"21","Kentucky",26,0.578500389041512
2023-03-18,"22","Louisiana",21,0.459008969035255
2023-03-18,"25","Massachusetts",20,0.286587887477571
2023-03-18,"24","Maryland",12,0.195658660422981
2023-03-18,"23","Maine",5,0.361129990184487
2023-03-18,"26","Michigan",33,0.328944909203729
2023-03-18,"27","Minnesota",6,0.104958446950852
2023-03-18,"29","Missouri",24,0.389323642635286
2023-03-18,"28","Mississippi",22,0.75154450936954
2023-03-18,"30","Montana",2,0.17864113051253
2023-03-18,"37","North Carolina",32,0.301984738068819
2023-03-18,"38","North Dakota",11,1.42475788830157
2023-03-18,"31","Nebraska",11,0.560793880209329
2023-03-18,"33","New Hampshire",10,0.71700418443642
2023-03-18,"34","New Jersey",22,0.237731514024484
2023-03-18,"35","New Mexico",3,0.142851768909646
2023-03-18,"32","Nevada",6,0.189541180822602
2023-03-18,"36","New York",67,0.340842205829012
2023-03-18,"39","Ohio",34,0.28937886783582
2023-03-18,"40","Oklahoma",29,0.724770610101903
2023-03-18,"41","Oregon",9,0.212331005163182
2023-03-18,"42","Pennsylvania",163,1.25681649461389
2023-03-18,"72","Puerto Rico",11,0.341425214376236
2023-03-18,"44","Rhode Island",1,0.0917103054870276
2023-03-18,"45","South Carolina",21,0.400302018341838
2023-03-18,"46","South Dakota",15,1.65479261035812
2023-03-18,"47","Tennessee",29,0.412482165480164
2023-03-18,"48","Texas",158,0.528170208800058
2023-03-18,"US","US",1425,0.428958373536265
2023-03-18,"49","Utah",3,0.0888562950834627
2023-03-18,"51","Virginia",60,0.698985748379576
2023-03-18,"50","Vermont",2,0.309162016354671
2023-03-18,"53","Washington",28,0.361951923994233
2023-03-18,"55","Wisconsin",6,0.101849899728774
2023-03-18,"54","West Virginia",8,0.450710065538877
2023-03-18,"56","Wyoming",2,0.345672098903701
2023-03-11,"02","Alaska",4,0.562251028216568
2023-03-11,"01","Alabama",17,0.335717719062724
2023-03-11,"05","Arkansas",23,0.756111849324661
2023-03-11,"04","Arizona",43,0.58574982379828
2023-03-11,"06","California",47,0.120864408880078
2023-03-11,"08","Colorado",9,0.155072205064727
2023-03-11,"09","Connecticut",19,0.524704032405721
2023-03-11,"11","District of Columbia",2,0.299143253721342
2023-03-11,"10","Delaware",1,0.0985345935250948
2023-03-11,"12","Florida",180,0.811401013674271
2023-03-11,"13","Georgia",51,0.469809922275015
2023-03-11,"15","Hawaii",3,0.21444241041847
2023-03-11,"19","Iowa",12,0.374973751837371
2023-03-11,"16","Idaho",4,0.206662702187163
2023-03-11,"17","Illinois",16,0.127357141901964
2023-03-11,"18","Indiana",32,0.468388119862276
2023-03-11,"20","Kansas",6,0.205729497941162
2023-03-11,"21","Kentucky",15,0.333750224447026
2023-03-11,"22","Louisiana",22,0.480866538989315
2023-03-11,"25","Massachusetts",18,0.257929098729814
2023-03-11,"24","Maryland",16,0.260878213897309
2023-03-11,"23","Maine",0,0
2023-03-11,"26","Michigan",36,0.358848991858614
2023-03-11,"27","Minnesota",5,0.0874653724590435
2023-03-11,"29","Missouri",35,0.567763645509793
2023-03-11,"28","Mississippi",32,1.09315564999206
2023-03-11,"30","Montana",3,0.267961695768796
2023-03-11,"37","North Carolina",25,0.235925576616265
2023-03-11,"38","North Dakota",5,0.64761722195526
2023-03-11,"31","Nebraska",14,0.713737665720964
2023-03-11,"33","New Hampshire",4,0.286801673774568
2023-03-11,"34","New Jersey",22,0.237731514024484
2023-03-11,"35","New Mexico",5,0.238086281516076
2023-03-11,"32","Nevada",3,0.0947705904113012
2023-03-11,"36","New York",56,0.284883037707831
2023-03-11,"39","Ohio",26,0.221289722462686
2023-03-11,"40","Oklahoma",19,0.474849710066764
2023-03-11,"41","Oregon",6,0.141554003442122
2023-03-11,"42","Pennsylvania",177,1.36476392359913
2023-03-11,"72","Puerto Rico",16,0.496618493638162
2023-03-11,"44","Rhode Island",0,0
2023-03-11,"45","South Carolina",31,0.590922027076047
2023-03-11,"46","South Dakota",13,1.4341535956437
2023-03-11,"47","Tennessee",27,0.38403511958498
2023-03-11,"48","Texas",157,0.524827359377273
2023-03-11,"US","US",1372,0.413004132274917
2023-03-11,"49","Utah",7,0.207331355194746
2023-03-11,"51","Virginia",40,0.465990498919717
2023-03-11,"50","Vermont",5,0.772905040886677
2023-03-11,"53","Washington",47,0.607562158133176
2023-03-11,"55","Wisconsin",10,0.16974983288129
2023-03-11,"54","West Virginia",4,0.225355032769439
2023-03-11,"56","Wyoming",2,0.345672098903701
2023-03-04,"02","Alaska",2,0.281125514108284
2023-03-04,"01","Alabama",16,0.315969617941387
2023-03-04,"05","Arkansas",33,1.08485613163973
2023-03-04,"04","Arizona",50,0.681104446277069
2023-03-04,"06","California",62,0.159438156394996
2023-03-04,"08","Colorado",19,0.327374655136646
2023-03-04,"09","Connecticut",10,0.276160017055643
2023-03-04,"11","District of Columbia",4,0.598286507442684
2023-03-04,"10","Delaware",5,0.492672967625474
2023-03-04,"12","Florida",178,0.802385446855668
2023-03-04,"13","Georgia",54,0.497445800055898
2023-03-04,"15","Hawaii",1,0.0714808034728234
2023-03-04,"19","Iowa",6,0.187486875918686
2023-03-04,"16","Idaho",3,0.154997026640372
2023-03-04,"17","Illinois",24,0.191035712852946
2023-03-04,"18","Indiana",45,0.658670793556326
2023-03-04,"20","Kansas",4,0.137152998627441
2023-03-04,"21","Kentucky",12,0.267000179557621
2023-03-04,"22","Louisiana",25,0.546439248851494
2023-03-04,"25","Massachusetts",15,0.214940915608178
2023-03-04,"24","Maryland",13,0.211963548791563
2023-03-04,"23","Maine",4,0.288903992147589
2023-03-04,"26","Michigan",51,0.508369405133036
2023-03-04,"27","Minnesota",8,0.13994459593447
2023-03-04,"29","Missouri",39,0.63265091928234
2023-03-04,"28","Mississippi",34,1.16147787811656
2023-03-04,"30","Montana",6,0.535923391537591
2023-03-04,"37","North Carolina",34,0.32085878419812
2023-03-04,"38","North Dakota",5,0.64761722195526
2023-03-04,"31","Nebraska",6,0.30588757102327
2023-03-04,"33","New Hampshire",2,0.143400836887284
2023-03-04,"34","New Jersey",31,0.334985315216319
2023-03-04,"35","New Mexico",16,0.761876100851444
2023-03-04,"32","Nevada",4,0.126360787215068
2023-03-04,"36","New York",49,0.249272657994352
2023-03-04,"39","Ohio",23,0.19575629294776
2023-03-04,"40","Oklahoma",32,0.799746880112444
2023-03-04,"41","Oregon",5,0.117961669535101
2023-03-04,"42","Pennsylvania",169,1.3030796784647
2023-03-04,"72","Puerto Rico",22,0.682850428752473
2023-03-04,"44","Rhode Island",1,0.0917103054870276
2023-03-04,"45","South Carolina",29,0.552798025329206
2023-03-04,"46","South Dakota",7,0.772236551500456
2023-03-04,"47","Tennessee",41,0.583164440851267
2023-03-04,"48","Texas",159,0.531513058222843
2023-03-04,"US","US",1494,0.449728989518021
2023-03-04,"49","Utah",3,0.0888562950834627
2023-03-04,"51","Virginia",57,0.664036460960597
2023-03-04,"50","Vermont",1,0.154581008177335
2023-03-04,"53","Washington",58,0.749757556845196
