,reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value
865,2026-02-21,12,1,wk inc flu hosp,2026-02-28,quantile,0.65,1702.0
866,2026-02-21,12,1,wk inc flu hosp,2026-02-28,quantile,0.7,1778.0
867,2026-02-21,12,1,wk inc flu hosp,2026-02-28,quantile,0.75,1856.0
868,2026-02-21,12,1,wk inc flu hosp,2026-02-28,quantile,0.8,1949.0
869,2026-02-21,12,1,wk inc flu hosp,2026-02-28,quantile,0.85,2056.0
870,2026-02-21,12,1,wk inc flu hosp,2026-02-28,quantile,0.9,2183.0
871,2026-02-21,12,1,wk inc flu hosp,2026-02-28,quantile,0.95,2358.0
872,2026-02-21,12,1,wk inc flu hosp,2026-02-28,quantile,0.975,2620.0
873,2026-02-21,12,1,wk inc flu hosp,2026-02-28,quantile,0.99,2930.4877396360544
874,2026-02-21,12,2,wk inc flu hosp,2026-03-07,quantile,0.01,532.0
875,2026-02-21,12,2,wk inc flu hosp,2026-03-07,quantile,0.025,606.0
876,2026-02-21,12,2,wk inc flu hosp,2026-03-07,quantile,0.05,655.0
877,2026-02-21,12,2,wk inc flu hosp,2026-03-07,quantile,0.1,717.0
878,2026-02-21,12,2,wk inc flu hosp,2026-03-07,quantile,0.15,783.0
879,2026-02-21,12,2,wk inc flu hosp,2026-03-07,quantile,0.2,848.0
880,2026-02-21,12,2,wk inc flu hosp,2026-03-07,quantile,0.25,903.0
881,2026-02-21,12,2,wk inc flu hosp,2026-03-07,quantile,0.3,954.0
882,2026-02-21,12,2,wk inc flu hosp,2026-03-07,quantile,0.35,1004.0
883,2026-02-21,12,2,wk inc flu hosp,2026-03-07,quantile,0.4,1053.0
884,2026-02-21,12,2,wk inc flu hosp,2026-03-07,quantile,0.45,1106.0
885,2026-02-21,12,2,wk inc flu hosp,2026-03-07,quantile,0.5,1168.0
886,2026-02-21,12,2,wk inc flu hosp,2026-03-07,quantile,0.55,1219.0
887,2026-02-21,12,2,wk inc flu hosp,2026-03-07,quantile,0.6,1314.26021063176
888,2026-02-21,12,2,wk inc flu hosp,2026-03-07,quantile,0.65,1346.0
889,2026-02-21,12,2,wk inc flu hosp,2026-03-07,quantile,0.7,1425.0
890,2026-02-21,12,2,wk inc flu hosp,2026-03-07,quantile,0.75,1495.0
891,2026-02-21,12,2,wk inc flu hosp,2026-03-07,quantile,0.8,1582.0
892,2026-02-21,12,2,wk inc flu hosp,2026-03-07,quantile,0.85,1689.0
893,2026-02-21,12,2,wk inc flu hosp,2026-03-07,quantile,0.9,1813.0
894,2026-02-21,12,2,wk inc flu hosp,2026-03-07,quantile,0.95,2025.0
895,2026-02-21,12,2,wk inc flu hosp,2026-03-07,quantile,0.975,2332.0
896,2026-02-21,12,2,wk inc flu hosp,2026-03-07,quantile,0.99,2672.0
897,2026-02-21,12,3,wk inc flu hosp,2026-03-14,quantile,0.01,326.0
898,2026-02-21,12,3,wk inc flu hosp,2026-03-14,quantile,0.025,380.0
899,2026-02-21,12,3,wk inc flu hosp,2026-03-14,quantile,0.05,423.0
900,2026-02-21,12,3,wk inc flu hosp,2026-03-14,quantile,0.1,496.0
901,2026-02-21,12,3,wk inc flu hosp,2026-03-14,quantile,0.15,539.0
902,2026-02-21,12,3,wk inc flu hosp,2026-03-14,quantile,0.2,596.0
903,2026-02-21,12,3,wk inc flu hosp,2026-03-14,quantile,0.25,642.0
904,2026-02-21,12,3,wk inc flu hosp,2026-03-14,quantile,0.3,692.0
905,2026-02-21,12,3,wk inc flu hosp,2026-03-14,quantile,0.35,724.0
906,2026-02-21,12,3,wk inc flu hosp,2026-03-14,quantile,0.4,765.0
907,2026-02-21,12,3,wk inc flu hosp,2026-03-14,quantile,0.45,811.0
908,2026-02-21,12,3,wk inc flu hosp,2026-03-14,quantile,0.5,864.0
909,2026-02-21,12,3,wk inc flu hosp,2026-03-14,quantile,0.55,911.0
910,2026-02-21,12,3,wk inc flu hosp,2026-03-14,quantile,0.6,958.0
911,2026-02-21,12,3,wk inc flu hosp,2026-03-14,quantile,0.65,1032.133286092674
912,2026-02-21,12,3,wk inc flu hosp,2026-03-14,quantile,0.7,1114.0
913,2026-02-21,12,3,wk inc flu hosp,2026-03-14,quantile,0.75,1134.0
914,2026-02-21,12,3,wk inc flu hosp,2026-03-14,quantile,0.8,1269.0
915,2026-02-21,12,3,wk inc flu hosp,2026-03-14,quantile,0.85,1405.0
916,2026-02-21,12,3,wk inc flu hosp,2026-03-14,quantile,0.9,1684.0
917,2026-02-21,12,3,wk inc flu hosp,2026-03-14,quantile,0.95,1907.0
918,2026-02-21,12,3,wk inc flu hosp,2026-03-14,quantile,0.975,2089.0
919,2026-02-21,12,3,wk inc flu hosp,2026-03-14,quantile,0.99,2182.0
920,2026-02-21,13,0,wk inc flu hosp,2026-02-21,quantile,0.01,194.7145843505859
921,2026-02-21,13,0,wk inc flu hosp,2026-02-21,quantile,0.025,203.50144958496097
922,2026-02-21,13,0,wk inc flu hosp,2026-02-21,quantile,0.05,212.41036987304688
923,2026-02-21,13,0,wk inc flu hosp,2026-02-21,quantile,0.1,246.21869876570733
924,2026-02-21,13,0,wk inc flu hosp,2026-02-21,quantile,0.15,276.4291510500849
925,2026-02-21,13,0,wk inc flu hosp,2026-02-21,quantile,0.2,303.0
926,2026-02-21,13,0,wk inc flu hosp,2026-02-21,quantile,0.25,317.0
927,2026-02-21,13,0,wk inc flu hosp,2026-02-21,quantile,0.3,328.0
928,2026-02-21,13,0,wk inc flu hosp,2026-02-21,quantile,0.35,340.0
929,2026-02-21,13,0,wk inc flu hosp,2026-02-21,quantile,0.4,351.0
930,2026-02-21,13,0,wk inc flu hosp,2026-02-21,quantile,0.45,363.0
931,2026-02-21,13,0,wk inc flu hosp,2026-02-21,quantile,0.5,372.0
932,2026-02-21,13,0,wk inc flu hosp,2026-02-21,quantile,0.55,375.0
933,2026-02-21,13,0,wk inc flu hosp,2026-02-21,quantile,0.6,380.0
934,2026-02-21,13,0,wk inc flu hosp,2026-02-21,quantile,0.65,389.0
935,2026-02-21,13,0,wk inc flu hosp,2026-02-21,quantile,0.7,397.0
936,2026-02-21,13,0,wk inc flu hosp,2026-02-21,quantile,0.75,401.0
937,2026-02-21,13,0,wk inc flu hosp,2026-02-21,quantile,0.8,407.0
938,2026-02-21,13,0,wk inc flu hosp,2026-02-21,quantile,0.85,417.0
939,2026-02-21,13,0,wk inc flu hosp,2026-02-21,quantile,0.9,431.0
940,2026-02-21,13,0,wk inc flu hosp,2026-02-21,quantile,0.95,467.0
941,2026-02-21,13,0,wk inc flu hosp,2026-02-21,quantile,0.975,500.0
942,2026-02-21,13,0,wk inc flu hosp,2026-02-21,quantile,0.99,552.0
943,2026-02-21,13,1,wk inc flu hosp,2026-02-28,quantile,0.01,116.71160888671876
944,2026-02-21,13,1,wk inc flu hosp,2026-02-28,quantile,0.025,124.69082641601562
945,2026-02-21,13,1,wk inc flu hosp,2026-02-28,quantile,0.05,132.65322875976562
946,2026-02-21,13,1,wk inc flu hosp,2026-02-28,quantile,0.1,152.0
947,2026-02-21,13,1,wk inc flu hosp,2026-02-28,quantile,0.15,174.09739692679116
948,2026-02-21,13,1,wk inc flu hosp,2026-02-28,quantile,0.2,199.64242182583567
949,2026-02-21,13,1,wk inc flu hosp,2026-02-28,quantile,0.25,217.0
950,2026-02-21,13,1,wk inc flu hosp,2026-02-28,quantile,0.3,229.0
951,2026-02-21,13,1,wk inc flu hosp,2026-02-28,quantile,0.35,242.0
952,2026-02-21,13,1,wk inc flu hosp,2026-02-28,quantile,0.4,258.0
953,2026-02-21,13,1,wk inc flu hosp,2026-02-28,quantile,0.45,275.0
954,2026-02-21,13,1,wk inc flu hosp,2026-02-28,quantile,0.5,293.0
955,2026-02-21,13,1,wk inc flu hosp,2026-02-28,quantile,0.55,311.0
956,2026-02-21,13,1,wk inc flu hosp,2026-02-28,quantile,0.6,330.0
957,2026-02-21,13,1,wk inc flu hosp,2026-02-28,quantile,0.65,352.0
958,2026-02-21,13,1,wk inc flu hosp,2026-02-28,quantile,0.7,367.0
959,2026-02-21,13,1,wk inc flu hosp,2026-02-28,quantile,0.75,377.0
960,2026-02-21,13,1,wk inc flu hosp,2026-02-28,quantile,0.8,387.0
961,2026-02-21,13,1,wk inc flu hosp,2026-02-28,quantile,0.85,399.0
962,2026-02-21,13,1,wk inc flu hosp,2026-02-28,quantile,0.9,425.0
963,2026-02-21,13,1,wk inc flu hosp,2026-02-28,quantile,0.95,487.0
964,2026-02-21,13,1,wk inc flu hosp,2026-02-28,quantile,0.975,548.0
965,2026-02-21,13,1,wk inc flu hosp,2026-02-28,quantile,0.99,593.0
966,2026-02-21,13,2,wk inc flu hosp,2026-03-07,quantile,0.01,93.0
967,2026-02-21,13,2,wk inc flu hosp,2026-03-07,quantile,0.025,101.0
968,2026-02-21,13,2,wk inc flu hosp,2026-03-07,quantile,0.05,107.0
969,2026-02-21,13,2,wk inc flu hosp,2026-03-07,quantile,0.1,122.0
970,2026-02-21,13,2,wk inc flu hosp,2026-03-07,quantile,0.15,146.66447543262902
971,2026-02-21,13,2,wk inc flu hosp,2026-03-07,quantile,0.2,176.0
972,2026-02-21,13,2,wk inc flu hosp,2026-03-07,quantile,0.25,192.0
973,2026-02-21,13,2,wk inc flu hosp,2026-03-07,quantile,0.3,203.0
974,2026-02-21,13,2,wk inc flu hosp,2026-03-07,quantile,0.35,217.0
975,2026-02-21,13,2,wk inc flu hosp,2026-03-07,quantile,0.4,227.0
976,2026-02-21,13,2,wk inc flu hosp,2026-03-07,quantile,0.45,238.0
977,2026-02-21,13,2,wk inc flu hosp,2026-03-07,quantile,0.5,249.0
978,2026-02-21,13,2,wk inc flu hosp,2026-03-07,quantile,0.55,259.0
979,2026-02-21,13,2,wk inc flu hosp,2026-03-07,quantile,0.6,270.0
980,2026-02-21,13,2,wk inc flu hosp,2026-03-07,quantile,0.65,287.0
981,2026-02-21,13,2,wk inc flu hosp,2026-03-07,quantile,0.7,306.0
982,2026-02-21,13,2,wk inc flu hosp,2026-03-07,quantile,0.75,322.0
983,2026-02-21,13,2,wk inc flu hosp,2026-03-07,quantile,0.8,354.0
984,2026-02-21,13,2,wk inc flu hosp,2026-03-07,quantile,0.85,395.0
985,2026-02-21,13,2,wk inc flu hosp,2026-03-07,quantile,0.9,450.0
986,2026-02-21,13,2,wk inc flu hosp,2026-03-07,quantile,0.95,544.0
987,2026-02-21,13,2,wk inc flu hosp,2026-03-07,quantile,0.975,630.0
988,2026-02-21,13,2,wk inc flu hosp,2026-03-07,quantile,0.99,715.0
989,2026-02-21,13,3,wk inc flu hosp,2026-03-14,quantile,0.01,64.0
990,2026-02-21,13,3,wk inc flu hosp,2026-03-14,quantile,0.025,80.0
991,2026-02-21,13,3,wk inc flu hosp,2026-03-14,quantile,0.05,92.0
992,2026-02-21,13,3,wk inc flu hosp,2026-03-14,quantile,0.1,105.0
993,2026-02-21,13,3,wk inc flu hosp,2026-03-14,quantile,0.15,129.0
994,2026-02-21,13,3,wk inc flu hosp,2026-03-14,quantile,0.2,145.0
995,2026-02-21,13,3,wk inc flu hosp,2026-03-14,quantile,0.25,159.0
996,2026-02-21,13,3,wk inc flu hosp,2026-03-14,quantile,0.3,172.0
997,2026-02-21,13,3,wk inc flu hosp,2026-03-14,quantile,0.35,184.0
998,2026-02-21,13,3,wk inc flu hosp,2026-03-14,quantile,0.4,198.0
999,2026-02-21,13,3,wk inc flu hosp,2026-03-14,quantile,0.45,211.0
1000,2026-02-21,13,3,wk inc flu hosp,2026-03-14,quantile,0.5,224.0
1001,2026-02-21,13,3,wk inc flu hosp,2026-03-14,quantile,0.55,240.0
1002,2026-02-21,13,3,wk inc flu hosp,2026-03-14,quantile,0.6,259.0
1003,2026-02-21,13,3,wk inc flu hosp,2026-03-14,quantile,0.65,275.0
1004,2026-02-21,13,3,wk inc flu hosp,2026-03-14,quantile,0.7,295.0
1005,2026-02-21,13,3,wk inc flu hosp,2026-03-14,quantile,0.75,323.0
1006,2026-02-21,13,3,wk inc flu hosp,2026-03-14,quantile,0.8,355.0
1007,2026-02-21,13,3,wk inc flu hosp,2026-03-14,quantile,0.85,387.0
1008,2026-02-21,13,3,wk inc flu hosp,2026-03-14,quantile,0.9,403.0
1009,2026-02-21,13,3,wk inc flu hosp,2026-03-14,quantile,0.95,448.0
1010,2026-02-21,13,3,wk inc flu hosp,2026-03-14,quantile,0.975,470.0
1011,2026-02-21,13,3,wk inc flu hosp,2026-03-14,quantile,0.99,529.0
1012,2026-02-21,15,0,wk inc flu hosp,2026-02-21,quantile,0.01,7.0
1013,2026-02-21,15,0,wk inc flu hosp,2026-02-21,quantile,0.025,9.020210533394147
1014,2026-02-21,15,0,wk inc flu hosp,2026-02-21,quantile,0.05,10.996536135437475
1015,2026-02-21,15,0,wk inc flu hosp,2026-02-21,quantile,0.1,13.0
1016,2026-02-21,15,0,wk inc flu hosp,2026-02-21,quantile,0.15,14.0
1017,2026-02-21,15,0,wk inc flu hosp,2026-02-21,quantile,0.2,15.0
1018,2026-02-21,15,0,wk inc flu hosp,2026-02-21,quantile,0.25,16.0
1019,2026-02-21,15,0,wk inc flu hosp,2026-02-21,quantile,0.3,17.0
1020,2026-02-21,15,0,wk inc flu hosp,2026-02-21,quantile,0.35,18.0
1021,2026-02-21,15,0,wk inc flu hosp,2026-02-21,quantile,0.4,18.0
1022,2026-02-21,15,0,wk inc flu hosp,2026-02-21,quantile,0.45,19.0
1023,2026-02-21,15,0,wk inc flu hosp,2026-02-21,quantile,0.5,20.0
1024,2026-02-21,15,0,wk inc flu hosp,2026-02-21,quantile,0.55,21.0
1025,2026-02-21,15,0,wk inc flu hosp,2026-02-21,quantile,0.6,22.0
1026,2026-02-21,15,0,wk inc flu hosp,2026-02-21,quantile,0.65,23.0
1027,2026-02-21,15,0,wk inc flu hosp,2026-02-21,quantile,0.7,24.0
1028,2026-02-21,15,0,wk inc flu hosp,2026-02-21,quantile,0.75,25.0
1029,2026-02-21,15,0,wk inc flu hosp,2026-02-21,quantile,0.8,26.0
1030,2026-02-21,15,0,wk inc flu hosp,2026-02-21,quantile,0.85,28.0
1031,2026-02-21,15,0,wk inc flu hosp,2026-02-21,quantile,0.9,30.078876495361328
1032,2026-02-21,15,0,wk inc flu hosp,2026-02-21,quantile,0.95,34.0
1033,2026-02-21,15,0,wk inc flu hosp,2026-02-21,quantile,0.975,37.0
1034,2026-02-21,15,0,wk inc flu hosp,2026-02-21,quantile,0.99,39.0
1035,2026-02-21,15,1,wk inc flu hosp,2026-02-28,quantile,0.01,5.0
1036,2026-02-21,15,1,wk inc flu hosp,2026-02-28,quantile,0.025,5.0
1037,2026-02-21,15,1,wk inc flu hosp,2026-02-28,quantile,0.05,7.0
1038,2026-02-21,15,1,wk inc flu hosp,2026-02-28,quantile,0.1,8.169186311693649
1039,2026-02-21,15,1,wk inc flu hosp,2026-02-28,quantile,0.15,10.0
1040,2026-02-21,15,1,wk inc flu hosp,2026-02-28,quantile,0.2,11.0
1041,2026-02-21,15,1,wk inc flu hosp,2026-02-28,quantile,0.25,11.0
1042,2026-02-21,15,1,wk inc flu hosp,2026-02-28,quantile,0.3,11.0
1043,2026-02-21,15,1,wk inc flu hosp,2026-02-28,quantile,0.35,12.0
1044,2026-02-21,15,1,wk inc flu hosp,2026-02-28,quantile,0.4,13.0
1045,2026-02-21,15,1,wk inc flu hosp,2026-02-28,quantile,0.45,14.0
1046,2026-02-21,15,1,wk inc flu hosp,2026-02-28,quantile,0.5,16.0
1047,2026-02-21,15,1,wk inc flu hosp,2026-02-28,quantile,0.55,17.0
1048,2026-02-21,15,1,wk inc flu hosp,2026-02-28,quantile,0.6,18.290639877319336
1049,2026-02-21,15,1,wk inc flu hosp,2026-02-28,quantile,0.65,19.130998611450195
1050,2026-02-21,15,1,wk inc flu hosp,2026-02-28,quantile,0.7,21.0
1051,2026-02-21,15,1,wk inc flu hosp,2026-02-28,quantile,0.75,21.021434783935547
1052,2026-02-21,15,1,wk inc flu hosp,2026-02-28,quantile,0.8,26.0
1053,2026-02-21,15,1,wk inc flu hosp,2026-02-28,quantile,0.85,28.0
1054,2026-02-21,15,1,wk inc flu hosp,2026-02-28,quantile,0.9,30.0
1055,2026-02-21,15,1,wk inc flu hosp,2026-02-28,quantile,0.95,35.0
1056,2026-02-21,15,1,wk inc flu hosp,2026-02-28,quantile,0.975,42.0
1057,2026-02-21,15,1,wk inc flu hosp,2026-02-28,quantile,0.99,45.0
1058,2026-02-21,15,2,wk inc flu hosp,2026-03-07,quantile,0.01,3.0
1059,2026-02-21,15,2,wk inc flu hosp,2026-03-07,quantile,0.025,4.0
1060,2026-02-21,15,2,wk inc flu hosp,2026-03-07,quantile,0.05,5.0
1061,2026-02-21,15,2,wk inc flu hosp,2026-03-07,quantile,0.1,6.187061215282943
1062,2026-02-21,15,2,wk inc flu hosp,2026-03-07,quantile,0.15,8.373143632694212
1063,2026-02-21,15,2,wk inc flu hosp,2026-03-07,quantile,0.2,9.7543363571167
1064,2026-02-21,15,2,wk inc flu hosp,2026-03-07,quantile,0.25,10.0
1065,2026-02-21,15,2,wk inc flu hosp,2026-03-07,quantile,0.3,10.0
1066,2026-02-21,15,2,wk inc flu hosp,2026-03-07,quantile,0.35,10.0
1067,2026-02-21,15,2,wk inc flu hosp,2026-03-07,quantile,0.4,11.0
1068,2026-02-21,15,2,wk inc flu hosp,2026-03-07,quantile,0.45,11.0
1069,2026-02-21,15,2,wk inc flu hosp,2026-03-07,quantile,0.5,11.0
1070,2026-02-21,15,2,wk inc flu hosp,2026-03-07,quantile,0.55,13.0
1071,2026-02-21,15,2,wk inc flu hosp,2026-03-07,quantile,0.6,15.271843910217283
1072,2026-02-21,15,2,wk inc flu hosp,2026-03-07,quantile,0.65,16.046470642089844
1073,2026-02-21,15,2,wk inc flu hosp,2026-03-07,quantile,0.7,16.9038028717041
1074,2026-02-21,15,2,wk inc flu hosp,2026-03-07,quantile,0.75,18.0
1075,2026-02-21,15,2,wk inc flu hosp,2026-03-07,quantile,0.8,21.0
1076,2026-02-21,15,2,wk inc flu hosp,2026-03-07,quantile,0.85,25.0
1077,2026-02-21,15,2,wk inc flu hosp,2026-03-07,quantile,0.9,31.0
1078,2026-02-21,15,2,wk inc flu hosp,2026-03-07,quantile,0.95,36.0
1079,2026-02-21,15,2,wk inc flu hosp,2026-03-07,quantile,0.975,41.0
1080,2026-02-21,15,2,wk inc flu hosp,2026-03-07,quantile,0.99,45.0
1081,2026-02-21,15,3,wk inc flu hosp,2026-03-14,quantile,0.01,2.0
1082,2026-02-21,15,3,wk inc flu hosp,2026-03-14,quantile,0.025,2.0
1083,2026-02-21,15,3,wk inc flu hosp,2026-03-14,quantile,0.05,3.0
1084,2026-02-21,15,3,wk inc flu hosp,2026-03-14,quantile,0.1,4.778470318464171
1085,2026-02-21,15,3,wk inc flu hosp,2026-03-14,quantile,0.15,6.980327606201172
1086,2026-02-21,15,3,wk inc flu hosp,2026-03-14,quantile,0.2,7.718850612640381
1087,2026-02-21,15,3,wk inc flu hosp,2026-03-14,quantile,0.25,8.357008934020996
1088,2026-02-21,15,3,wk inc flu hosp,2026-03-14,quantile,0.3,8.99612045288086
1089,2026-02-21,15,3,wk inc flu hosp,2026-03-14,quantile,0.35,9.588509559631348
1090,2026-02-21,15,3,wk inc flu hosp,2026-03-14,quantile,0.4,10.0
1091,2026-02-21,15,3,wk inc flu hosp,2026-03-14,quantile,0.45,10.0
1092,2026-02-21,15,3,wk inc flu hosp,2026-03-14,quantile,0.5,10.0
1093,2026-02-21,15,3,wk inc flu hosp,2026-03-14,quantile,0.55,11.0
1094,2026-02-21,15,3,wk inc flu hosp,2026-03-14,quantile,0.6,12.0
1095,2026-02-21,15,3,wk inc flu hosp,2026-03-14,quantile,0.65,13.487356185913086
1096,2026-02-21,15,3,wk inc flu hosp,2026-03-14,quantile,0.7,14.2886962890625
1097,2026-02-21,15,3,wk inc flu hosp,2026-03-14,quantile,0.75,15.152632713317873
1098,2026-02-21,15,3,wk inc flu hosp,2026-03-14,quantile,0.8,16.178306579589844
1099,2026-02-21,15,3,wk inc flu hosp,2026-03-14,quantile,0.85,20.0
1100,2026-02-21,15,3,wk inc flu hosp,2026-03-14,quantile,0.9,25.0
1101,2026-02-21,15,3,wk inc flu hosp,2026-03-14,quantile,0.95,33.0
1102,2026-02-21,15,3,wk inc flu hosp,2026-03-14,quantile,0.975,37.0
1103,2026-02-21,15,3,wk inc flu hosp,2026-03-14,quantile,0.99,48.0
1104,2026-02-21,16,0,wk inc flu hosp,2026-02-21,quantile,0.01,56.89187240600586
1105,2026-02-21,16,0,wk inc flu hosp,2026-02-21,quantile,0.025,63.80199326989161
1106,2026-02-21,16,0,wk inc flu hosp,2026-02-21,quantile,0.05,68.0
1107,2026-02-21,16,0,wk inc flu hosp,2026-02-21,quantile,0.1,71.0
1108,2026-02-21,16,0,wk inc flu hosp,2026-02-21,quantile,0.15,76.0
1109,2026-02-21,16,0,wk inc flu hosp,2026-02-21,quantile,0.2,80.0
1110,2026-02-21,16,0,wk inc flu hosp,2026-02-21,quantile,0.25,83.0
1111,2026-02-21,16,0,wk inc flu hosp,2026-02-21,quantile,0.3,86.0
1112,2026-02-21,16,0,wk inc flu hosp,2026-02-21,quantile,0.35,89.0
1113,2026-02-21,16,0,wk inc flu hosp,2026-02-21,quantile,0.4,91.0
1114,2026-02-21,16,0,wk inc flu hosp,2026-02-21,quantile,0.45,94.0
1115,2026-02-21,16,0,wk inc flu hosp,2026-02-21,quantile,0.5,96.0
1116,2026-02-21,16,0,wk inc flu hosp,2026-02-21,quantile,0.55,99.0
1117,2026-02-21,16,0,wk inc flu hosp,2026-02-21,quantile,0.6,101.0
1118,2026-02-21,16,0,wk inc flu hosp,2026-02-21,quantile,0.65,104.0
1119,2026-02-21,16,0,wk inc flu hosp,2026-02-21,quantile,0.7,109.45769775870784
1120,2026-02-21,16,0,wk inc flu hosp,2026-02-21,quantile,0.75,115.0
1121,2026-02-21,16,0,wk inc flu hosp,2026-02-21,quantile,0.8,117.0
1122,2026-02-21,16,0,wk inc flu hosp,2026-02-21,quantile,0.85,119.0
1123,2026-02-21,16,0,wk inc flu hosp,2026-02-21,quantile,0.9,125.0
1124,2026-02-21,16,0,wk inc flu hosp,2026-02-21,quantile,0.95,134.0
1125,2026-02-21,16,0,wk inc flu hosp,2026-02-21,quantile,0.975,142.0
1126,2026-02-21,16,0,wk inc flu hosp,2026-02-21,quantile,0.99,150.0
1127,2026-02-21,16,1,wk inc flu hosp,2026-02-28,quantile,0.01,32.11871719360352
1128,2026-02-21,16,1,wk inc flu hosp,2026-02-28,quantile,0.025,36.0
1129,2026-02-21,16,1,wk inc flu hosp,2026-02-28,quantile,0.05,41.0
1130,2026-02-21,16,1,wk inc flu hosp,2026-02-28,quantile,0.1,48.0
1131,2026-02-21,16,1,wk inc flu hosp,2026-02-28,quantile,0.15,53.67649825834336
1132,2026-02-21,16,1,wk inc flu hosp,2026-02-28,quantile,0.2,59.12114168722725
1133,2026-02-21,16,1,wk inc flu hosp,2026-02-28,quantile,0.25,64.00173097948239
1134,2026-02-21,16,1,wk inc flu hosp,2026-02-28,quantile,0.3,68.54959672789398
1135,2026-02-21,16,1,wk inc flu hosp,2026-02-28,quantile,0.35,71.0
1136,2026-02-21,16,1,wk inc flu hosp,2026-02-28,quantile,0.4,75.0
1137,2026-02-21,16,1,wk inc flu hosp,2026-02-28,quantile,0.45,79.0
1138,2026-02-21,16,1,wk inc flu hosp,2026-02-28,quantile,0.5,83.0
1139,2026-02-21,16,1,wk inc flu hosp,2026-02-28,quantile,0.55,88.0
1140,2026-02-21,16,1,wk inc flu hosp,2026-02-28,quantile,0.6,92.0
1141,2026-02-21,16,1,wk inc flu hosp,2026-02-28,quantile,0.65,96.26832925561573
1142,2026-02-21,16,1,wk inc flu hosp,2026-02-28,quantile,0.7,104.0
1143,2026-02-21,16,1,wk inc flu hosp,2026-02-28,quantile,0.75,110.48018869464696
1144,2026-02-21,16,1,wk inc flu hosp,2026-02-28,quantile,0.8,117.11647357393346
1145,2026-02-21,16,1,wk inc flu hosp,2026-02-28,quantile,0.85,122.0
1146,2026-02-21,16,1,wk inc flu hosp,2026-02-28,quantile,0.9,123.0
1147,2026-02-21,16,1,wk inc flu hosp,2026-02-28,quantile,0.95,135.0
1148,2026-02-21,16,1,wk inc flu hosp,2026-02-28,quantile,0.975,145.0
1149,2026-02-21,16,1,wk inc flu hosp,2026-02-28,quantile,0.99,155.0
1150,2026-02-21,16,2,wk inc flu hosp,2026-03-07,quantile,0.01,18.031457901000977
1151,2026-02-21,16,2,wk inc flu hosp,2026-03-07,quantile,0.025,20.089414596557617
1152,2026-02-21,16,2,wk inc flu hosp,2026-03-07,quantile,0.05,26.23461315674193
1153,2026-02-21,16,2,wk inc flu hosp,2026-03-07,quantile,0.1,35.632438749388854
1154,2026-02-21,16,2,wk inc flu hosp,2026-03-07,quantile,0.15,42.784322208503625
1155,2026-02-21,16,2,wk inc flu hosp,2026-03-07,quantile,0.2,48.93459590346127
1156,2026-02-21,16,2,wk inc flu hosp,2026-03-07,quantile,0.25,52.0
1157,2026-02-21,16,2,wk inc flu hosp,2026-03-07,quantile,0.3,55.0
1158,2026-02-21,16,2,wk inc flu hosp,2026-03-07,quantile,0.35,58.56351041429126
1159,2026-02-21,16,2,wk inc flu hosp,2026-03-07,quantile,0.4,64.15783035026224
1160,2026-02-21,16,2,wk inc flu hosp,2026-03-07,quantile,0.45,68.0
1161,2026-02-21,16,2,wk inc flu hosp,2026-03-07,quantile,0.5,71.0
1162,2026-02-21,16,2,wk inc flu hosp,2026-03-07,quantile,0.55,74.0
1163,2026-02-21,16,2,wk inc flu hosp,2026-03-07,quantile,0.6,77.0
1164,2026-02-21,16,2,wk inc flu hosp,2026-03-07,quantile,0.65,83.0
1165,2026-02-21,16,2,wk inc flu hosp,2026-03-07,quantile,0.7,90.0
1166,2026-02-21,16,2,wk inc flu hosp,2026-03-07,quantile,0.75,99.0
1167,2026-02-21,16,2,wk inc flu hosp,2026-03-07,quantile,0.8,109.0
1168,2026-02-21,16,2,wk inc flu hosp,2026-03-07,quantile,0.85,110.0
1169,2026-02-21,16,2,wk inc flu hosp,2026-03-07,quantile,0.9,112.0
1170,2026-02-21,16,2,wk inc flu hosp,2026-03-07,quantile,0.95,120.0
1171,2026-02-21,16,2,wk inc flu hosp,2026-03-07,quantile,0.975,132.0
1172,2026-02-21,16,2,wk inc flu hosp,2026-03-07,quantile,0.99,146.0
1173,2026-02-21,16,3,wk inc flu hosp,2026-03-14,quantile,0.01,9.556973457336426
1174,2026-02-21,16,3,wk inc flu hosp,2026-03-14,quantile,0.025,13.564213674835148
1175,2026-02-21,16,3,wk inc flu hosp,2026-03-14,quantile,0.05,20.229082552602097
1176,2026-02-21,16,3,wk inc flu hosp,2026-03-14,quantile,0.1,29.560824467027125
1177,2026-02-21,16,3,wk inc flu hosp,2026-03-14,quantile,0.15,35.0
1178,2026-02-21,16,3,wk inc flu hosp,2026-03-14,quantile,0.2,38.0
1179,2026-02-21,16,3,wk inc flu hosp,2026-03-14,quantile,0.25,40.0
1180,2026-02-21,16,3,wk inc flu hosp,2026-03-14,quantile,0.3,42.0
1181,2026-02-21,16,3,wk inc flu hosp,2026-03-14,quantile,0.35,45.0
1182,2026-02-21,16,3,wk inc flu hosp,2026-03-14,quantile,0.4,47.0
1183,2026-02-21,16,3,wk inc flu hosp,2026-03-14,quantile,0.45,49.0
1184,2026-02-21,16,3,wk inc flu hosp,2026-03-14,quantile,0.5,52.25517285405722
1185,2026-02-21,16,3,wk inc flu hosp,2026-03-14,quantile,0.55,57.37691222835999
