location_name,horizon,quantile_0.025,quantile_0.5,quantile_0.975,quantile_0.025_rounded,quantile_0.5_rounded,quantile_0.975_rounded,target_end_date,reference_date,target_end_date_formatted,reference_date_formatted,forecast_due_date,forecast_due_date_formatted,model
Tennessee,1,0.00789389613319982,0.02298835278634151,0.04410767443245725,0.0079,0.023,0.0441,2026-02-21,2026-02-14,"February 21, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Tennessee,2,0.00419275642354134,0.02023805896710657,0.04079772148586545,0.0042,0.0202,0.0408,2026-02-28,2026-02-14,"February 28, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Texas,0,0.02356142364031867,0.03841756847948879,0.05291780103191861,0.0236,0.0384,0.0529,2026-02-14,2026-02-14,"February 14, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Texas,1,0.01663720195087636,0.03510150294810085,0.065015903721681,0.0166,0.0351,0.065,2026-02-21,2026-02-14,"February 21, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Texas,2,0.01064598620959457,0.03072667834520629,0.06740526226772231,0.0106,0.0307,0.0674,2026-02-28,2026-02-14,"February 28, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Utah,0,0.01709659034710064,0.02899093495395745,0.04506225322819024,0.0171,0.029,0.0451,2026-02-14,2026-02-14,"February 14, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Utah,1,0.01180110756613371,0.02676613687441071,0.05432140153949805,0.0118,0.0268,0.0543,2026-02-21,2026-02-14,"February 21, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Utah,2,0.00758559909434109,0.02320508006364915,0.05174409399571248,0.0076,0.0232,0.0517,2026-02-28,2026-02-14,"February 28, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Vermont,0,0.01137985652908543,0.02287561745264485,0.03994939291582728,0.0114,0.0229,0.0399,2026-02-14,2026-02-14,"February 14, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Vermont,1,0.00499333186905645,0.01945713834642464,0.04206900485460863,0.005,0.0195,0.0421,2026-02-21,2026-02-14,"February 21, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Vermont,2,0.0023730224765375,0.01501576425993394,0.03942509644143609,0.0024,0.015,0.0394,2026-02-28,2026-02-14,"February 28, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Virginia,0,0.00994998596886971,0.01732646526426869,0.02886968107541557,0.0099,0.0173,0.0289,2026-02-14,2026-02-14,"February 14, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Virginia,1,0.00504137307645439,0.01426375864918165,0.03110073583458629,0.005,0.0143,0.0311,2026-02-21,2026-02-14,"February 21, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Virginia,2,0.00318285806067824,0.0134449562719898,0.03451242154925549,0.0032,0.0134,0.0345,2026-02-28,2026-02-14,"February 28, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Washington,0,0.03206328489224819,0.04881423665249272,0.07206667867650701,0.0321,0.0488,0.0721,2026-02-14,2026-02-14,"February 14, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Washington,1,0.0217220359813111,0.04320668287627348,0.07947215433512933,0.0217,0.0432,0.0795,2026-02-21,2026-02-14,"February 21, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Washington,2,0.01627499323087457,0.0374066574535292,0.07746827597903261,0.0163,0.0374,0.0775,2026-02-28,2026-02-14,"February 28, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
West Virginia,0,0.01290021492319687,0.0233770523810302,0.04232762928981127,0.0129,0.0234,0.0423,2026-02-14,2026-02-14,"February 14, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
West Virginia,1,0.0056425513742148,0.01891983120910148,0.04133856971815684,0.0056,0.0189,0.0413,2026-02-21,2026-02-14,"February 21, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
West Virginia,2,0.00245042188434181,0.0160255701496846,0.04054196892579308,0.0025,0.016,0.0405,2026-02-28,2026-02-14,"February 28, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Wisconsin,0,0.01808863386025384,0.03060529374169537,0.04830734966434828,0.0181,0.0306,0.0483,2026-02-14,2026-02-14,"February 14, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Wisconsin,1,0.01220932565622181,0.02730061525355827,0.05382433296249946,0.0122,0.0273,0.0538,2026-02-21,2026-02-14,"February 21, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Wisconsin,2,0.00634733902901383,0.02323858221615084,0.05071519410326663,0.0063,0.0232,0.0507,2026-02-28,2026-02-14,"February 28, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Wyoming,0,0.00599754343414201,0.01517690289962901,0.02735161377803963,0.006,0.0152,0.0274,2026-02-14,2026-02-14,"February 14, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Wyoming,1,0.00357564288603732,0.01362874381015318,0.03065743500710869,0.0036,0.0136,0.0307,2026-02-21,2026-02-14,"February 21, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Wyoming,2,0.00226814494744027,0.0120450802816195,0.03641775459862906,0.0023,0.012,0.0364,2026-02-28,2026-02-14,"February 28, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
