location_name,horizon,quantile_0.025,quantile_0.5,quantile_0.975,quantile_0.025_rounded,quantile_0.5_rounded,quantile_0.975_rounded,target_end_date,reference_date,target_end_date_formatted,reference_date_formatted,forecast_due_date,forecast_due_date_formatted,model
Tennessee,1,0.01627458753173427,0.03402471639624736,0.0790326770435799,0.0163,0.034,0.079,2026-02-07,2026-01-31,"February 07, 2026","January 31, 2026",2026-01-28,"January 28, 2026",FluSight-ensemble
Tennessee,2,0.0104870469140476,0.03222446939107805,0.0731164872598185,0.0105,0.0322,0.0731,2026-02-14,2026-01-31,"February 14, 2026","January 31, 2026",2026-01-28,"January 28, 2026",FluSight-ensemble
Texas,0,0.02954690317586892,0.04715454840395323,0.07850943451696855,0.0295,0.0472,0.0785,2026-01-31,2026-01-31,"January 31, 2026","January 31, 2026",2026-01-28,"January 28, 2026",FluSight-ensemble
Texas,1,0.02388407929573791,0.04755055570557863,0.10305518602639248,0.0239,0.0476,0.1031,2026-02-07,2026-01-31,"February 07, 2026","January 31, 2026",2026-01-28,"January 28, 2026",FluSight-ensemble
Texas,2,0.01824338039792277,0.04523904868494162,0.10133523875616088,0.0182,0.0452,0.1013,2026-02-14,2026-01-31,"February 14, 2026","January 31, 2026",2026-01-28,"January 28, 2026",FluSight-ensemble
Utah,0,0.01833841674290556,0.02995015287210143,0.04451356951856679,0.0183,0.03,0.0445,2026-01-31,2026-01-31,"January 31, 2026","January 31, 2026",2026-01-28,"January 28, 2026",FluSight-ensemble
Utah,1,0.01146503577789612,0.02701964076534773,0.06164326193641538,0.0115,0.027,0.0616,2026-02-07,2026-01-31,"February 07, 2026","January 31, 2026",2026-01-28,"January 28, 2026",FluSight-ensemble
Utah,2,0.0064388846136987,0.02426748343736179,0.06445233895426947,0.0064,0.0243,0.0645,2026-02-14,2026-01-31,"February 14, 2026","January 31, 2026",2026-01-28,"January 28, 2026",FluSight-ensemble
Vermont,0,0.0243970085450934,0.04332491982087946,0.06966048153705875,0.0244,0.0433,0.0697,2026-01-31,2026-01-31,"January 31, 2026","January 31, 2026",2026-01-28,"January 28, 2026",FluSight-ensemble
Vermont,1,0.01769014811191707,0.04003808929309413,0.08774073962202895,0.0177,0.04,0.0877,2026-02-07,2026-01-31,"February 07, 2026","January 31, 2026",2026-01-28,"January 28, 2026",FluSight-ensemble
Vermont,2,0.01310512708951983,0.03558864837356343,0.07726777355596062,0.0131,0.0356,0.0773,2026-02-14,2026-01-31,"February 14, 2026","January 31, 2026",2026-01-28,"January 28, 2026",FluSight-ensemble
Virginia,0,0.02240160880104267,0.03705858249526991,0.05842693445544805,0.0224,0.0371,0.0584,2026-01-31,2026-01-31,"January 31, 2026","January 31, 2026",2026-01-28,"January 28, 2026",FluSight-ensemble
Virginia,1,0.01484420306171186,0.03397907421351805,0.07941339856265509,0.0148,0.034,0.0794,2026-02-07,2026-01-31,"February 07, 2026","January 31, 2026",2026-01-28,"January 28, 2026",FluSight-ensemble
Virginia,2,0.00897077293686868,0.0304240619873958,0.0814573027745096,0.009,0.0304,0.0815,2026-02-14,2026-01-31,"February 14, 2026","January 31, 2026",2026-01-28,"January 28, 2026",FluSight-ensemble
Washington,0,0.02401519963386749,0.04005310629259812,0.06001315012359893,0.024,0.0401,0.06,2026-01-31,2026-01-31,"January 31, 2026","January 31, 2026",2026-01-28,"January 28, 2026",FluSight-ensemble
Washington,1,0.01922294689286676,0.03830588617376769,0.07076648201125332,0.0192,0.0383,0.0708,2026-02-07,2026-01-31,"February 07, 2026","January 31, 2026",2026-01-28,"January 28, 2026",FluSight-ensemble
Washington,2,0.01574655447913995,0.03610804167508598,0.07408355374063046,0.0157,0.0361,0.0741,2026-02-14,2026-01-31,"February 14, 2026","January 31, 2026",2026-01-28,"January 28, 2026",FluSight-ensemble
West Virginia,0,0.02318125042542638,0.04020562913557947,0.06288521650283059,0.0232,0.0402,0.0629,2026-01-31,2026-01-31,"January 31, 2026","January 31, 2026",2026-01-28,"January 28, 2026",FluSight-ensemble
West Virginia,1,0.01704789684809973,0.03754900182421769,0.07144093972872742,0.017,0.0375,0.0714,2026-02-07,2026-01-31,"February 07, 2026","January 31, 2026",2026-01-28,"January 28, 2026",FluSight-ensemble
West Virginia,2,0.0107042306216827,0.0337259542860048,0.08448491093566642,0.0107,0.0337,0.0845,2026-02-14,2026-01-31,"February 14, 2026","January 31, 2026",2026-01-28,"January 28, 2026",FluSight-ensemble
Wisconsin,0,0.02182701051375568,0.03599074834344089,0.05450859354822891,0.0218,0.036,0.0545,2026-01-31,2026-01-31,"January 31, 2026","January 31, 2026",2026-01-28,"January 28, 2026",FluSight-ensemble
Wisconsin,1,0.01313776583163283,0.03223052265555986,0.06321555954631726,0.0131,0.0322,0.0632,2026-02-07,2026-01-31,"February 07, 2026","January 31, 2026",2026-01-28,"January 28, 2026",FluSight-ensemble
Wisconsin,2,0.0090868022970066,0.03061056403072181,0.07171291114887177,0.0091,0.0306,0.0717,2026-02-14,2026-01-31,"February 14, 2026","January 31, 2026",2026-01-28,"January 28, 2026",FluSight-ensemble
Wyoming,0,0.00670277884668907,0.0194489701668093,0.04100841742607977,0.0067,0.0194,0.041,2026-01-31,2026-01-31,"January 31, 2026","January 31, 2026",2026-01-28,"January 28, 2026",FluSight-ensemble
Wyoming,1,0.00327014191637418,0.01733335257138892,0.04853177305532097,0.0033,0.0173,0.0485,2026-02-07,2026-01-31,"February 07, 2026","January 31, 2026",2026-01-28,"January 28, 2026",FluSight-ensemble
Wyoming,2,0.00219192281649335,0.01499412177886409,0.05876579223873383,0.0022,0.015,0.0588,2026-02-14,2026-01-31,"February 14, 2026","January 31, 2026",2026-01-28,"January 28, 2026",FluSight-ensemble
