"","reference_date","location","horizon","target","target_end_date","output_type","output_type_id","value"
"296",2023-12-16,"09",1,"wk flu hosp rate change",2023-12-23,"pmf","decrease",0.2
"297",2023-12-16,"09",1,"wk flu hosp rate change",2023-12-23,"pmf","increase",0.2
"298",2023-12-16,"09",1,"wk flu hosp rate change",2023-12-23,"pmf","large_decrease",0.2
"299",2023-12-16,"09",1,"wk flu hosp rate change",2023-12-23,"pmf","large_increase",0.2
"300",2023-12-16,"09",1,"wk flu hosp rate change",2023-12-23,"pmf","stable",0.2
"301",2023-12-16,"10",1,"wk flu hosp rate change",2023-12-23,"pmf","decrease",0.2
"302",2023-12-16,"10",1,"wk flu hosp rate change",2023-12-23,"pmf","increase",0.2
"303",2023-12-16,"10",1,"wk flu hosp rate change",2023-12-23,"pmf","large_decrease",0.2
"304",2023-12-16,"10",1,"wk flu hosp rate change",2023-12-23,"pmf","large_increase",0.2
"305",2023-12-16,"10",1,"wk flu hosp rate change",2023-12-23,"pmf","stable",0.2
"306",2023-12-16,"11",1,"wk flu hosp rate change",2023-12-23,"pmf","decrease",0.2
"307",2023-12-16,"11",1,"wk flu hosp rate change",2023-12-23,"pmf","increase",0.2
"308",2023-12-16,"11",1,"wk flu hosp rate change",2023-12-23,"pmf","large_decrease",0.2
"309",2023-12-16,"11",1,"wk flu hosp rate change",2023-12-23,"pmf","large_increase",0.2
"310",2023-12-16,"11",1,"wk flu hosp rate change",2023-12-23,"pmf","stable",0.2
"311",2023-12-16,"12",1,"wk flu hosp rate change",2023-12-23,"pmf","decrease",0.2
"312",2023-12-16,"12",1,"wk flu hosp rate change",2023-12-23,"pmf","increase",0.2
"313",2023-12-16,"12",1,"wk flu hosp rate change",2023-12-23,"pmf","large_decrease",0.2
"314",2023-12-16,"12",1,"wk flu hosp rate change",2023-12-23,"pmf","large_increase",0.2
"315",2023-12-16,"12",1,"wk flu hosp rate change",2023-12-23,"pmf","stable",0.2
"316",2023-12-16,"13",1,"wk flu hosp rate change",2023-12-23,"pmf","decrease",0.2
"317",2023-12-16,"13",1,"wk flu hosp rate change",2023-12-23,"pmf","increase",0.2
"318",2023-12-16,"13",1,"wk flu hosp rate change",2023-12-23,"pmf","large_decrease",0.2
"319",2023-12-16,"13",1,"wk flu hosp rate change",2023-12-23,"pmf","large_increase",0.2
"320",2023-12-16,"13",1,"wk flu hosp rate change",2023-12-23,"pmf","stable",0.2
"321",2023-12-16,"15",1,"wk flu hosp rate change",2023-12-23,"pmf","decrease",0.2
"322",2023-12-16,"15",1,"wk flu hosp rate change",2023-12-23,"pmf","increase",0.2
"323",2023-12-16,"15",1,"wk flu hosp rate change",2023-12-23,"pmf","large_decrease",0.2
"324",2023-12-16,"15",1,"wk flu hosp rate change",2023-12-23,"pmf","large_increase",0.2
"325",2023-12-16,"15",1,"wk flu hosp rate change",2023-12-23,"pmf","stable",0.2
"326",2023-12-16,"16",1,"wk flu hosp rate change",2023-12-23,"pmf","decrease",0.2
"327",2023-12-16,"16",1,"wk flu hosp rate change",2023-12-23,"pmf","increase",0.2
"328",2023-12-16,"16",1,"wk flu hosp rate change",2023-12-23,"pmf","large_decrease",0.2
"329",2023-12-16,"16",1,"wk flu hosp rate change",2023-12-23,"pmf","large_increase",0.2
"330",2023-12-16,"16",1,"wk flu hosp rate change",2023-12-23,"pmf","stable",0.2
"331",2023-12-16,"17",1,"wk flu hosp rate change",2023-12-23,"pmf","decrease",0.2
"332",2023-12-16,"17",1,"wk flu hosp rate change",2023-12-23,"pmf","increase",0.2
"333",2023-12-16,"17",1,"wk flu hosp rate change",2023-12-23,"pmf","large_decrease",0.2
"334",2023-12-16,"17",1,"wk flu hosp rate change",2023-12-23,"pmf","large_increase",0.2
"335",2023-12-16,"17",1,"wk flu hosp rate change",2023-12-23,"pmf","stable",0.2
"336",2023-12-16,"18",1,"wk flu hosp rate change",2023-12-23,"pmf","decrease",0.2
"337",2023-12-16,"18",1,"wk flu hosp rate change",2023-12-23,"pmf","increase",0.2
"338",2023-12-16,"18",1,"wk flu hosp rate change",2023-12-23,"pmf","large_decrease",0.2
"339",2023-12-16,"18",1,"wk flu hosp rate change",2023-12-23,"pmf","large_increase",0.2
"340",2023-12-16,"18",1,"wk flu hosp rate change",2023-12-23,"pmf","stable",0.2
"341",2023-12-16,"19",1,"wk flu hosp rate change",2023-12-23,"pmf","decrease",0.2
"342",2023-12-16,"19",1,"wk flu hosp rate change",2023-12-23,"pmf","increase",0.2
"343",2023-12-16,"19",1,"wk flu hosp rate change",2023-12-23,"pmf","large_decrease",0.2
"344",2023-12-16,"19",1,"wk flu hosp rate change",2023-12-23,"pmf","large_increase",0.2
"345",2023-12-16,"19",1,"wk flu hosp rate change",2023-12-23,"pmf","stable",0.2
"346",2023-12-16,"20",1,"wk flu hosp rate change",2023-12-23,"pmf","decrease",0.2
"347",2023-12-16,"20",1,"wk flu hosp rate change",2023-12-23,"pmf","increase",0.2
"348",2023-12-16,"20",1,"wk flu hosp rate change",2023-12-23,"pmf","large_decrease",0.2
"349",2023-12-16,"20",1,"wk flu hosp rate change",2023-12-23,"pmf","large_increase",0.2
"350",2023-12-16,"20",1,"wk flu hosp rate change",2023-12-23,"pmf","stable",0.2
"351",2023-12-16,"21",1,"wk flu hosp rate change",2023-12-23,"pmf","decrease",0.2
"352",2023-12-16,"21",1,"wk flu hosp rate change",2023-12-23,"pmf","increase",0.2
"353",2023-12-16,"21",1,"wk flu hosp rate change",2023-12-23,"pmf","large_decrease",0.2
"354",2023-12-16,"21",1,"wk flu hosp rate change",2023-12-23,"pmf","large_increase",0.2
"355",2023-12-16,"21",1,"wk flu hosp rate change",2023-12-23,"pmf","stable",0.2
"356",2023-12-16,"22",1,"wk flu hosp rate change",2023-12-23,"pmf","decrease",0.2
"357",2023-12-16,"22",1,"wk flu hosp rate change",2023-12-23,"pmf","increase",0.2
"358",2023-12-16,"22",1,"wk flu hosp rate change",2023-12-23,"pmf","large_decrease",0.2
"359",2023-12-16,"22",1,"wk flu hosp rate change",2023-12-23,"pmf","large_increase",0.2
"360",2023-12-16,"22",1,"wk flu hosp rate change",2023-12-23,"pmf","stable",0.2
"361",2023-12-16,"23",1,"wk flu hosp rate change",2023-12-23,"pmf","decrease",0.2
"362",2023-12-16,"23",1,"wk flu hosp rate change",2023-12-23,"pmf","increase",0.2
"363",2023-12-16,"23",1,"wk flu hosp rate change",2023-12-23,"pmf","large_decrease",0.2
"364",2023-12-16,"23",1,"wk flu hosp rate change",2023-12-23,"pmf","large_increase",0.2
"365",2023-12-16,"23",1,"wk flu hosp rate change",2023-12-23,"pmf","stable",0.2
"366",2023-12-16,"24",1,"wk flu hosp rate change",2023-12-23,"pmf","decrease",0.2
"367",2023-12-16,"24",1,"wk flu hosp rate change",2023-12-23,"pmf","increase",0.2
"368",2023-12-16,"24",1,"wk flu hosp rate change",2023-12-23,"pmf","large_decrease",0.2
"369",2023-12-16,"24",1,"wk flu hosp rate change",2023-12-23,"pmf","large_increase",0.2
"370",2023-12-16,"24",1,"wk flu hosp rate change",2023-12-23,"pmf","stable",0.2
"371",2023-12-16,"25",1,"wk flu hosp rate change",2023-12-23,"pmf","decrease",0.2
"372",2023-12-16,"25",1,"wk flu hosp rate change",2023-12-23,"pmf","increase",0.2
"373",2023-12-16,"25",1,"wk flu hosp rate change",2023-12-23,"pmf","large_decrease",0.2
"374",2023-12-16,"25",1,"wk flu hosp rate change",2023-12-23,"pmf","large_increase",0.2
"375",2023-12-16,"25",1,"wk flu hosp rate change",2023-12-23,"pmf","stable",0.2
"376",2023-12-16,"26",1,"wk flu hosp rate change",2023-12-23,"pmf","decrease",0.2
"377",2023-12-16,"26",1,"wk flu hosp rate change",2023-12-23,"pmf","increase",0.2
"378",2023-12-16,"26",1,"wk flu hosp rate change",2023-12-23,"pmf","large_decrease",0.2
"379",2023-12-16,"26",1,"wk flu hosp rate change",2023-12-23,"pmf","large_increase",0.2
"380",2023-12-16,"26",1,"wk flu hosp rate change",2023-12-23,"pmf","stable",0.2
"381",2023-12-16,"27",1,"wk flu hosp rate change",2023-12-23,"pmf","decrease",0.2
"382",2023-12-16,"27",1,"wk flu hosp rate change",2023-12-23,"pmf","increase",0.2
"383",2023-12-16,"27",1,"wk flu hosp rate change",2023-12-23,"pmf","large_decrease",0.2
"384",2023-12-16,"27",1,"wk flu hosp rate change",2023-12-23,"pmf","large_increase",0.2
"385",2023-12-16,"27",1,"wk flu hosp rate change",2023-12-23,"pmf","stable",0.2
"386",2023-12-16,"28",1,"wk flu hosp rate change",2023-12-23,"pmf","decrease",0.2
"387",2023-12-16,"28",1,"wk flu hosp rate change",2023-12-23,"pmf","increase",0.2
"388",2023-12-16,"28",1,"wk flu hosp rate change",2023-12-23,"pmf","large_decrease",0.2
"389",2023-12-16,"28",1,"wk flu hosp rate change",2023-12-23,"pmf","large_increase",0.2
"390",2023-12-16,"28",1,"wk flu hosp rate change",2023-12-23,"pmf","stable",0.2
"391",2023-12-16,"29",1,"wk flu hosp rate change",2023-12-23,"pmf","decrease",0.2
"392",2023-12-16,"29",1,"wk flu hosp rate change",2023-12-23,"pmf","increase",0.2
"393",2023-12-16,"29",1,"wk flu hosp rate change",2023-12-23,"pmf","large_decrease",0.2
"394",2023-12-16,"29",1,"wk flu hosp rate change",2023-12-23,"pmf","large_increase",0.2
"395",2023-12-16,"29",1,"wk flu hosp rate change",2023-12-23,"pmf","stable",0.2
"396",2023-12-16,"30",1,"wk flu hosp rate change",2023-12-23,"pmf","decrease",0.2
"397",2023-12-16,"30",1,"wk flu hosp rate change",2023-12-23,"pmf","increase",0.2
"398",2023-12-16,"30",1,"wk flu hosp rate change",2023-12-23,"pmf","large_decrease",0.2
"399",2023-12-16,"30",1,"wk flu hosp rate change",2023-12-23,"pmf","large_increase",0.2
"400",2023-12-16,"30",1,"wk flu hosp rate change",2023-12-23,"pmf","stable",0.2
"401",2023-12-16,"31",1,"wk flu hosp rate change",2023-12-23,"pmf","decrease",0.2
"402",2023-12-16,"31",1,"wk flu hosp rate change",2023-12-23,"pmf","increase",0.2
"403",2023-12-16,"31",1,"wk flu hosp rate change",2023-12-23,"pmf","large_decrease",0.2
"404",2023-12-16,"31",1,"wk flu hosp rate change",2023-12-23,"pmf","large_increase",0.2
"405",2023-12-16,"31",1,"wk flu hosp rate change",2023-12-23,"pmf","stable",0.2
"406",2023-12-16,"32",1,"wk flu hosp rate change",2023-12-23,"pmf","decrease",0.2
"407",2023-12-16,"32",1,"wk flu hosp rate change",2023-12-23,"pmf","increase",0.2
"408",2023-12-16,"32",1,"wk flu hosp rate change",2023-12-23,"pmf","large_decrease",0.2
"409",2023-12-16,"32",1,"wk flu hosp rate change",2023-12-23,"pmf","large_increase",0.2
"410",2023-12-16,"32",1,"wk flu hosp rate change",2023-12-23,"pmf","stable",0.2
"411",2023-12-16,"33",1,"wk flu hosp rate change",2023-12-23,"pmf","decrease",0.2
"412",2023-12-16,"33",1,"wk flu hosp rate change",2023-12-23,"pmf","increase",0.2
"413",2023-12-16,"33",1,"wk flu hosp rate change",2023-12-23,"pmf","large_decrease",0.2
"414",2023-12-16,"33",1,"wk flu hosp rate change",2023-12-23,"pmf","large_increase",0.2
"415",2023-12-16,"33",1,"wk flu hosp rate change",2023-12-23,"pmf","stable",0.2
"416",2023-12-16,"34",1,"wk flu hosp rate change",2023-12-23,"pmf","decrease",0.2
"417",2023-12-16,"34",1,"wk flu hosp rate change",2023-12-23,"pmf","increase",0.2
"418",2023-12-16,"34",1,"wk flu hosp rate change",2023-12-23,"pmf","large_decrease",0.2
"419",2023-12-16,"34",1,"wk flu hosp rate change",2023-12-23,"pmf","large_increase",0.2
"420",2023-12-16,"34",1,"wk flu hosp rate change",2023-12-23,"pmf","stable",0.2
"421",2023-12-16,"35",1,"wk flu hosp rate change",2023-12-23,"pmf","decrease",0.2
"422",2023-12-16,"35",1,"wk flu hosp rate change",2023-12-23,"pmf","increase",0.2
"423",2023-12-16,"35",1,"wk flu hosp rate change",2023-12-23,"pmf","large_decrease",0.2
"424",2023-12-16,"35",1,"wk flu hosp rate change",2023-12-23,"pmf","large_increase",0.2
"425",2023-12-16,"35",1,"wk flu hosp rate change",2023-12-23,"pmf","stable",0.2
"426",2023-12-16,"36",1,"wk flu hosp rate change",2023-12-23,"pmf","decrease",0.2
"427",2023-12-16,"36",1,"wk flu hosp rate change",2023-12-23,"pmf","increase",0.2
"428",2023-12-16,"36",1,"wk flu hosp rate change",2023-12-23,"pmf","large_decrease",0.2
"429",2023-12-16,"36",1,"wk flu hosp rate change",2023-12-23,"pmf","large_increase",0.2
"430",2023-12-16,"36",1,"wk flu hosp rate change",2023-12-23,"pmf","stable",0.2
"431",2023-12-16,"37",1,"wk flu hosp rate change",2023-12-23,"pmf","decrease",0.2
"432",2023-12-16,"37",1,"wk flu hosp rate change",2023-12-23,"pmf","increase",0.2
"433",2023-12-16,"37",1,"wk flu hosp rate change",2023-12-23,"pmf","large_decrease",0.2
"434",2023-12-16,"37",1,"wk flu hosp rate change",2023-12-23,"pmf","large_increase",0.2
"435",2023-12-16,"37",1,"wk flu hosp rate change",2023-12-23,"pmf","stable",0.2
"436",2023-12-16,"38",1,"wk flu hosp rate change",2023-12-23,"pmf","decrease",0.2
"437",2023-12-16,"38",1,"wk flu hosp rate change",2023-12-23,"pmf","increase",0.2
"438",2023-12-16,"38",1,"wk flu hosp rate change",2023-12-23,"pmf","large_decrease",0.2
"439",2023-12-16,"38",1,"wk flu hosp rate change",2023-12-23,"pmf","large_increase",0.2
"440",2023-12-16,"38",1,"wk flu hosp rate change",2023-12-23,"pmf","stable",0.2
"441",2023-12-16,"39",1,"wk flu hosp rate change",2023-12-23,"pmf","decrease",0.2
"442",2023-12-16,"39",1,"wk flu hosp rate change",2023-12-23,"pmf","increase",0.2
"443",2023-12-16,"39",1,"wk flu hosp rate change",2023-12-23,"pmf","large_decrease",0.2
"444",2023-12-16,"39",1,"wk flu hosp rate change",2023-12-23,"pmf","large_increase",0.2
"445",2023-12-16,"39",1,"wk flu hosp rate change",2023-12-23,"pmf","stable",0.2
"446",2023-12-16,"40",1,"wk flu hosp rate change",2023-12-23,"pmf","decrease",0.2
"447",2023-12-16,"40",1,"wk flu hosp rate change",2023-12-23,"pmf","increase",0.2
"448",2023-12-16,"40",1,"wk flu hosp rate change",2023-12-23,"pmf","large_decrease",0.2
"449",2023-12-16,"40",1,"wk flu hosp rate change",2023-12-23,"pmf","large_increase",0.2
"450",2023-12-16,"40",1,"wk flu hosp rate change",2023-12-23,"pmf","stable",0.2
"451",2023-12-16,"41",1,"wk flu hosp rate change",2023-12-23,"pmf","decrease",0.2
"452",2023-12-16,"41",1,"wk flu hosp rate change",2023-12-23,"pmf","increase",0.2
"453",2023-12-16,"41",1,"wk flu hosp rate change",2023-12-23,"pmf","large_decrease",0.2
"454",2023-12-16,"41",1,"wk flu hosp rate change",2023-12-23,"pmf","large_increase",0.2
"455",2023-12-16,"41",1,"wk flu hosp rate change",2023-12-23,"pmf","stable",0.2
"456",2023-12-16,"42",1,"wk flu hosp rate change",2023-12-23,"pmf","decrease",0.2
"457",2023-12-16,"42",1,"wk flu hosp rate change",2023-12-23,"pmf","increase",0.2
"458",2023-12-16,"42",1,"wk flu hosp rate change",2023-12-23,"pmf","large_decrease",0.2
"459",2023-12-16,"42",1,"wk flu hosp rate change",2023-12-23,"pmf","large_increase",0.2
"460",2023-12-16,"42",1,"wk flu hosp rate change",2023-12-23,"pmf","stable",0.2
"461",2023-12-16,"44",1,"wk flu hosp rate change",2023-12-23,"pmf","decrease",0.2
"462",2023-12-16,"44",1,"wk flu hosp rate change",2023-12-23,"pmf","increase",0.2
"463",2023-12-16,"44",1,"wk flu hosp rate change",2023-12-23,"pmf","large_decrease",0.2
"464",2023-12-16,"44",1,"wk flu hosp rate change",2023-12-23,"pmf","large_increase",0.2
"465",2023-12-16,"44",1,"wk flu hosp rate change",2023-12-23,"pmf","stable",0.2
"466",2023-12-16,"45",1,"wk flu hosp rate change",2023-12-23,"pmf","decrease",0.2
"467",2023-12-16,"45",1,"wk flu hosp rate change",2023-12-23,"pmf","increase",0.2
"468",2023-12-16,"45",1,"wk flu hosp rate change",2023-12-23,"pmf","large_decrease",0.2
"469",2023-12-16,"45",1,"wk flu hosp rate change",2023-12-23,"pmf","large_increase",0.2
"470",2023-12-16,"45",1,"wk flu hosp rate change",2023-12-23,"pmf","stable",0.2
"471",2023-12-16,"46",1,"wk flu hosp rate change",2023-12-23,"pmf","decrease",0.2
"472",2023-12-16,"46",1,"wk flu hosp rate change",2023-12-23,"pmf","increase",0.2
"473",2023-12-16,"46",1,"wk flu hosp rate change",2023-12-23,"pmf","large_decrease",0.2
"474",2023-12-16,"46",1,"wk flu hosp rate change",2023-12-23,"pmf","large_increase",0.2
"475",2023-12-16,"46",1,"wk flu hosp rate change",2023-12-23,"pmf","stable",0.2
"476",2023-12-16,"47",1,"wk flu hosp rate change",2023-12-23,"pmf","decrease",0.2
"477",2023-12-16,"47",1,"wk flu hosp rate change",2023-12-23,"pmf","increase",0.2
"478",2023-12-16,"47",1,"wk flu hosp rate change",2023-12-23,"pmf","large_decrease",0.2
"479",2023-12-16,"47",1,"wk flu hosp rate change",2023-12-23,"pmf","large_increase",0.2
"480",2023-12-16,"47",1,"wk flu hosp rate change",2023-12-23,"pmf","stable",0.2
"481",2023-12-16,"48",1,"wk flu hosp rate change",2023-12-23,"pmf","decrease",0.2
"482",2023-12-16,"48",1,"wk flu hosp rate change",2023-12-23,"pmf","increase",0.2
"483",2023-12-16,"48",1,"wk flu hosp rate change",2023-12-23,"pmf","large_decrease",0.2
"484",2023-12-16,"48",1,"wk flu hosp rate change",2023-12-23,"pmf","large_increase",0.2
"485",2023-12-16,"48",1,"wk flu hosp rate change",2023-12-23,"pmf","stable",0.2
"486",2023-12-16,"49",1,"wk flu hosp rate change",2023-12-23,"pmf","decrease",0.2
"487",2023-12-16,"49",1,"wk flu hosp rate change",2023-12-23,"pmf","increase",0.2
"488",2023-12-16,"49",1,"wk flu hosp rate change",2023-12-23,"pmf","large_decrease",0.2
"489",2023-12-16,"49",1,"wk flu hosp rate change",2023-12-23,"pmf","large_increase",0.2
"490",2023-12-16,"49",1,"wk flu hosp rate change",2023-12-23,"pmf","stable",0.2
"491",2023-12-16,"50",1,"wk flu hosp rate change",2023-12-23,"pmf","decrease",0.2
"492",2023-12-16,"50",1,"wk flu hosp rate change",2023-12-23,"pmf","increase",0.2
"493",2023-12-16,"50",1,"wk flu hosp rate change",2023-12-23,"pmf","large_decrease",0.2
"494",2023-12-16,"50",1,"wk flu hosp rate change",2023-12-23,"pmf","large_increase",0.2
"495",2023-12-16,"50",1,"wk flu hosp rate change",2023-12-23,"pmf","stable",0.2
"496",2023-12-16,"51",1,"wk flu hosp rate change",2023-12-23,"pmf","decrease",0.2
"497",2023-12-16,"51",1,"wk flu hosp rate change",2023-12-23,"pmf","increase",0.2
"498",2023-12-16,"51",1,"wk flu hosp rate change",2023-12-23,"pmf","large_decrease",0.2
"499",2023-12-16,"51",1,"wk flu hosp rate change",2023-12-23,"pmf","large_increase",0.2
"500",2023-12-16,"51",1,"wk flu hosp rate change",2023-12-23,"pmf","stable",0.2
"501",2023-12-16,"53",1,"wk flu hosp rate change",2023-12-23,"pmf","decrease",0.2
"502",2023-12-16,"53",1,"wk flu hosp rate change",2023-12-23,"pmf","increase",0.2
"503",2023-12-16,"53",1,"wk flu hosp rate change",2023-12-23,"pmf","large_decrease",0.2
"504",2023-12-16,"53",1,"wk flu hosp rate change",2023-12-23,"pmf","large_increase",0.2
"505",2023-12-16,"53",1,"wk flu hosp rate change",2023-12-23,"pmf","stable",0.2
"506",2023-12-16,"54",1,"wk flu hosp rate change",2023-12-23,"pmf","decrease",0.2
"507",2023-12-16,"54",1,"wk flu hosp rate change",2023-12-23,"pmf","increase",0.2
"508",2023-12-16,"54",1,"wk flu hosp rate change",2023-12-23,"pmf","large_decrease",0.2
"509",2023-12-16,"54",1,"wk flu hosp rate change",2023-12-23,"pmf","large_increase",0.2
"510",2023-12-16,"54",1,"wk flu hosp rate change",2023-12-23,"pmf","stable",0.2
"511",2023-12-16,"55",1,"wk flu hosp rate change",2023-12-23,"pmf","decrease",0.2
"512",2023-12-16,"55",1,"wk flu hosp rate change",2023-12-23,"pmf","increase",0.2
"513",2023-12-16,"55",1,"wk flu hosp rate change",2023-12-23,"pmf","large_decrease",0.2
"514",2023-12-16,"55",1,"wk flu hosp rate change",2023-12-23,"pmf","large_increase",0.2
"515",2023-12-16,"55",1,"wk flu hosp rate change",2023-12-23,"pmf","stable",0.2
"516",2023-12-16,"56",1,"wk flu hosp rate change",2023-12-23,"pmf","decrease",0.2
"517",2023-12-16,"56",1,"wk flu hosp rate change",2023-12-23,"pmf","increase",0.2
"518",2023-12-16,"56",1,"wk flu hosp rate change",2023-12-23,"pmf","large_decrease",0.2
"519",2023-12-16,"56",1,"wk flu hosp rate change",2023-12-23,"pmf","large_increase",0.2
"520",2023-12-16,"56",1,"wk flu hosp rate change",2023-12-23,"pmf","stable",0.2
"521",2023-12-16,"72",1,"wk flu hosp rate change",2023-12-23,"pmf","decrease",0.2
"522",2023-12-16,"72",1,"wk flu hosp rate change",2023-12-23,"pmf","increase",0.2
"523",2023-12-16,"72",1,"wk flu hosp rate change",2023-12-23,"pmf","large_decrease",0.2
"524",2023-12-16,"72",1,"wk flu hosp rate change",2023-12-23,"pmf","large_increase",0.2
"525",2023-12-16,"72",1,"wk flu hosp rate change",2023-12-23,"pmf","stable",0.2
"526",2023-12-16,"US",1,"wk flu hosp rate change",2023-12-23,"pmf","decrease",0.2
"527",2023-12-16,"US",1,"wk flu hosp rate change",2023-12-23,"pmf","increase",0.2
"528",2023-12-16,"US",1,"wk flu hosp rate change",2023-12-23,"pmf","large_decrease",0.2
"529",2023-12-16,"US",1,"wk flu hosp rate change",2023-12-23,"pmf","large_increase",0.2
"530",2023-12-16,"US",1,"wk flu hosp rate change",2023-12-23,"pmf","stable",0.2
"531",2023-12-16,"01",2,"wk flu hosp rate change",2023-12-30,"pmf","decrease",0.2
"532",2023-12-16,"01",2,"wk flu hosp rate change",2023-12-30,"pmf","increase",0.2
"533",2023-12-16,"01",2,"wk flu hosp rate change",2023-12-30,"pmf","large_decrease",0.2
"534",2023-12-16,"01",2,"wk flu hosp rate change",2023-12-30,"pmf","large_increase",0.2
"535",2023-12-16,"01",2,"wk flu hosp rate change",2023-12-30,"pmf","stable",0.2
"536",2023-12-16,"02",2,"wk flu hosp rate change",2023-12-30,"pmf","decrease",0.2
"537",2023-12-16,"02",2,"wk flu hosp rate change",2023-12-30,"pmf","increase",0.2
"538",2023-12-16,"02",2,"wk flu hosp rate change",2023-12-30,"pmf","large_decrease",0.2
"539",2023-12-16,"02",2,"wk flu hosp rate change",2023-12-30,"pmf","large_increase",0.2
"540",2023-12-16,"02",2,"wk flu hosp rate change",2023-12-30,"pmf","stable",0.2
"541",2023-12-16,"04",2,"wk flu hosp rate change",2023-12-30,"pmf","decrease",0.2
"542",2023-12-16,"04",2,"wk flu hosp rate change",2023-12-30,"pmf","increase",0.2
"543",2023-12-16,"04",2,"wk flu hosp rate change",2023-12-30,"pmf","large_decrease",0.2
"544",2023-12-16,"04",2,"wk flu hosp rate change",2023-12-30,"pmf","large_increase",0.2
"545",2023-12-16,"04",2,"wk flu hosp rate change",2023-12-30,"pmf","stable",0.2
"546",2023-12-16,"05",2,"wk flu hosp rate change",2023-12-30,"pmf","decrease",0.2
"547",2023-12-16,"05",2,"wk flu hosp rate change",2023-12-30,"pmf","increase",0.2
"548",2023-12-16,"05",2,"wk flu hosp rate change",2023-12-30,"pmf","large_decrease",0.2
"549",2023-12-16,"05",2,"wk flu hosp rate change",2023-12-30,"pmf","large_increase",0.2
"550",2023-12-16,"05",2,"wk flu hosp rate change",2023-12-30,"pmf","stable",0.2
"551",2023-12-16,"06",2,"wk flu hosp rate change",2023-12-30,"pmf","decrease",0.2
"552",2023-12-16,"06",2,"wk flu hosp rate change",2023-12-30,"pmf","increase",0.2
"553",2023-12-16,"06",2,"wk flu hosp rate change",2023-12-30,"pmf","large_decrease",0.2
"554",2023-12-16,"06",2,"wk flu hosp rate change",2023-12-30,"pmf","large_increase",0.2
"555",2023-12-16,"06",2,"wk flu hosp rate change",2023-12-30,"pmf","stable",0.2
"556",2023-12-16,"08",2,"wk flu hosp rate change",2023-12-30,"pmf","decrease",0.2
"557",2023-12-16,"08",2,"wk flu hosp rate change",2023-12-30,"pmf","increase",0.2
"558",2023-12-16,"08",2,"wk flu hosp rate change",2023-12-30,"pmf","large_decrease",0.2
"559",2023-12-16,"08",2,"wk flu hosp rate change",2023-12-30,"pmf","large_increase",0.2
"560",2023-12-16,"08",2,"wk flu hosp rate change",2023-12-30,"pmf","stable",0.2
"561",2023-12-16,"09",2,"wk flu hosp rate change",2023-12-30,"pmf","decrease",0.2
"562",2023-12-16,"09",2,"wk flu hosp rate change",2023-12-30,"pmf","increase",0.2
"563",2023-12-16,"09",2,"wk flu hosp rate change",2023-12-30,"pmf","large_decrease",0.2
"564",2023-12-16,"09",2,"wk flu hosp rate change",2023-12-30,"pmf","large_increase",0.2
"565",2023-12-16,"09",2,"wk flu hosp rate change",2023-12-30,"pmf","stable",0.2
"566",2023-12-16,"10",2,"wk flu hosp rate change",2023-12-30,"pmf","decrease",0.2
"567",2023-12-16,"10",2,"wk flu hosp rate change",2023-12-30,"pmf","increase",0.2
"568",2023-12-16,"10",2,"wk flu hosp rate change",2023-12-30,"pmf","large_decrease",0.2
"569",2023-12-16,"10",2,"wk flu hosp rate change",2023-12-30,"pmf","large_increase",0.2
"570",2023-12-16,"10",2,"wk flu hosp rate change",2023-12-30,"pmf","stable",0.2
"571",2023-12-16,"11",2,"wk flu hosp rate change",2023-12-30,"pmf","decrease",0.2
"572",2023-12-16,"11",2,"wk flu hosp rate change",2023-12-30,"pmf","increase",0.2
"573",2023-12-16,"11",2,"wk flu hosp rate change",2023-12-30,"pmf","large_decrease",0.2
"574",2023-12-16,"11",2,"wk flu hosp rate change",2023-12-30,"pmf","large_increase",0.2
"575",2023-12-16,"11",2,"wk flu hosp rate change",2023-12-30,"pmf","stable",0.2
"576",2023-12-16,"12",2,"wk flu hosp rate change",2023-12-30,"pmf","decrease",0.2
"577",2023-12-16,"12",2,"wk flu hosp rate change",2023-12-30,"pmf","increase",0.2
"578",2023-12-16,"12",2,"wk flu hosp rate change",2023-12-30,"pmf","large_decrease",0.2
"579",2023-12-16,"12",2,"wk flu hosp rate change",2023-12-30,"pmf","large_increase",0.2
"580",2023-12-16,"12",2,"wk flu hosp rate change",2023-12-30,"pmf","stable",0.2
"581",2023-12-16,"13",2,"wk flu hosp rate change",2023-12-30,"pmf","decrease",0.2
"582",2023-12-16,"13",2,"wk flu hosp rate change",2023-12-30,"pmf","increase",0.2
"583",2023-12-16,"13",2,"wk flu hosp rate change",2023-12-30,"pmf","large_decrease",0.2
"584",2023-12-16,"13",2,"wk flu hosp rate change",2023-12-30,"pmf","large_increase",0.2
"585",2023-12-16,"13",2,"wk flu hosp rate change",2023-12-30,"pmf","stable",0.2
"586",2023-12-16,"15",2,"wk flu hosp rate change",2023-12-30,"pmf","decrease",0.2
"587",2023-12-16,"15",2,"wk flu hosp rate change",2023-12-30,"pmf","increase",0.2
"588",2023-12-16,"15",2,"wk flu hosp rate change",2023-12-30,"pmf","large_decrease",0.2
"589",2023-12-16,"15",2,"wk flu hosp rate change",2023-12-30,"pmf","large_increase",0.2
"590",2023-12-16,"15",2,"wk flu hosp rate change",2023-12-30,"pmf","stable",0.2
