location,horizon,target_end_date,reference_date,target,output_type,output_type_id,value
13,3,2025-02-01,2025-01-11,wk inc flu hosp,quantile,0.5,1183.63952455816
13,3,2025-02-01,2025-01-11,wk inc flu hosp,quantile,0.55,1216.02833093752
13,3,2025-02-01,2025-01-11,wk inc flu hosp,quantile,0.6,1260.88140421101
13,3,2025-02-01,2025-01-11,wk inc flu hosp,quantile,0.65,1339.73877354196
13,3,2025-02-01,2025-01-11,wk inc flu hosp,quantile,0.7,1394.76920361795
13,3,2025-02-01,2025-01-11,wk inc flu hosp,quantile,0.75,1483.52784636728
13,3,2025-02-01,2025-01-11,wk inc flu hosp,quantile,0.8,1614.54210928385
13,3,2025-02-01,2025-01-11,wk inc flu hosp,quantile,0.85,1830.18674334494
13,3,2025-02-01,2025-01-11,wk inc flu hosp,quantile,0.9,2093.23849047181
13,3,2025-02-01,2025-01-11,wk inc flu hosp,quantile,0.95,2407.66557055921
13,3,2025-02-01,2025-01-11,wk inc flu hosp,quantile,0.975,2617.55925972293
13,3,2025-02-01,2025-01-11,wk inc flu hosp,quantile,0.99,2924.34507108343
15,0,2025-01-11,2025-01-11,wk inc flu hosp,quantile,0.01,25.2513364127067
15,0,2025-01-11,2025-01-11,wk inc flu hosp,quantile,0.025,31.435506804049002
15,0,2025-01-11,2025-01-11,wk inc flu hosp,quantile,0.05,37.4707110607646
15,0,2025-01-11,2025-01-11,wk inc flu hosp,quantile,0.1,44.685318131061
15,0,2025-01-11,2025-01-11,wk inc flu hosp,quantile,0.15,49.4929419047532
15,0,2025-01-11,2025-01-11,wk inc flu hosp,quantile,0.2,53.2357606245625
15,0,2025-01-11,2025-01-11,wk inc flu hosp,quantile,0.25,55.810801271919
15,0,2025-01-11,2025-01-11,wk inc flu hosp,quantile,0.3,57.8284786606367
15,0,2025-01-11,2025-01-11,wk inc flu hosp,quantile,0.35,59.4437568450243
15,0,2025-01-11,2025-01-11,wk inc flu hosp,quantile,0.4,61.2191764111092
15,0,2025-01-11,2025-01-11,wk inc flu hosp,quantile,0.45,62.3569698241922
15,0,2025-01-11,2025-01-11,wk inc flu hosp,quantile,0.5,63.6326782116443
15,0,2025-01-11,2025-01-11,wk inc flu hosp,quantile,0.55,65.2450834361335
15,0,2025-01-11,2025-01-11,wk inc flu hosp,quantile,0.6,66.7165704668638
15,0,2025-01-11,2025-01-11,wk inc flu hosp,quantile,0.65,68.2420024817369
15,0,2025-01-11,2025-01-11,wk inc flu hosp,quantile,0.7,72.0838889386827
15,0,2025-01-11,2025-01-11,wk inc flu hosp,quantile,0.75,77.25103922341
15,0,2025-01-11,2025-01-11,wk inc flu hosp,quantile,0.8,81.5297563287007
15,0,2025-01-11,2025-01-11,wk inc flu hosp,quantile,0.85,87.7188669001733
15,0,2025-01-11,2025-01-11,wk inc flu hosp,quantile,0.9,96.486979419768
15,0,2025-01-11,2025-01-11,wk inc flu hosp,quantile,0.95,103.654200026736
15,0,2025-01-11,2025-01-11,wk inc flu hosp,quantile,0.975,113.68353730613
15,0,2025-01-11,2025-01-11,wk inc flu hosp,quantile,0.99,123.025209861136
15,1,2025-01-18,2025-01-11,wk inc flu hosp,quantile,0.01,17.4462088731523
15,1,2025-01-18,2025-01-11,wk inc flu hosp,quantile,0.025,22.723761095659
15,1,2025-01-18,2025-01-11,wk inc flu hosp,quantile,0.05,28.7005180227781
15,1,2025-01-18,2025-01-11,wk inc flu hosp,quantile,0.1,35.4171151940325
15,1,2025-01-18,2025-01-11,wk inc flu hosp,quantile,0.15,41.4306009602482
15,1,2025-01-18,2025-01-11,wk inc flu hosp,quantile,0.2,46.9883258803207
15,1,2025-01-18,2025-01-11,wk inc flu hosp,quantile,0.25,51.0584078618335
15,1,2025-01-18,2025-01-11,wk inc flu hosp,quantile,0.3,54.5192495508581
15,1,2025-01-18,2025-01-11,wk inc flu hosp,quantile,0.35,56.6889963951122
15,1,2025-01-18,2025-01-11,wk inc flu hosp,quantile,0.4,59.0147240658442
15,1,2025-01-18,2025-01-11,wk inc flu hosp,quantile,0.45,60.9444846335542
15,1,2025-01-18,2025-01-11,wk inc flu hosp,quantile,0.5,62.9255096264902
15,1,2025-01-18,2025-01-11,wk inc flu hosp,quantile,0.55,65.1209023855913
15,1,2025-01-18,2025-01-11,wk inc flu hosp,quantile,0.6,67.2558566194498
15,1,2025-01-18,2025-01-11,wk inc flu hosp,quantile,0.65,69.9333922435384
15,1,2025-01-18,2025-01-11,wk inc flu hosp,quantile,0.7,73.0657122917262
15,1,2025-01-18,2025-01-11,wk inc flu hosp,quantile,0.75,78.0790452285206
15,1,2025-01-18,2025-01-11,wk inc flu hosp,quantile,0.8,86.3086200039159
15,1,2025-01-18,2025-01-11,wk inc flu hosp,quantile,0.85,95.6637328348048
15,1,2025-01-18,2025-01-11,wk inc flu hosp,quantile,0.9,108.837850276427
15,1,2025-01-18,2025-01-11,wk inc flu hosp,quantile,0.95,129.661314916693
15,1,2025-01-18,2025-01-11,wk inc flu hosp,quantile,0.975,142.54145633431
15,1,2025-01-18,2025-01-11,wk inc flu hosp,quantile,0.99,152.740115138203
15,2,2025-01-25,2025-01-11,wk inc flu hosp,quantile,0.01,10.49546735129
15,2,2025-01-25,2025-01-11,wk inc flu hosp,quantile,0.025,14.918814723886
15,2,2025-01-25,2025-01-11,wk inc flu hosp,quantile,0.05,20.1819775919813
15,2,2025-01-25,2025-01-11,wk inc flu hosp,quantile,0.1,27.3675359628767
15,2,2025-01-25,2025-01-11,wk inc flu hosp,quantile,0.15,33.480485981447
15,2,2025-01-25,2025-01-11,wk inc flu hosp,quantile,0.2,38.4791687842668
15,2,2025-01-25,2025-01-11,wk inc flu hosp,quantile,0.25,43.1198632447961
15,2,2025-01-25,2025-01-11,wk inc flu hosp,quantile,0.3,47.0893474908644
15,2,2025-01-25,2025-01-11,wk inc flu hosp,quantile,0.35,50.274827760739
15,2,2025-01-25,2025-01-11,wk inc flu hosp,quantile,0.4,53.4005074033811
15,2,2025-01-25,2025-01-11,wk inc flu hosp,quantile,0.45,55.4977399878826
15,2,2025-01-25,2025-01-11,wk inc flu hosp,quantile,0.5,58.224192606894
15,2,2025-01-25,2025-01-11,wk inc flu hosp,quantile,0.55,60.8375111731299
15,2,2025-01-25,2025-01-11,wk inc flu hosp,quantile,0.6,64.0118772008467
15,2,2025-01-25,2025-01-11,wk inc flu hosp,quantile,0.65,68.5262020676732
15,2,2025-01-25,2025-01-11,wk inc flu hosp,quantile,0.7,71.7478622914329
15,2,2025-01-25,2025-01-11,wk inc flu hosp,quantile,0.75,79.1617819151083
15,2,2025-01-25,2025-01-11,wk inc flu hosp,quantile,0.8,88.3638306370694
15,2,2025-01-25,2025-01-11,wk inc flu hosp,quantile,0.85,100.564275944422
15,2,2025-01-25,2025-01-11,wk inc flu hosp,quantile,0.9,113.791405541365
15,2,2025-01-25,2025-01-11,wk inc flu hosp,quantile,0.95,138.505601621314
15,2,2025-01-25,2025-01-11,wk inc flu hosp,quantile,0.975,167.140407005345
15,2,2025-01-25,2025-01-11,wk inc flu hosp,quantile,0.99,182.690729538033
15,3,2025-02-01,2025-01-11,wk inc flu hosp,quantile,0.01,6.26052434629592
15,3,2025-02-01,2025-01-11,wk inc flu hosp,quantile,0.025,9.93210912890524
15,3,2025-02-01,2025-01-11,wk inc flu hosp,quantile,0.05,14.773070510495
15,3,2025-02-01,2025-01-11,wk inc flu hosp,quantile,0.1,20.4336016222884
15,3,2025-02-01,2025-01-11,wk inc flu hosp,quantile,0.15,24.7473811487327
15,3,2025-02-01,2025-01-11,wk inc flu hosp,quantile,0.2,29.3665445908243
15,3,2025-02-01,2025-01-11,wk inc flu hosp,quantile,0.25,34.536190562936
15,3,2025-02-01,2025-01-11,wk inc flu hosp,quantile,0.3,37.9555590970937
15,3,2025-02-01,2025-01-11,wk inc flu hosp,quantile,0.35,42.4734053415422
15,3,2025-02-01,2025-01-11,wk inc flu hosp,quantile,0.4,45.2932167190354
15,3,2025-02-01,2025-01-11,wk inc flu hosp,quantile,0.45,48.8091650579637
15,3,2025-02-01,2025-01-11,wk inc flu hosp,quantile,0.5,53.2175350198749
15,3,2025-02-01,2025-01-11,wk inc flu hosp,quantile,0.55,55.8388190774043
15,3,2025-02-01,2025-01-11,wk inc flu hosp,quantile,0.6,60.0059877839325
15,3,2025-02-01,2025-01-11,wk inc flu hosp,quantile,0.65,65.0980035980719
15,3,2025-02-01,2025-01-11,wk inc flu hosp,quantile,0.7,69.6077185974605
15,3,2025-02-01,2025-01-11,wk inc flu hosp,quantile,0.75,76.6498772149187
15,3,2025-02-01,2025-01-11,wk inc flu hosp,quantile,0.8,88.3376642854197
15,3,2025-02-01,2025-01-11,wk inc flu hosp,quantile,0.85,100.437229925754
15,3,2025-02-01,2025-01-11,wk inc flu hosp,quantile,0.9,120.12551941339
15,3,2025-02-01,2025-01-11,wk inc flu hosp,quantile,0.95,148.489579272957
15,3,2025-02-01,2025-01-11,wk inc flu hosp,quantile,0.975,176.796920437471
15,3,2025-02-01,2025-01-11,wk inc flu hosp,quantile,0.99,203.373423713066
16,0,2025-01-11,2025-01-11,wk inc flu hosp,quantile,0.01,72.1279799891476
16,0,2025-01-11,2025-01-11,wk inc flu hosp,quantile,0.025,90.220090635167
16,0,2025-01-11,2025-01-11,wk inc flu hosp,quantile,0.05,106.272136290758
16,0,2025-01-11,2025-01-11,wk inc flu hosp,quantile,0.1,126.625113963638
16,0,2025-01-11,2025-01-11,wk inc flu hosp,quantile,0.15,137.22929900619
16,0,2025-01-11,2025-01-11,wk inc flu hosp,quantile,0.2,144.317404098709
16,0,2025-01-11,2025-01-11,wk inc flu hosp,quantile,0.25,148.213363636267
16,0,2025-01-11,2025-01-11,wk inc flu hosp,quantile,0.3,152.818098023515
16,0,2025-01-11,2025-01-11,wk inc flu hosp,quantile,0.35,158.832722220973
16,0,2025-01-11,2025-01-11,wk inc flu hosp,quantile,0.4,164.006655513992
16,0,2025-01-11,2025-01-11,wk inc flu hosp,quantile,0.45,168.133167164866
16,0,2025-01-11,2025-01-11,wk inc flu hosp,quantile,0.5,171.253508588824
16,0,2025-01-11,2025-01-11,wk inc flu hosp,quantile,0.55,174.445871041167
16,0,2025-01-11,2025-01-11,wk inc flu hosp,quantile,0.6,178.013075459408
16,0,2025-01-11,2025-01-11,wk inc flu hosp,quantile,0.65,182.965402086817
16,0,2025-01-11,2025-01-11,wk inc flu hosp,quantile,0.7,191.71151170654
16,0,2025-01-11,2025-01-11,wk inc flu hosp,quantile,0.75,206.940761909195
16,0,2025-01-11,2025-01-11,wk inc flu hosp,quantile,0.8,216.838601946999
16,0,2025-01-11,2025-01-11,wk inc flu hosp,quantile,0.85,231.893427591211
16,0,2025-01-11,2025-01-11,wk inc flu hosp,quantile,0.9,258.314927237512
16,0,2025-01-11,2025-01-11,wk inc flu hosp,quantile,0.95,282.651065335687
16,0,2025-01-11,2025-01-11,wk inc flu hosp,quantile,0.975,314.168013328272
16,0,2025-01-11,2025-01-11,wk inc flu hosp,quantile,0.99,400.999711095246
16,1,2025-01-18,2025-01-11,wk inc flu hosp,quantile,0.01,45.7167237321375
16,1,2025-01-18,2025-01-11,wk inc flu hosp,quantile,0.025,59.1152229472758
16,1,2025-01-18,2025-01-11,wk inc flu hosp,quantile,0.05,70.4948533465337
16,1,2025-01-18,2025-01-11,wk inc flu hosp,quantile,0.1,88.1442945275887
16,1,2025-01-18,2025-01-11,wk inc flu hosp,quantile,0.15,103.109234100963
16,1,2025-01-18,2025-01-11,wk inc flu hosp,quantile,0.2,114.867405442451
16,1,2025-01-18,2025-01-11,wk inc flu hosp,quantile,0.25,127.232190232194
16,1,2025-01-18,2025-01-11,wk inc flu hosp,quantile,0.3,133.005345354429
16,1,2025-01-18,2025-01-11,wk inc flu hosp,quantile,0.35,139.750367487272
16,1,2025-01-18,2025-01-11,wk inc flu hosp,quantile,0.4,145.032818166108
16,1,2025-01-18,2025-01-11,wk inc flu hosp,quantile,0.45,150.685109658935
16,1,2025-01-18,2025-01-11,wk inc flu hosp,quantile,0.5,155.362209247551
16,1,2025-01-18,2025-01-11,wk inc flu hosp,quantile,0.55,159.207372029766
16,1,2025-01-18,2025-01-11,wk inc flu hosp,quantile,0.6,164.20993555678
16,1,2025-01-18,2025-01-11,wk inc flu hosp,quantile,0.65,169.370239212906
16,1,2025-01-18,2025-01-11,wk inc flu hosp,quantile,0.7,178.421392844345
16,1,2025-01-18,2025-01-11,wk inc flu hosp,quantile,0.75,194.86163408628
16,1,2025-01-18,2025-01-11,wk inc flu hosp,quantile,0.8,209.657583922985
16,1,2025-01-18,2025-01-11,wk inc flu hosp,quantile,0.85,232.229828793434
16,1,2025-01-18,2025-01-11,wk inc flu hosp,quantile,0.9,267.134832154017
16,1,2025-01-18,2025-01-11,wk inc flu hosp,quantile,0.95,324.765596036036
16,1,2025-01-18,2025-01-11,wk inc flu hosp,quantile,0.975,373.355920213217
16,1,2025-01-18,2025-01-11,wk inc flu hosp,quantile,0.99,441.707516590153
16,2,2025-01-25,2025-01-11,wk inc flu hosp,quantile,0.01,24.2392640529247
16,2,2025-01-25,2025-01-11,wk inc flu hosp,quantile,0.025,35.3451917982804
16,2,2025-01-25,2025-01-11,wk inc flu hosp,quantile,0.05,44.3139478155241
16,2,2025-01-25,2025-01-11,wk inc flu hosp,quantile,0.1,58.8548050867516
16,2,2025-01-25,2025-01-11,wk inc flu hosp,quantile,0.15,70.1794909308842
16,2,2025-01-25,2025-01-11,wk inc flu hosp,quantile,0.2,80.023872705689
16,2,2025-01-25,2025-01-11,wk inc flu hosp,quantile,0.25,91.526629290633
16,2,2025-01-25,2025-01-11,wk inc flu hosp,quantile,0.3,101.829352404105
16,2,2025-01-25,2025-01-11,wk inc flu hosp,quantile,0.35,111.497934220661
16,2,2025-01-25,2025-01-11,wk inc flu hosp,quantile,0.4,118.499585428582
16,2,2025-01-25,2025-01-11,wk inc flu hosp,quantile,0.45,123.982075948093
16,2,2025-01-25,2025-01-11,wk inc flu hosp,quantile,0.5,128.483545150604
16,2,2025-01-25,2025-01-11,wk inc flu hosp,quantile,0.55,137.277184770893
16,2,2025-01-25,2025-01-11,wk inc flu hosp,quantile,0.6,143.238592737179
16,2,2025-01-25,2025-01-11,wk inc flu hosp,quantile,0.65,148.916294028501
16,2,2025-01-25,2025-01-11,wk inc flu hosp,quantile,0.7,159.900214146593
16,2,2025-01-25,2025-01-11,wk inc flu hosp,quantile,0.75,173.653110460069
16,2,2025-01-25,2025-01-11,wk inc flu hosp,quantile,0.8,196.774810818428
16,2,2025-01-25,2025-01-11,wk inc flu hosp,quantile,0.85,219.810311035593
16,2,2025-01-25,2025-01-11,wk inc flu hosp,quantile,0.9,261.417563649461
16,2,2025-01-25,2025-01-11,wk inc flu hosp,quantile,0.95,335.629356794361
16,2,2025-01-25,2025-01-11,wk inc flu hosp,quantile,0.975,393.643210543261
16,2,2025-01-25,2025-01-11,wk inc flu hosp,quantile,0.99,497.891845388626
16,3,2025-02-01,2025-01-11,wk inc flu hosp,quantile,0.01,14.0444280980365
16,3,2025-02-01,2025-01-11,wk inc flu hosp,quantile,0.025,19.8931713565082
16,3,2025-02-01,2025-01-11,wk inc flu hosp,quantile,0.05,26.6703214496677
16,3,2025-02-01,2025-01-11,wk inc flu hosp,quantile,0.1,36.646629428135
16,3,2025-02-01,2025-01-11,wk inc flu hosp,quantile,0.15,46.0597801426119
16,3,2025-02-01,2025-01-11,wk inc flu hosp,quantile,0.2,55.5450737422454
16,3,2025-02-01,2025-01-11,wk inc flu hosp,quantile,0.25,65.5894310415771
16,3,2025-02-01,2025-01-11,wk inc flu hosp,quantile,0.3,73.9112102694774
16,3,2025-02-01,2025-01-11,wk inc flu hosp,quantile,0.35,84.0398761237751
16,3,2025-02-01,2025-01-11,wk inc flu hosp,quantile,0.4,90.6336171828981
16,3,2025-02-01,2025-01-11,wk inc flu hosp,quantile,0.45,98.1041429958637
16,3,2025-02-01,2025-01-11,wk inc flu hosp,quantile,0.5,106.487400520235
16,3,2025-02-01,2025-01-11,wk inc flu hosp,quantile,0.55,115.166038361171
16,3,2025-02-01,2025-01-11,wk inc flu hosp,quantile,0.6,121.375600688227
16,3,2025-02-01,2025-01-11,wk inc flu hosp,quantile,0.65,128.667310364858
16,3,2025-02-01,2025-01-11,wk inc flu hosp,quantile,0.7,140.073761996626
16,3,2025-02-01,2025-01-11,wk inc flu hosp,quantile,0.75,153.760111344422
16,3,2025-02-01,2025-01-11,wk inc flu hosp,quantile,0.8,174.781388758135
16,3,2025-02-01,2025-01-11,wk inc flu hosp,quantile,0.85,201.910676708417
16,3,2025-02-01,2025-01-11,wk inc flu hosp,quantile,0.9,250.266100940653
16,3,2025-02-01,2025-01-11,wk inc flu hosp,quantile,0.95,323.351872650815
16,3,2025-02-01,2025-01-11,wk inc flu hosp,quantile,0.975,385.892540927484
16,3,2025-02-01,2025-01-11,wk inc flu hosp,quantile,0.99,497.698588478972
17,0,2025-01-11,2025-01-11,wk inc flu hosp,quantile,0.01,974.891075537981
17,0,2025-01-11,2025-01-11,wk inc flu hosp,quantile,0.025,1083.40452119834
17,0,2025-01-11,2025-01-11,wk inc flu hosp,quantile,0.05,1205.90900836848
17,0,2025-01-11,2025-01-11,wk inc flu hosp,quantile,0.1,1362.0219816751
17,0,2025-01-11,2025-01-11,wk inc flu hosp,quantile,0.15,1435.13553119223
17,0,2025-01-11,2025-01-11,wk inc flu hosp,quantile,0.2,1492.87586508697
17,0,2025-01-11,2025-01-11,wk inc flu hosp,quantile,0.25,1521.7454346003
17,0,2025-01-11,2025-01-11,wk inc flu hosp,quantile,0.3,1545.29270184958
17,0,2025-01-11,2025-01-11,wk inc flu hosp,quantile,0.35,1589.66800821909
17,0,2025-01-11,2025-01-11,wk inc flu hosp,quantile,0.4,1618.30062857139
17,0,2025-01-11,2025-01-11,wk inc flu hosp,quantile,0.45,1639.85694857328
17,0,2025-01-11,2025-01-11,wk inc flu hosp,quantile,0.5,1680.92700192539
17,0,2025-01-11,2025-01-11,wk inc flu hosp,quantile,0.55,1711.10006602112
17,0,2025-01-11,2025-01-11,wk inc flu hosp,quantile,0.6,1744.26990310035
17,0,2025-01-11,2025-01-11,wk inc flu hosp,quantile,0.65,1767.47432402744
17,0,2025-01-11,2025-01-11,wk inc flu hosp,quantile,0.7,1846.20946661631
17,0,2025-01-11,2025-01-11,wk inc flu hosp,quantile,0.75,1904.3652074593101
17,0,2025-01-11,2025-01-11,wk inc flu hosp,quantile,0.8,1967.59776549818
17,0,2025-01-11,2025-01-11,wk inc flu hosp,quantile,0.85,2032.83336813152
17,0,2025-01-11,2025-01-11,wk inc flu hosp,quantile,0.9,2126.09802291283
17,0,2025-01-11,2025-01-11,wk inc flu hosp,quantile,0.95,2209.41328036919
17,0,2025-01-11,2025-01-11,wk inc flu hosp,quantile,0.975,2289.25593214003
17,0,2025-01-11,2025-01-11,wk inc flu hosp,quantile,0.99,2530.78005197654
17,1,2025-01-18,2025-01-11,wk inc flu hosp,quantile,0.01,928.262089527406
17,1,2025-01-18,2025-01-11,wk inc flu hosp,quantile,0.025,1008.25051436516
17,1,2025-01-18,2025-01-11,wk inc flu hosp,quantile,0.05,1123.96223163879
17,1,2025-01-18,2025-01-11,wk inc flu hosp,quantile,0.1,1288.42284730204
17,1,2025-01-18,2025-01-11,wk inc flu hosp,quantile,0.15,1415.20006527975
17,1,2025-01-18,2025-01-11,wk inc flu hosp,quantile,0.2,1477.50576516013
17,1,2025-01-18,2025-01-11,wk inc flu hosp,quantile,0.25,1556.04844351645
17,1,2025-01-18,2025-01-11,wk inc flu hosp,quantile,0.3,1623.72074133853
17,1,2025-01-18,2025-01-11,wk inc flu hosp,quantile,0.35,1657.06488160893
17,1,2025-01-18,2025-01-11,wk inc flu hosp,quantile,0.4,1687.70984900356
17,1,2025-01-18,2025-01-11,wk inc flu hosp,quantile,0.45,1726.47442164646
17,1,2025-01-18,2025-01-11,wk inc flu hosp,quantile,0.5,1777.98096540636
17,1,2025-01-18,2025-01-11,wk inc flu hosp,quantile,0.55,1812.2706396105
17,1,2025-01-18,2025-01-11,wk inc flu hosp,quantile,0.6,1842.28523450259
17,1,2025-01-18,2025-01-11,wk inc flu hosp,quantile,0.65,1881.10800531283
17,1,2025-01-18,2025-01-11,wk inc flu hosp,quantile,0.7,1976.28001092229
17,1,2025-01-18,2025-01-11,wk inc flu hosp,quantile,0.75,2073.52836497252
17,1,2025-01-18,2025-01-11,wk inc flu hosp,quantile,0.8,2220.76924848945
17,1,2025-01-18,2025-01-11,wk inc flu hosp,quantile,0.85,2328.59234963269
17,1,2025-01-18,2025-01-11,wk inc flu hosp,quantile,0.9,2528.75568847969
17,1,2025-01-18,2025-01-11,wk inc flu hosp,quantile,0.95,2802.04300031141
17,1,2025-01-18,2025-01-11,wk inc flu hosp,quantile,0.975,2870.79544485933
17,1,2025-01-18,2025-01-11,wk inc flu hosp,quantile,0.99,3017.78380126142
17,2,2025-01-25,2025-01-11,wk inc flu hosp,quantile,0.01,782.42986716014
17,2,2025-01-25,2025-01-11,wk inc flu hosp,quantile,0.025,874.992066662967
17,2,2025-01-25,2025-01-11,wk inc flu hosp,quantile,0.05,983.945485779992
17,2,2025-01-25,2025-01-11,wk inc flu hosp,quantile,0.1,1166.30407705826
17,2,2025-01-25,2025-01-11,wk inc flu hosp,quantile,0.15,1302.93554648814
17,2,2025-01-25,2025-01-11,wk inc flu hosp,quantile,0.2,1382.81349544454
17,2,2025-01-25,2025-01-11,wk inc flu hosp,quantile,0.25,1487.18379811399
17,2,2025-01-25,2025-01-11,wk inc flu hosp,quantile,0.3,1541.89533830016
17,2,2025-01-25,2025-01-11,wk inc flu hosp,quantile,0.35,1618.95760867301
17,2,2025-01-25,2025-01-11,wk inc flu hosp,quantile,0.4,1668.37218935437
17,2,2025-01-25,2025-01-11,wk inc flu hosp,quantile,0.45,1719.50948253331
17,2,2025-01-25,2025-01-11,wk inc flu hosp,quantile,0.5,1755.9838645488
17,2,2025-01-25,2025-01-11,wk inc flu hosp,quantile,0.55,1798.06512533072
17,2,2025-01-25,2025-01-11,wk inc flu hosp,quantile,0.6,1833.32576305797
17,2,2025-01-25,2025-01-11,wk inc flu hosp,quantile,0.65,1871.78848754817
17,2,2025-01-25,2025-01-11,wk inc flu hosp,quantile,0.7,1961.65557949452
17,2,2025-01-25,2025-01-11,wk inc flu hosp,quantile,0.75,2064.71730252628
17,2,2025-01-25,2025-01-11,wk inc flu hosp,quantile,0.8,2226.63759850063
17,2,2025-01-25,2025-01-11,wk inc flu hosp,quantile,0.85,2401.65522831759
17,2,2025-01-25,2025-01-11,wk inc flu hosp,quantile,0.9,2694.86829289529
17,2,2025-01-25,2025-01-11,wk inc flu hosp,quantile,0.95,2979.00309734003
17,2,2025-01-25,2025-01-11,wk inc flu hosp,quantile,0.975,3247.63819253617
17,2,2025-01-25,2025-01-11,wk inc flu hosp,quantile,0.99,3547.73558619085
17,3,2025-02-01,2025-01-11,wk inc flu hosp,quantile,0.01,626.86353386704
17,3,2025-02-01,2025-01-11,wk inc flu hosp,quantile,0.025,735.718181691067
17,3,2025-02-01,2025-01-11,wk inc flu hosp,quantile,0.05,846.834095891882
17,3,2025-02-01,2025-01-11,wk inc flu hosp,quantile,0.1,996.06230984369
17,3,2025-02-01,2025-01-11,wk inc flu hosp,quantile,0.15,1109.7849907265
17,3,2025-02-01,2025-01-11,wk inc flu hosp,quantile,0.2,1216.38391872415
17,3,2025-02-01,2025-01-11,wk inc flu hosp,quantile,0.25,1305.19293042922
17,3,2025-02-01,2025-01-11,wk inc flu hosp,quantile,0.3,1382.12419415271
17,3,2025-02-01,2025-01-11,wk inc flu hosp,quantile,0.35,1475.72499117645
17,3,2025-02-01,2025-01-11,wk inc flu hosp,quantile,0.4,1539.92730378843
17,3,2025-02-01,2025-01-11,wk inc flu hosp,quantile,0.45,1581.49996861875
17,3,2025-02-01,2025-01-11,wk inc flu hosp,quantile,0.5,1630.84756973025
17,3,2025-02-01,2025-01-11,wk inc flu hosp,quantile,0.55,1695.23150003414
17,3,2025-02-01,2025-01-11,wk inc flu hosp,quantile,0.6,1738.33042604459
17,3,2025-02-01,2025-01-11,wk inc flu hosp,quantile,0.65,1787.90451710632
17,3,2025-02-01,2025-01-11,wk inc flu hosp,quantile,0.7,1881.82068817071
17,3,2025-02-01,2025-01-11,wk inc flu hosp,quantile,0.75,2001.75687860777
17,3,2025-02-01,2025-01-11,wk inc flu hosp,quantile,0.8,2171.13409221177
17,3,2025-02-01,2025-01-11,wk inc flu hosp,quantile,0.85,2382.87823770119
17,3,2025-02-01,2025-01-11,wk inc flu hosp,quantile,0.9,2756.64944622447
17,3,2025-02-01,2025-01-11,wk inc flu hosp,quantile,0.95,3110.26691368499
17,3,2025-02-01,2025-01-11,wk inc flu hosp,quantile,0.975,3371.74281684108
17,3,2025-02-01,2025-01-11,wk inc flu hosp,quantile,0.99,3727.20090310888
18,0,2025-01-11,2025-01-11,wk inc flu hosp,quantile,0.01,518.47975044257
18,0,2025-01-11,2025-01-11,wk inc flu hosp,quantile,0.025,571.594629794231
18,0,2025-01-11,2025-01-11,wk inc flu hosp,quantile,0.05,639.823138153977
18,0,2025-01-11,2025-01-11,wk inc flu hosp,quantile,0.1,741.852199164796
18,0,2025-01-11,2025-01-11,wk inc flu hosp,quantile,0.15,792.328820667701
18,0,2025-01-11,2025-01-11,wk inc flu hosp,quantile,0.2,822.22772633741
18,0,2025-01-11,2025-01-11,wk inc flu hosp,quantile,0.25,847.93118837728
18,0,2025-01-11,2025-01-11,wk inc flu hosp,quantile,0.3,867.978431288436
18,0,2025-01-11,2025-01-11,wk inc flu hosp,quantile,0.35,896.282655694391
18,0,2025-01-11,2025-01-11,wk inc flu hosp,quantile,0.4,910.326694309103
18,0,2025-01-11,2025-01-11,wk inc flu hosp,quantile,0.45,933.833050596313
18,0,2025-01-11,2025-01-11,wk inc flu hosp,quantile,0.5,961.137246684094
18,0,2025-01-11,2025-01-11,wk inc flu hosp,quantile,0.55,978.511373677919
18,0,2025-01-11,2025-01-11,wk inc flu hosp,quantile,0.6,1005.3655204641
18,0,2025-01-11,2025-01-11,wk inc flu hosp,quantile,0.65,1037.37583838482
18,0,2025-01-11,2025-01-11,wk inc flu hosp,quantile,0.7,1061.33320012398
18,0,2025-01-11,2025-01-11,wk inc flu hosp,quantile,0.75,1095.10295947848
18,0,2025-01-11,2025-01-11,wk inc flu hosp,quantile,0.8,1148.66929256823
18,0,2025-01-11,2025-01-11,wk inc flu hosp,quantile,0.85,1184.53381350678
18,0,2025-01-11,2025-01-11,wk inc flu hosp,quantile,0.9,1247.24520564397
18,0,2025-01-11,2025-01-11,wk inc flu hosp,quantile,0.95,1292.15427077815
18,0,2025-01-11,2025-01-11,wk inc flu hosp,quantile,0.975,1331.62048905361
18,0,2025-01-11,2025-01-11,wk inc flu hosp,quantile,0.99,1457.23979330554
18,1,2025-01-18,2025-01-11,wk inc flu hosp,quantile,0.01,476.382655836777
18,1,2025-01-18,2025-01-11,wk inc flu hosp,quantile,0.025,539.670328889871
18,1,2025-01-18,2025-01-11,wk inc flu hosp,quantile,0.05,613.713292150103
18,1,2025-01-18,2025-01-11,wk inc flu hosp,quantile,0.1,727.606742819004
18,1,2025-01-18,2025-01-11,wk inc flu hosp,quantile,0.15,798.965421665378
18,1,2025-01-18,2025-01-11,wk inc flu hosp,quantile,0.2,856.713545976262
18,1,2025-01-18,2025-01-11,wk inc flu hosp,quantile,0.25,890.423223923788
18,1,2025-01-18,2025-01-11,wk inc flu hosp,quantile,0.3,933.212630642558
18,1,2025-01-18,2025-01-11,wk inc flu hosp,quantile,0.35,949.820629519272
