location_name,horizon,quantile_0.025,quantile_0.5,quantile_0.975,quantile_0.025_rounded,quantile_0.5_rounded,quantile_0.975_rounded,target_end_date,reference_date,target_end_date_formatted,reference_date_formatted,forecast_due_date,forecast_due_date_formatted,model
Texas,0,0.0177989585579641,0.0309,0.05084225911734689,0.0178,0.0309,0.0508,2025-12-06,2025-12-06,"December 06, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Texas,1,0.0129574132475108,0.03244217335907155,0.0720642108820412,0.013,0.0324,0.0721,2025-12-13,2025-12-06,"December 13, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Texas,2,0.01217732062853453,0.0405931239938325,0.10968446744337668,0.0122,0.0406,0.1097,2025-12-20,2025-12-06,"December 20, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Utah,0,0.00825991241437183,0.01789686063218872,0.02967730062281087,0.0083,0.0179,0.0297,2025-12-06,2025-12-06,"December 06, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Utah,1,0.00759558798071527,0.02221416872924117,0.04467753686279988,0.0076,0.0222,0.0447,2025-12-13,2025-12-06,"December 13, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Utah,2,0.00765695687279765,0.02663639100208321,0.06404249066975304,0.0077,0.0266,0.064,2025-12-20,2025-12-06,"December 20, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Vermont,0,0.00124882772922391,0.0046,0.0118649252866626,0.0012,0.0046,0.0119,2025-12-06,2025-12-06,"December 06, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Vermont,1,0.0015,0.00725710500656998,0.01681912366924621,0.0015,0.0073,0.0168,2025-12-13,2025-12-06,"December 13, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Vermont,2,0.00180535015826818,0.01052496892667058,0.03356586953416932,0.0018,0.0105,0.0336,2025-12-20,2025-12-06,"December 20, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Virginia,0,0.01015599511398794,0.0164,0.02848927253658393,0.0102,0.0164,0.0285,2025-12-06,2025-12-06,"December 06, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Virginia,1,0.0099617100076848,0.0213,0.0453931334462964,0.01,0.0213,0.0454,2025-12-13,2025-12-06,"December 13, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Virginia,2,0.006908606438267,0.02858235508089645,0.067638677566554,0.0069,0.0286,0.0676,2025-12-20,2025-12-06,"December 20, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Washington,0,0.00594156298563928,0.0093,0.01778068779302722,0.0059,0.0093,0.0178,2025-12-06,2025-12-06,"December 06, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Washington,1,0.0059,0.01347076238097459,0.0312304638875648,0.0059,0.0135,0.0312,2025-12-13,2025-12-06,"December 13, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Washington,2,0.00485057221746242,0.01629268532845233,0.04891363899892648,0.0049,0.0163,0.0489,2025-12-20,2025-12-06,"December 20, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
West Virginia,0,0.00163956747345926,0.00461406407366131,0.00859620732720422,0.0016,0.0046,0.0086,2025-12-06,2025-12-06,"December 06, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
West Virginia,1,0.00182087833290025,0.0064138834364803,0.01428119110145008,0.0018,0.0064,0.0143,2025-12-13,2025-12-06,"December 13, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
West Virginia,2,0.00217334634598542,0.0086432103197987,0.02365213263172329,0.0022,0.0086,0.0237,2025-12-20,2025-12-06,"December 20, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Wisconsin,0,0.00416959237927521,0.00898603653600241,0.01391342593698706,0.0042,0.009,0.0139,2025-12-06,2025-12-06,"December 06, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Wisconsin,1,0.00442839553395623,0.01335828188533608,0.02306968077972872,0.0044,0.0134,0.0231,2025-12-13,2025-12-06,"December 13, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Wisconsin,2,0.00399384506296604,0.01546566241863021,0.03380667802105661,0.004,0.0155,0.0338,2025-12-20,2025-12-06,"December 20, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Wyoming,0,0,4.368518367697002e-5,5.740527096591654e-4,0,0,6e-4,2025-12-06,2025-12-06,"December 06, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Wyoming,1,0,1.4461408098308492e-4,7.332228185809516e-4,0,1e-4,7e-4,2025-12-13,2025-12-06,"December 13, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Wyoming,2,0,2.3758198775294433e-4,0.00101790377071695,0,2e-4,0.001,2025-12-20,2025-12-06,"December 20, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
