reference_date,target,target_end_date,location,output_type,output_type_id,value,horizon
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,15,quantile,0.7,17.273,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,15,quantile,0.75,18.072,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,15,quantile,0.8,18.745,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,15,quantile,0.85,19.446,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,15,quantile,0.9,22.299,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,15,quantile,0.95,25.574,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,15,quantile,0.975,26.614,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,15,quantile,0.99,27.719,1
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,15,quantile,0.01,0,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,15,quantile,0.025,2.253,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,15,quantile,0.05,2.958,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,15,quantile,0.1,4.161,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,15,quantile,0.15,5.495,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,15,quantile,0.2,6.669,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,15,quantile,0.25,8.686,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,15,quantile,0.3,9.907,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,15,quantile,0.35,10.869,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,15,quantile,0.4,12.159,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,15,quantile,0.45,12.717,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,15,quantile,0.5,14.218,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,15,quantile,0.55,14.821,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,15,quantile,0.6,15.284,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,15,quantile,0.65,15.964,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,15,quantile,0.7,17.255,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,15,quantile,0.75,18.545,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,15,quantile,0.8,19.759,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,15,quantile,0.85,21.302,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,15,quantile,0.9,22.279,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,15,quantile,0.95,25.44,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,15,quantile,0.975,27.153,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,15,quantile,0.99,30.827,2
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,15,quantile,0.01,0,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,15,quantile,0.025,0.375,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,15,quantile,0.05,2.582,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,15,quantile,0.1,3.976,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,15,quantile,0.15,4.805,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,15,quantile,0.2,6.799,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,15,quantile,0.25,7.759,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,15,quantile,0.3,8.706,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,15,quantile,0.35,10.095,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,15,quantile,0.4,11.209,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,15,quantile,0.45,12.843,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,15,quantile,0.5,13.675,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,15,quantile,0.55,14.874,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,15,quantile,0.6,16.269,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,15,quantile,0.65,17.136,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,15,quantile,0.7,17.52,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,15,quantile,0.75,20.198,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,15,quantile,0.8,21.383,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,15,quantile,0.85,22.486,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,15,quantile,0.9,24.506,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,15,quantile,0.95,26.375,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,15,quantile,0.975,28.026,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,15,quantile,0.99,29.719,3
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,16,quantile,0.01,11.202,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,16,quantile,0.025,11.698,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,16,quantile,0.05,12.74,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,16,quantile,0.1,15.154,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,16,quantile,0.15,15.714,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,16,quantile,0.2,16.279,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,16,quantile,0.25,17.208,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,16,quantile,0.3,18.097,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,16,quantile,0.35,18.756,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,16,quantile,0.4,20.369,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,16,quantile,0.45,20.803,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,16,quantile,0.5,21.227,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,16,quantile,0.55,22.329,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,16,quantile,0.6,22.829,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,16,quantile,0.65,23.583,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,16,quantile,0.7,24.791,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,16,quantile,0.75,25.243,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,16,quantile,0.8,26.298,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,16,quantile,0.85,27.048,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,16,quantile,0.9,28.857,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,16,quantile,0.95,30.232,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,16,quantile,0.975,31.446,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,16,quantile,0.99,33.988,0
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,16,quantile,0.01,7.194,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,16,quantile,0.025,8.546,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,16,quantile,0.05,9.775,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,16,quantile,0.1,11.366,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,16,quantile,0.15,13.692,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,16,quantile,0.2,15.53,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,16,quantile,0.25,16.27,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,16,quantile,0.3,17.069,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,16,quantile,0.35,18.558,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,16,quantile,0.4,19.353,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,16,quantile,0.45,20.119,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,16,quantile,0.5,21.418,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,16,quantile,0.55,22.613,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,16,quantile,0.6,23.804,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,16,quantile,0.65,24.914,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,16,quantile,0.7,25.333,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,16,quantile,0.75,26.739,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,16,quantile,0.8,27.865,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,16,quantile,0.85,29.019,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,16,quantile,0.9,31.405,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,16,quantile,0.95,34.712,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,16,quantile,0.975,36.392,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,16,quantile,0.99,36.95,1
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,16,quantile,0.01,2.578,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,16,quantile,0.025,6.088,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,16,quantile,0.05,7.449,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,16,quantile,0.1,9.742,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,16,quantile,0.15,11.52,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,16,quantile,0.2,14.986,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,16,quantile,0.25,17.418,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,16,quantile,0.3,19.508,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,16,quantile,0.35,20.418,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,16,quantile,0.4,21.181,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,16,quantile,0.45,23.033,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,16,quantile,0.5,23.768,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,16,quantile,0.55,24.433,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,16,quantile,0.6,25.706,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,16,quantile,0.65,26.58,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,16,quantile,0.7,27.212,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,16,quantile,0.75,28.208,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,16,quantile,0.8,29.949,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,16,quantile,0.85,32.188,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,16,quantile,0.9,33.73,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,16,quantile,0.95,36.639,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,16,quantile,0.975,38.284,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,16,quantile,0.99,39.466,2
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,16,quantile,0.01,0,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,16,quantile,0.025,0,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,16,quantile,0.05,2.556,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,16,quantile,0.1,7.436,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,16,quantile,0.15,10.988,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,16,quantile,0.2,14.283,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,16,quantile,0.25,15.545,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,16,quantile,0.3,18.452,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,16,quantile,0.35,19.547,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,16,quantile,0.4,20.65,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,16,quantile,0.45,21.854,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,16,quantile,0.5,23.393,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,16,quantile,0.55,24.036,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,16,quantile,0.6,24.839,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,16,quantile,0.65,26.276,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,16,quantile,0.7,27.743,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,16,quantile,0.75,28.3,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,16,quantile,0.8,30.312,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,16,quantile,0.85,33.799,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,16,quantile,0.9,35.453,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,16,quantile,0.95,39.004,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,16,quantile,0.975,40.264,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,16,quantile,0.99,47.913,3
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,17,quantile,0.01,26.616,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,17,quantile,0.025,35.813,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,17,quantile,0.05,41.18,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,17,quantile,0.1,47.494,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,17,quantile,0.15,56.586,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,17,quantile,0.2,59.711,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,17,quantile,0.25,63.07,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,17,quantile,0.3,64.241,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,17,quantile,0.35,66.996,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,17,quantile,0.4,70.263,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,17,quantile,0.45,72.942,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,17,quantile,0.5,78.557,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,17,quantile,0.55,80.709,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,17,quantile,0.6,83.582,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,17,quantile,0.65,85.09,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,17,quantile,0.7,86.65,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,17,quantile,0.75,88.843,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,17,quantile,0.8,92.949,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,17,quantile,0.85,101.233,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,17,quantile,0.9,105.872,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,17,quantile,0.95,109.735,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,17,quantile,0.975,117.378,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,17,quantile,0.99,118.113,0
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,17,quantile,0.01,13.685,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,17,quantile,0.025,14.969,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,17,quantile,0.05,22.297,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,17,quantile,0.1,34.78,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,17,quantile,0.15,42.02,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,17,quantile,0.2,46.258,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,17,quantile,0.25,49.861,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,17,quantile,0.3,57.31,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,17,quantile,0.35,61.421,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,17,quantile,0.4,64.988,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,17,quantile,0.45,67.612,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,17,quantile,0.5,71.589,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,17,quantile,0.55,76.578,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,17,quantile,0.6,81.086,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,17,quantile,0.65,85.798,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,17,quantile,0.7,88.174,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,17,quantile,0.75,91.549,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,17,quantile,0.8,95.745,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,17,quantile,0.85,104.54,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,17,quantile,0.9,109.911,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,17,quantile,0.95,130.802,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,17,quantile,0.975,136.373,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,17,quantile,0.99,143.989,1
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,17,quantile,0.01,12.534,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,17,quantile,0.025,17.05,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,17,quantile,0.05,22.199,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,17,quantile,0.1,30.216,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,17,quantile,0.15,33.911,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,17,quantile,0.2,37.273,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,17,quantile,0.25,50.996,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,17,quantile,0.3,58.585,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,17,quantile,0.35,61.942,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,17,quantile,0.4,66.118,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,17,quantile,0.45,68.783,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,17,quantile,0.5,71.58,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,17,quantile,0.55,72.601,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,17,quantile,0.6,73.146,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,17,quantile,0.65,81.226,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,17,quantile,0.7,85.134,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,17,quantile,0.75,97.149,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,17,quantile,0.8,101.964,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,17,quantile,0.85,116.448,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,17,quantile,0.9,122.52,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,17,quantile,0.95,135.718,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,17,quantile,0.975,151.425,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,17,quantile,0.99,164.857,2
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,17,quantile,0.01,0,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,17,quantile,0.025,0,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,17,quantile,0.05,9.171,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,17,quantile,0.1,20.378,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,17,quantile,0.15,29.598,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,17,quantile,0.2,34.636,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,17,quantile,0.25,40.738,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,17,quantile,0.3,43.039,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,17,quantile,0.35,51.19,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,17,quantile,0.4,57.483,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,17,quantile,0.45,62.317,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,17,quantile,0.5,68.997,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,17,quantile,0.55,73.231,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,17,quantile,0.6,78.854,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,17,quantile,0.65,86.066,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,17,quantile,0.7,91.38,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,17,quantile,0.75,99.663,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,17,quantile,0.8,106.983,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,17,quantile,0.85,112.416,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,17,quantile,0.9,117.664,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,17,quantile,0.95,139.029,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,17,quantile,0.975,144.178,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,17,quantile,0.99,199.078,3
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,18,quantile,0.01,12.308,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,18,quantile,0.025,14.199,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,18,quantile,0.05,15.991,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,18,quantile,0.1,21.274,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,18,quantile,0.15,22.025,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,18,quantile,0.2,24.223,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,18,quantile,0.25,26.17,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,18,quantile,0.3,27.087,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,18,quantile,0.35,29.617,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,18,quantile,0.4,31.697,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,18,quantile,0.45,32.463,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,18,quantile,0.5,33.221,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,18,quantile,0.55,33.846,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,18,quantile,0.6,34.825,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,18,quantile,0.65,36.481,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,18,quantile,0.7,38.604,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,18,quantile,0.75,39.41,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,18,quantile,0.8,40.551,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,18,quantile,0.85,41.99,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,18,quantile,0.9,43.698,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,18,quantile,0.95,47.631,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,18,quantile,0.975,49.848,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,18,quantile,0.99,51.09,0
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,18,quantile,0.01,2.299,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,18,quantile,0.025,7.595,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,18,quantile,0.05,11.33,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,18,quantile,0.1,17.702,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,18,quantile,0.15,20.548,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,18,quantile,0.2,23.055,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,18,quantile,0.25,25.696,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,18,quantile,0.3,26.988,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,18,quantile,0.35,29.304,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,18,quantile,0.4,30.834,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,18,quantile,0.45,32.48,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,18,quantile,0.5,34.764,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,18,quantile,0.55,35.952,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,18,quantile,0.6,36.986,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,18,quantile,0.65,39.079,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,18,quantile,0.7,40.4,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,18,quantile,0.75,42.032,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,18,quantile,0.8,44.691,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,18,quantile,0.85,45.968,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,18,quantile,0.9,49.519,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,18,quantile,0.95,53.566,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,18,quantile,0.975,57.528,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,18,quantile,0.99,62.215,1
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,18,quantile,0.01,5.322,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,18,quantile,0.025,7.554,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,18,quantile,0.05,11.998,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,18,quantile,0.1,13.096,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,18,quantile,0.15,14.744,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,18,quantile,0.2,20.059,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,18,quantile,0.25,22.262,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,18,quantile,0.3,23.996,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,18,quantile,0.35,26.416,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,18,quantile,0.4,28.654,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,18,quantile,0.45,33.226,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,18,quantile,0.5,36.323,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,18,quantile,0.55,37.741,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,18,quantile,0.6,39.033,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,18,quantile,0.65,41.36,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,18,quantile,0.7,44.466,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,18,quantile,0.75,47.336,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,18,quantile,0.8,49.418,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,18,quantile,0.85,51.021,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,18,quantile,0.9,52.777,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,18,quantile,0.95,56.947,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,18,quantile,0.975,65.772,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,18,quantile,0.99,78.99,2
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,18,quantile,0.01,3.951,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,18,quantile,0.025,5.971,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,18,quantile,0.05,10.759,3
