location_name,horizon,quantile_0.025,quantile_0.5,quantile_0.975,quantile_0.025_rounded,quantile_0.5_rounded,quantile_0.975_rounded,target_end_date,reference_date,target_end_date_formatted,reference_date_formatted,forecast_due_date,forecast_due_date_formatted,model
Texas,0,0.00450782754128136,0.00909710714887215,0.01548954975746952,0.0045,0.0091,0.0155,2026-03-28,2026-03-28,"March 28, 2026","March 28, 2026",2026-03-25,"March 25, 2026",FluSight-ensemble
Texas,1,0.00224113318836387,0.0075924834436906,0.0175,0.0022,0.0076,0.0175,2026-04-04,2026-03-28,"April 04, 2026","March 28, 2026",2026-03-25,"March 25, 2026",FluSight-ensemble
Texas,2,0.00131141749800466,0.00591268343839457,0.01680923495037761,0.0013,0.0059,0.0168,2026-04-11,2026-03-28,"April 11, 2026","March 28, 2026",2026-03-25,"March 25, 2026",FluSight-ensemble
Utah,0,0.00283091232041231,0.007024908589098,0.01225967306805675,0.0028,0.007,0.0123,2026-03-28,2026-03-28,"March 28, 2026","March 28, 2026",2026-03-25,"March 25, 2026",FluSight-ensemble
Utah,1,0.00150624017614998,0.00546914315307491,0.01343020861267701,0.0015,0.0055,0.0134,2026-04-04,2026-03-28,"April 04, 2026","March 28, 2026",2026-03-25,"March 25, 2026",FluSight-ensemble
Utah,2,9.9966088166156e-4,0.00395670244478541,0.01298772952542944,0.001,0.004,0.013,2026-04-11,2026-03-28,"April 11, 2026","March 28, 2026",2026-03-25,"March 25, 2026",FluSight-ensemble
Vermont,0,0.00196837125607446,0.00501977482364512,0.0148175023977691,0.002,0.005,0.0148,2026-03-28,2026-03-28,"March 28, 2026","March 28, 2026",2026-03-25,"March 25, 2026",FluSight-ensemble
Vermont,1,0.0010232540066773,0.00331322311717024,0.012,0.001,0.0033,0.012,2026-04-04,2026-03-28,"April 04, 2026","March 28, 2026",2026-03-25,"March 25, 2026",FluSight-ensemble
Vermont,2,5.929386177076633e-4,0.00254841869332498,0.0104249990564386,6e-4,0.0025,0.0104,2026-04-11,2026-03-28,"April 11, 2026","March 28, 2026",2026-03-25,"March 25, 2026",FluSight-ensemble
Virginia,0,0.00853035078166357,0.0144170112969481,0.02307214175997658,0.0085,0.0144,0.0231,2026-03-28,2026-03-28,"March 28, 2026","March 28, 2026",2026-03-25,"March 25, 2026",FluSight-ensemble
Virginia,1,0.00413399354692771,0.01219825715673744,0.02352762147967648,0.0041,0.0122,0.0235,2026-04-04,2026-03-28,"April 04, 2026","March 28, 2026",2026-03-25,"March 25, 2026",FluSight-ensemble
Virginia,2,0.00263433604669002,0.01009952835815431,0.02270160472207126,0.0026,0.0101,0.0227,2026-04-11,2026-03-28,"April 11, 2026","March 28, 2026",2026-03-25,"March 25, 2026",FluSight-ensemble
Washington,0,0.00804792289466385,0.01450068512029806,0.0220780409169531,0.008,0.0145,0.0221,2026-03-28,2026-03-28,"March 28, 2026","March 28, 2026",2026-03-25,"March 25, 2026",FluSight-ensemble
Washington,1,0.00589919710491875,0.0126533284094462,0.02237729563222881,0.0059,0.0127,0.0224,2026-04-04,2026-03-28,"April 04, 2026","March 28, 2026",2026-03-25,"March 25, 2026",FluSight-ensemble
Washington,2,0.00317864923773387,0.00985303531465507,0.02060745190635994,0.0032,0.0099,0.0206,2026-04-11,2026-03-28,"April 11, 2026","March 28, 2026",2026-03-25,"March 25, 2026",FluSight-ensemble
West Virginia,0,0.01039561082961269,0.01721337479330223,0.0305,0.0104,0.0172,0.0305,2026-03-28,2026-03-28,"March 28, 2026","March 28, 2026",2026-03-25,"March 25, 2026",FluSight-ensemble
West Virginia,1,0.00687146775968251,0.01448534470008009,0.02999783921954619,0.0069,0.0145,0.03,2026-04-04,2026-03-28,"April 04, 2026","March 28, 2026",2026-03-25,"March 25, 2026",FluSight-ensemble
West Virginia,2,0.00345160101870347,0.01160307194082169,0.02818480470850125,0.0035,0.0116,0.0282,2026-04-11,2026-03-28,"April 11, 2026","March 28, 2026",2026-03-25,"March 25, 2026",FluSight-ensemble
Wisconsin,0,0.0113166756844323,0.01933844185160883,0.028,0.0113,0.0193,0.028,2026-03-28,2026-03-28,"March 28, 2026","March 28, 2026",2026-03-25,"March 25, 2026",FluSight-ensemble
Wisconsin,1,0.00795406953986103,0.01651062272596357,0.02978707955468147,0.008,0.0165,0.0298,2026-04-04,2026-03-28,"April 04, 2026","March 28, 2026",2026-03-25,"March 25, 2026",FluSight-ensemble
Wisconsin,2,0.00475202459599538,0.01316562533769077,0.02775065154930356,0.0048,0.0132,0.0278,2026-04-11,2026-03-28,"April 11, 2026","March 28, 2026",2026-03-25,"March 25, 2026",FluSight-ensemble
Wyoming,0,0.00808672380389624,0.01381393600535836,0.0212630317535922,0.0081,0.0138,0.0213,2026-03-28,2026-03-28,"March 28, 2026","March 28, 2026",2026-03-25,"March 25, 2026",FluSight-ensemble
Wyoming,1,0.00433268171165087,0.01165583134799367,0.02208482987763798,0.0043,0.0117,0.0221,2026-04-04,2026-03-28,"April 04, 2026","March 28, 2026",2026-03-25,"March 25, 2026",FluSight-ensemble
Wyoming,2,0.00282615564697766,0.00975652177363709,0.02234720457404584,0.0028,0.0098,0.0223,2026-04-11,2026-03-28,"April 11, 2026","March 28, 2026",2026-03-25,"March 25, 2026",FluSight-ensemble
