"reference_date","target_end_date","horizon","location","target","output_type","output_type_id","ratio","ratio_quant","value"
"2025-04-12","2025-04-19",1,"09","wk inc flu hosp","quantile",0.9,NA,0.481481481481481,40
"2025-04-12","2025-04-19",1,"09","wk inc flu hosp","quantile",0.95,NA,0.481481481481481,41
"2025-04-12","2025-04-19",1,"09","wk inc flu hosp","quantile",0.975,NA,0.481481481481481,42
"2025-04-12","2025-04-19",1,"09","wk inc flu hosp","quantile",0.99,NA,0.481481481481481,43
"2025-04-12","2025-04-26",2,"09","wk inc flu hosp","quantile",0.5,0.298245614035088,0.298245614035088,16
"2025-04-12","2025-04-26",2,"09","wk inc flu hosp","quantile",0.01,NA,0.298245614035088,5
"2025-04-12","2025-04-26",2,"09","wk inc flu hosp","quantile",0.025,NA,0.298245614035088,6
"2025-04-12","2025-04-26",2,"09","wk inc flu hosp","quantile",0.05,NA,0.298245614035088,6
"2025-04-12","2025-04-26",2,"09","wk inc flu hosp","quantile",0.1,NA,0.298245614035088,7
"2025-04-12","2025-04-26",2,"09","wk inc flu hosp","quantile",0.15,NA,0.298245614035088,8
"2025-04-12","2025-04-26",2,"09","wk inc flu hosp","quantile",0.2,NA,0.298245614035088,9
"2025-04-12","2025-04-26",2,"09","wk inc flu hosp","quantile",0.25,NA,0.298245614035088,10
"2025-04-12","2025-04-26",2,"09","wk inc flu hosp","quantile",0.3,NA,0.298245614035088,11
"2025-04-12","2025-04-26",2,"09","wk inc flu hosp","quantile",0.35,NA,0.298245614035088,12
"2025-04-12","2025-04-26",2,"09","wk inc flu hosp","quantile",0.4,NA,0.298245614035088,13
"2025-04-12","2025-04-26",2,"09","wk inc flu hosp","quantile",0.45,NA,0.298245614035088,15
"2025-04-12","2025-04-26",2,"09","wk inc flu hosp","quantile",0.55,NA,0.298245614035088,18
"2025-04-12","2025-04-26",2,"09","wk inc flu hosp","quantile",0.6,NA,0.298245614035088,19
"2025-04-12","2025-04-26",2,"09","wk inc flu hosp","quantile",0.65,NA,0.298245614035088,20
"2025-04-12","2025-04-26",2,"09","wk inc flu hosp","quantile",0.7,NA,0.298245614035088,21
"2025-04-12","2025-04-26",2,"09","wk inc flu hosp","quantile",0.75,NA,0.298245614035088,22
"2025-04-12","2025-04-26",2,"09","wk inc flu hosp","quantile",0.8,NA,0.298245614035088,23
"2025-04-12","2025-04-26",2,"09","wk inc flu hosp","quantile",0.85,NA,0.298245614035088,25
"2025-04-12","2025-04-26",2,"09","wk inc flu hosp","quantile",0.9,NA,0.298245614035088,25
"2025-04-12","2025-04-26",2,"09","wk inc flu hosp","quantile",0.95,NA,0.298245614035088,26
"2025-04-12","2025-04-26",2,"09","wk inc flu hosp","quantile",0.975,NA,0.298245614035088,27
"2025-04-12","2025-04-26",2,"09","wk inc flu hosp","quantile",0.99,NA,0.298245614035088,27
"2025-04-12","2025-05-03",3,"09","wk inc flu hosp","quantile",0.5,0.277777777777778,0.277777777777778,14
"2025-04-12","2025-05-03",3,"09","wk inc flu hosp","quantile",0.01,NA,0.277777777777778,4
"2025-04-12","2025-05-03",3,"09","wk inc flu hosp","quantile",0.025,NA,0.277777777777778,4
"2025-04-12","2025-05-03",3,"09","wk inc flu hosp","quantile",0.05,NA,0.277777777777778,4
"2025-04-12","2025-05-03",3,"09","wk inc flu hosp","quantile",0.1,NA,0.277777777777778,5
"2025-04-12","2025-05-03",3,"09","wk inc flu hosp","quantile",0.15,NA,0.277777777777778,6
"2025-04-12","2025-05-03",3,"09","wk inc flu hosp","quantile",0.2,NA,0.277777777777778,7
"2025-04-12","2025-05-03",3,"09","wk inc flu hosp","quantile",0.25,NA,0.277777777777778,8
"2025-04-12","2025-05-03",3,"09","wk inc flu hosp","quantile",0.3,NA,0.277777777777778,9
"2025-04-12","2025-05-03",3,"09","wk inc flu hosp","quantile",0.35,NA,0.277777777777778,10
"2025-04-12","2025-05-03",3,"09","wk inc flu hosp","quantile",0.4,NA,0.277777777777778,12
"2025-04-12","2025-05-03",3,"09","wk inc flu hosp","quantile",0.45,NA,0.277777777777778,13
"2025-04-12","2025-05-03",3,"09","wk inc flu hosp","quantile",0.55,NA,0.277777777777778,15
"2025-04-12","2025-05-03",3,"09","wk inc flu hosp","quantile",0.6,NA,0.277777777777778,17
"2025-04-12","2025-05-03",3,"09","wk inc flu hosp","quantile",0.65,NA,0.277777777777778,18
"2025-04-12","2025-05-03",3,"09","wk inc flu hosp","quantile",0.7,NA,0.277777777777778,19
"2025-04-12","2025-05-03",3,"09","wk inc flu hosp","quantile",0.75,NA,0.277777777777778,20
"2025-04-12","2025-05-03",3,"09","wk inc flu hosp","quantile",0.8,NA,0.277777777777778,21
"2025-04-12","2025-05-03",3,"09","wk inc flu hosp","quantile",0.85,NA,0.277777777777778,22
"2025-04-12","2025-05-03",3,"09","wk inc flu hosp","quantile",0.9,NA,0.277777777777778,23
"2025-04-12","2025-05-03",3,"09","wk inc flu hosp","quantile",0.95,NA,0.277777777777778,24
"2025-04-12","2025-05-03",3,"09","wk inc flu hosp","quantile",0.975,NA,0.277777777777778,24
"2025-04-12","2025-05-03",3,"09","wk inc flu hosp","quantile",0.99,NA,0.277777777777778,24
"2025-04-12","2025-04-05",-1,"10","wk inc flu hosp","quantile",0.5,1,1,13
"2025-04-12","2025-04-05",-1,"10","wk inc flu hosp","quantile",0.01,NA,1,2
"2025-04-12","2025-04-05",-1,"10","wk inc flu hosp","quantile",0.025,NA,1,2
"2025-04-12","2025-04-05",-1,"10","wk inc flu hosp","quantile",0.05,NA,1,2
"2025-04-12","2025-04-05",-1,"10","wk inc flu hosp","quantile",0.1,NA,1,3
"2025-04-12","2025-04-05",-1,"10","wk inc flu hosp","quantile",0.15,NA,1,4
"2025-04-12","2025-04-05",-1,"10","wk inc flu hosp","quantile",0.2,NA,1,6
"2025-04-12","2025-04-05",-1,"10","wk inc flu hosp","quantile",0.25,NA,1,6
"2025-04-12","2025-04-05",-1,"10","wk inc flu hosp","quantile",0.3,NA,1,8
"2025-04-12","2025-04-05",-1,"10","wk inc flu hosp","quantile",0.35,NA,1,9
"2025-04-12","2025-04-05",-1,"10","wk inc flu hosp","quantile",0.4,NA,1,10
"2025-04-12","2025-04-05",-1,"10","wk inc flu hosp","quantile",0.45,NA,1,12
"2025-04-12","2025-04-05",-1,"10","wk inc flu hosp","quantile",0.55,NA,1,15
"2025-04-12","2025-04-05",-1,"10","wk inc flu hosp","quantile",0.6,NA,1,16
"2025-04-12","2025-04-05",-1,"10","wk inc flu hosp","quantile",0.65,NA,1,17
"2025-04-12","2025-04-05",-1,"10","wk inc flu hosp","quantile",0.7,NA,1,19
"2025-04-12","2025-04-05",-1,"10","wk inc flu hosp","quantile",0.75,NA,1,20
"2025-04-12","2025-04-05",-1,"10","wk inc flu hosp","quantile",0.8,NA,1,21
"2025-04-12","2025-04-05",-1,"10","wk inc flu hosp","quantile",0.85,NA,1,23
"2025-04-12","2025-04-05",-1,"10","wk inc flu hosp","quantile",0.9,NA,1,23
"2025-04-12","2025-04-05",-1,"10","wk inc flu hosp","quantile",0.95,NA,1,24
"2025-04-12","2025-04-05",-1,"10","wk inc flu hosp","quantile",0.975,NA,1,25
"2025-04-12","2025-04-05",-1,"10","wk inc flu hosp","quantile",0.99,NA,1,25
"2025-04-12","2025-04-12",0,"10","wk inc flu hosp","quantile",0.5,0.5625,0.5625,8
"2025-04-12","2025-04-12",0,"10","wk inc flu hosp","quantile",0.01,NA,0.5625,2
"2025-04-12","2025-04-12",0,"10","wk inc flu hosp","quantile",0.025,NA,0.5625,2
"2025-04-12","2025-04-12",0,"10","wk inc flu hosp","quantile",0.05,NA,0.5625,2
"2025-04-12","2025-04-12",0,"10","wk inc flu hosp","quantile",0.1,NA,0.5625,2
"2025-04-12","2025-04-12",0,"10","wk inc flu hosp","quantile",0.15,NA,0.5625,3
"2025-04-12","2025-04-12",0,"10","wk inc flu hosp","quantile",0.2,NA,0.5625,4
"2025-04-12","2025-04-12",0,"10","wk inc flu hosp","quantile",0.25,NA,0.5625,4
"2025-04-12","2025-04-12",0,"10","wk inc flu hosp","quantile",0.3,NA,0.5625,5
"2025-04-12","2025-04-12",0,"10","wk inc flu hosp","quantile",0.35,NA,0.5625,6
"2025-04-12","2025-04-12",0,"10","wk inc flu hosp","quantile",0.4,NA,0.5625,7
"2025-04-12","2025-04-12",0,"10","wk inc flu hosp","quantile",0.45,NA,0.5625,7
"2025-04-12","2025-04-12",0,"10","wk inc flu hosp","quantile",0.55,NA,0.5625,9
"2025-04-12","2025-04-12",0,"10","wk inc flu hosp","quantile",0.6,NA,0.5625,9
"2025-04-12","2025-04-12",0,"10","wk inc flu hosp","quantile",0.65,NA,0.5625,10
"2025-04-12","2025-04-12",0,"10","wk inc flu hosp","quantile",0.7,NA,0.5625,11
"2025-04-12","2025-04-12",0,"10","wk inc flu hosp","quantile",0.75,NA,0.5625,12
"2025-04-12","2025-04-12",0,"10","wk inc flu hosp","quantile",0.8,NA,0.5625,13
"2025-04-12","2025-04-12",0,"10","wk inc flu hosp","quantile",0.85,NA,0.5625,13
"2025-04-12","2025-04-12",0,"10","wk inc flu hosp","quantile",0.9,NA,0.5625,14
"2025-04-12","2025-04-12",0,"10","wk inc flu hosp","quantile",0.95,NA,0.5625,14
"2025-04-12","2025-04-12",0,"10","wk inc flu hosp","quantile",0.975,NA,0.5625,14
"2025-04-12","2025-04-12",0,"10","wk inc flu hosp","quantile",0.99,NA,0.5625,15
"2025-04-12","2025-04-19",1,"10","wk inc flu hosp","quantile",0.5,0.333333333333333,0.333333333333333,5
"2025-04-12","2025-04-19",1,"10","wk inc flu hosp","quantile",0.01,NA,0.333333333333333,1
"2025-04-12","2025-04-19",1,"10","wk inc flu hosp","quantile",0.025,NA,0.333333333333333,2
"2025-04-12","2025-04-19",1,"10","wk inc flu hosp","quantile",0.05,NA,0.333333333333333,2
"2025-04-12","2025-04-19",1,"10","wk inc flu hosp","quantile",0.1,NA,0.333333333333333,2
"2025-04-12","2025-04-19",1,"10","wk inc flu hosp","quantile",0.15,NA,0.333333333333333,2
"2025-04-12","2025-04-19",1,"10","wk inc flu hosp","quantile",0.2,NA,0.333333333333333,3
"2025-04-12","2025-04-19",1,"10","wk inc flu hosp","quantile",0.25,NA,0.333333333333333,3
"2025-04-12","2025-04-19",1,"10","wk inc flu hosp","quantile",0.3,NA,0.333333333333333,3
"2025-04-12","2025-04-19",1,"10","wk inc flu hosp","quantile",0.35,NA,0.333333333333333,4
"2025-04-12","2025-04-19",1,"10","wk inc flu hosp","quantile",0.4,NA,0.333333333333333,4
"2025-04-12","2025-04-19",1,"10","wk inc flu hosp","quantile",0.45,NA,0.333333333333333,5
"2025-04-12","2025-04-19",1,"10","wk inc flu hosp","quantile",0.55,NA,0.333333333333333,6
"2025-04-12","2025-04-19",1,"10","wk inc flu hosp","quantile",0.6,NA,0.333333333333333,6
"2025-04-12","2025-04-19",1,"10","wk inc flu hosp","quantile",0.65,NA,0.333333333333333,7
"2025-04-12","2025-04-19",1,"10","wk inc flu hosp","quantile",0.7,NA,0.333333333333333,7
"2025-04-12","2025-04-19",1,"10","wk inc flu hosp","quantile",0.75,NA,0.333333333333333,7
"2025-04-12","2025-04-19",1,"10","wk inc flu hosp","quantile",0.8,NA,0.333333333333333,8
"2025-04-12","2025-04-19",1,"10","wk inc flu hosp","quantile",0.85,NA,0.333333333333333,8
"2025-04-12","2025-04-19",1,"10","wk inc flu hosp","quantile",0.9,NA,0.333333333333333,9
"2025-04-12","2025-04-19",1,"10","wk inc flu hosp","quantile",0.95,NA,0.333333333333333,9
"2025-04-12","2025-04-19",1,"10","wk inc flu hosp","quantile",0.975,NA,0.333333333333333,9
"2025-04-12","2025-04-19",1,"10","wk inc flu hosp","quantile",0.99,NA,0.333333333333333,9
"2025-04-12","2025-04-26",2,"10","wk inc flu hosp","quantile",0.5,0.176470588235294,0.176470588235294,2
"2025-04-12","2025-04-26",2,"10","wk inc flu hosp","quantile",0.01,NA,0.176470588235294,0
"2025-04-12","2025-04-26",2,"10","wk inc flu hosp","quantile",0.025,NA,0.176470588235294,0
"2025-04-12","2025-04-26",2,"10","wk inc flu hosp","quantile",0.05,NA,0.176470588235294,1
"2025-04-12","2025-04-26",2,"10","wk inc flu hosp","quantile",0.1,NA,0.176470588235294,1
"2025-04-12","2025-04-26",2,"10","wk inc flu hosp","quantile",0.15,NA,0.176470588235294,1
"2025-04-12","2025-04-26",2,"10","wk inc flu hosp","quantile",0.2,NA,0.176470588235294,1
"2025-04-12","2025-04-26",2,"10","wk inc flu hosp","quantile",0.25,NA,0.176470588235294,1
"2025-04-12","2025-04-26",2,"10","wk inc flu hosp","quantile",0.3,NA,0.176470588235294,1
"2025-04-12","2025-04-26",2,"10","wk inc flu hosp","quantile",0.35,NA,0.176470588235294,2
"2025-04-12","2025-04-26",2,"10","wk inc flu hosp","quantile",0.4,NA,0.176470588235294,2
"2025-04-12","2025-04-26",2,"10","wk inc flu hosp","quantile",0.45,NA,0.176470588235294,2
"2025-04-12","2025-04-26",2,"10","wk inc flu hosp","quantile",0.55,NA,0.176470588235294,3
"2025-04-12","2025-04-26",2,"10","wk inc flu hosp","quantile",0.6,NA,0.176470588235294,3
"2025-04-12","2025-04-26",2,"10","wk inc flu hosp","quantile",0.65,NA,0.176470588235294,3
"2025-04-12","2025-04-26",2,"10","wk inc flu hosp","quantile",0.7,NA,0.176470588235294,3
"2025-04-12","2025-04-26",2,"10","wk inc flu hosp","quantile",0.75,NA,0.176470588235294,4
"2025-04-12","2025-04-26",2,"10","wk inc flu hosp","quantile",0.8,NA,0.176470588235294,4
"2025-04-12","2025-04-26",2,"10","wk inc flu hosp","quantile",0.85,NA,0.176470588235294,4
"2025-04-12","2025-04-26",2,"10","wk inc flu hosp","quantile",0.9,NA,0.176470588235294,4
"2025-04-12","2025-04-26",2,"10","wk inc flu hosp","quantile",0.95,NA,0.176470588235294,4
"2025-04-12","2025-04-26",2,"10","wk inc flu hosp","quantile",0.975,NA,0.176470588235294,5
"2025-04-12","2025-04-26",2,"10","wk inc flu hosp","quantile",0.99,NA,0.176470588235294,5
"2025-04-12","2025-05-03",3,"10","wk inc flu hosp","quantile",0.5,0.1875,0.1875,2
"2025-04-12","2025-05-03",3,"10","wk inc flu hosp","quantile",0.01,NA,0.1875,0
"2025-04-12","2025-05-03",3,"10","wk inc flu hosp","quantile",0.025,NA,0.1875,0
"2025-04-12","2025-05-03",3,"10","wk inc flu hosp","quantile",0.05,NA,0.1875,0
"2025-04-12","2025-05-03",3,"10","wk inc flu hosp","quantile",0.1,NA,0.1875,1
"2025-04-12","2025-05-03",3,"10","wk inc flu hosp","quantile",0.15,NA,0.1875,1
"2025-04-12","2025-05-03",3,"10","wk inc flu hosp","quantile",0.2,NA,0.1875,1
"2025-04-12","2025-05-03",3,"10","wk inc flu hosp","quantile",0.25,NA,0.1875,1
"2025-04-12","2025-05-03",3,"10","wk inc flu hosp","quantile",0.3,NA,0.1875,2
"2025-04-12","2025-05-03",3,"10","wk inc flu hosp","quantile",0.35,NA,0.1875,2
"2025-04-12","2025-05-03",3,"10","wk inc flu hosp","quantile",0.4,NA,0.1875,2
"2025-04-12","2025-05-03",3,"10","wk inc flu hosp","quantile",0.45,NA,0.1875,2
"2025-04-12","2025-05-03",3,"10","wk inc flu hosp","quantile",0.55,NA,0.1875,3
"2025-04-12","2025-05-03",3,"10","wk inc flu hosp","quantile",0.6,NA,0.1875,3
"2025-04-12","2025-05-03",3,"10","wk inc flu hosp","quantile",0.65,NA,0.1875,3
"2025-04-12","2025-05-03",3,"10","wk inc flu hosp","quantile",0.7,NA,0.1875,4
"2025-04-12","2025-05-03",3,"10","wk inc flu hosp","quantile",0.75,NA,0.1875,4
"2025-04-12","2025-05-03",3,"10","wk inc flu hosp","quantile",0.8,NA,0.1875,4
"2025-04-12","2025-05-03",3,"10","wk inc flu hosp","quantile",0.85,NA,0.1875,4
"2025-04-12","2025-05-03",3,"10","wk inc flu hosp","quantile",0.9,NA,0.1875,4
"2025-04-12","2025-05-03",3,"10","wk inc flu hosp","quantile",0.95,NA,0.1875,5
"2025-04-12","2025-05-03",3,"10","wk inc flu hosp","quantile",0.975,NA,0.1875,5
"2025-04-12","2025-05-03",3,"10","wk inc flu hosp","quantile",0.99,NA,0.1875,5
"2025-04-12","2025-04-05",-1,"11","wk inc flu hosp","quantile",0.5,1.06060606060606,1.06060606060606,34
"2025-04-12","2025-04-05",-1,"11","wk inc flu hosp","quantile",0.01,NA,1.06060606060606,0
"2025-04-12","2025-04-05",-1,"11","wk inc flu hosp","quantile",0.025,NA,1.06060606060606,0
"2025-04-12","2025-04-05",-1,"11","wk inc flu hosp","quantile",0.05,NA,1.06060606060606,1
"2025-04-12","2025-04-05",-1,"11","wk inc flu hosp","quantile",0.1,NA,1.06060606060606,4
"2025-04-12","2025-04-05",-1,"11","wk inc flu hosp","quantile",0.15,NA,1.06060606060606,7
"2025-04-12","2025-04-05",-1,"11","wk inc flu hosp","quantile",0.2,NA,1.06060606060606,10
"2025-04-12","2025-04-05",-1,"11","wk inc flu hosp","quantile",0.25,NA,1.06060606060606,14
"2025-04-12","2025-04-05",-1,"11","wk inc flu hosp","quantile",0.3,NA,1.06060606060606,17
"2025-04-12","2025-04-05",-1,"11","wk inc flu hosp","quantile",0.35,NA,1.06060606060606,21
"2025-04-12","2025-04-05",-1,"11","wk inc flu hosp","quantile",0.4,NA,1.06060606060606,25
"2025-04-12","2025-04-05",-1,"11","wk inc flu hosp","quantile",0.45,NA,1.06060606060606,30
"2025-04-12","2025-04-05",-1,"11","wk inc flu hosp","quantile",0.55,NA,1.06060606060606,38
"2025-04-12","2025-04-05",-1,"11","wk inc flu hosp","quantile",0.6,NA,1.06060606060606,42
"2025-04-12","2025-04-05",-1,"11","wk inc flu hosp","quantile",0.65,NA,1.06060606060606,46
"2025-04-12","2025-04-05",-1,"11","wk inc flu hosp","quantile",0.7,NA,1.06060606060606,50
"2025-04-12","2025-04-05",-1,"11","wk inc flu hosp","quantile",0.75,NA,1.06060606060606,54
"2025-04-12","2025-04-05",-1,"11","wk inc flu hosp","quantile",0.8,NA,1.06060606060606,57
"2025-04-12","2025-04-05",-1,"11","wk inc flu hosp","quantile",0.85,NA,1.06060606060606,62
"2025-04-12","2025-04-05",-1,"11","wk inc flu hosp","quantile",0.9,NA,1.06060606060606,64
"2025-04-12","2025-04-05",-1,"11","wk inc flu hosp","quantile",0.95,NA,1.06060606060606,67
"2025-04-12","2025-04-05",-1,"11","wk inc flu hosp","quantile",0.975,NA,1.06060606060606,68
"2025-04-12","2025-04-05",-1,"11","wk inc flu hosp","quantile",0.99,NA,1.06060606060606,69
"2025-04-12","2025-04-12",0,"11","wk inc flu hosp","quantile",0.5,0.735294117647059,0.735294117647059,24
"2025-04-12","2025-04-12",0,"11","wk inc flu hosp","quantile",0.01,NA,0.735294117647059,0
"2025-04-12","2025-04-12",0,"11","wk inc flu hosp","quantile",0.025,NA,0.735294117647059,0
"2025-04-12","2025-04-12",0,"11","wk inc flu hosp","quantile",0.05,NA,0.735294117647059,0
"2025-04-12","2025-04-12",0,"11","wk inc flu hosp","quantile",0.1,NA,0.735294117647059,2
"2025-04-12","2025-04-12",0,"11","wk inc flu hosp","quantile",0.15,NA,0.735294117647059,5
"2025-04-12","2025-04-12",0,"11","wk inc flu hosp","quantile",0.2,NA,0.735294117647059,7
"2025-04-12","2025-04-12",0,"11","wk inc flu hosp","quantile",0.25,NA,0.735294117647059,10
"2025-04-12","2025-04-12",0,"11","wk inc flu hosp","quantile",0.3,NA,0.735294117647059,12
"2025-04-12","2025-04-12",0,"11","wk inc flu hosp","quantile",0.35,NA,0.735294117647059,15
"2025-04-12","2025-04-12",0,"11","wk inc flu hosp","quantile",0.4,NA,0.735294117647059,18
"2025-04-12","2025-04-12",0,"11","wk inc flu hosp","quantile",0.45,NA,0.735294117647059,21
"2025-04-12","2025-04-12",0,"11","wk inc flu hosp","quantile",0.55,NA,0.735294117647059,27
"2025-04-12","2025-04-12",0,"11","wk inc flu hosp","quantile",0.6,NA,0.735294117647059,30
"2025-04-12","2025-04-12",0,"11","wk inc flu hosp","quantile",0.65,NA,0.735294117647059,33
"2025-04-12","2025-04-12",0,"11","wk inc flu hosp","quantile",0.7,NA,0.735294117647059,35
"2025-04-12","2025-04-12",0,"11","wk inc flu hosp","quantile",0.75,NA,0.735294117647059,38
"2025-04-12","2025-04-12",0,"11","wk inc flu hosp","quantile",0.8,NA,0.735294117647059,40
"2025-04-12","2025-04-12",0,"11","wk inc flu hosp","quantile",0.85,NA,0.735294117647059,43
"2025-04-12","2025-04-12",0,"11","wk inc flu hosp","quantile",0.9,NA,0.735294117647059,45
"2025-04-12","2025-04-12",0,"11","wk inc flu hosp","quantile",0.95,NA,0.735294117647059,47
"2025-04-12","2025-04-12",0,"11","wk inc flu hosp","quantile",0.975,NA,0.735294117647059,48
"2025-04-12","2025-04-12",0,"11","wk inc flu hosp","quantile",0.99,NA,0.735294117647059,48
"2025-04-12","2025-04-19",1,"11","wk inc flu hosp","quantile",0.5,0.447368421052632,0.447368421052632,16
"2025-04-12","2025-04-19",1,"11","wk inc flu hosp","quantile",0.01,NA,0.447368421052632,0
"2025-04-12","2025-04-19",1,"11","wk inc flu hosp","quantile",0.025,NA,0.447368421052632,1
"2025-04-12","2025-04-19",1,"11","wk inc flu hosp","quantile",0.05,NA,0.447368421052632,1
"2025-04-12","2025-04-19",1,"11","wk inc flu hosp","quantile",0.1,NA,0.447368421052632,3
"2025-04-12","2025-04-19",1,"11","wk inc flu hosp","quantile",0.15,NA,0.447368421052632,4
"2025-04-12","2025-04-19",1,"11","wk inc flu hosp","quantile",0.2,NA,0.447368421052632,5
"2025-04-12","2025-04-19",1,"11","wk inc flu hosp","quantile",0.25,NA,0.447368421052632,7
"2025-04-12","2025-04-19",1,"11","wk inc flu hosp","quantile",0.3,NA,0.447368421052632,9
"2025-04-12","2025-04-19",1,"11","wk inc flu hosp","quantile",0.35,NA,0.447368421052632,10
"2025-04-12","2025-04-19",1,"11","wk inc flu hosp","quantile",0.4,NA,0.447368421052632,12
"2025-04-12","2025-04-19",1,"11","wk inc flu hosp","quantile",0.45,NA,0.447368421052632,14
"2025-04-12","2025-04-19",1,"11","wk inc flu hosp","quantile",0.55,NA,0.447368421052632,18
"2025-04-12","2025-04-19",1,"11","wk inc flu hosp","quantile",0.6,NA,0.447368421052632,20
"2025-04-12","2025-04-19",1,"11","wk inc flu hosp","quantile",0.65,NA,0.447368421052632,21
"2025-04-12","2025-04-19",1,"11","wk inc flu hosp","quantile",0.7,NA,0.447368421052632,23
"2025-04-12","2025-04-19",1,"11","wk inc flu hosp","quantile",0.75,NA,0.447368421052632,25
"2025-04-12","2025-04-19",1,"11","wk inc flu hosp","quantile",0.8,NA,0.447368421052632,27
"2025-04-12","2025-04-19",1,"11","wk inc flu hosp","quantile",0.85,NA,0.447368421052632,28
"2025-04-12","2025-04-19",1,"11","wk inc flu hosp","quantile",0.9,NA,0.447368421052632,29
"2025-04-12","2025-04-19",1,"11","wk inc flu hosp","quantile",0.95,NA,0.447368421052632,31
"2025-04-12","2025-04-19",1,"11","wk inc flu hosp","quantile",0.975,NA,0.447368421052632,31
"2025-04-12","2025-04-19",1,"11","wk inc flu hosp","quantile",0.99,NA,0.447368421052632,31
"2025-04-12","2025-04-26",2,"11","wk inc flu hosp","quantile",0.5,0.416666666666667,0.416666666666667,14
"2025-04-12","2025-04-26",2,"11","wk inc flu hosp","quantile",0.01,NA,0.416666666666667,0
"2025-04-12","2025-04-26",2,"11","wk inc flu hosp","quantile",0.025,NA,0.416666666666667,1
"2025-04-12","2025-04-26",2,"11","wk inc flu hosp","quantile",0.05,NA,0.416666666666667,1
"2025-04-12","2025-04-26",2,"11","wk inc flu hosp","quantile",0.1,NA,0.416666666666667,2
"2025-04-12","2025-04-26",2,"11","wk inc flu hosp","quantile",0.15,NA,0.416666666666667,4
"2025-04-12","2025-04-26",2,"11","wk inc flu hosp","quantile",0.2,NA,0.416666666666667,5
"2025-04-12","2025-04-26",2,"11","wk inc flu hosp","quantile",0.25,NA,0.416666666666667,6
"2025-04-12","2025-04-26",2,"11","wk inc flu hosp","quantile",0.3,NA,0.416666666666667,8
"2025-04-12","2025-04-26",2,"11","wk inc flu hosp","quantile",0.35,NA,0.416666666666667,9
"2025-04-12","2025-04-26",2,"11","wk inc flu hosp","quantile",0.4,NA,0.416666666666667,11
"2025-04-12","2025-04-26",2,"11","wk inc flu hosp","quantile",0.45,NA,0.416666666666667,13
"2025-04-12","2025-04-26",2,"11","wk inc flu hosp","quantile",0.55,NA,0.416666666666667,16
"2025-04-12","2025-04-26",2,"11","wk inc flu hosp","quantile",0.6,NA,0.416666666666667,17
"2025-04-12","2025-04-26",2,"11","wk inc flu hosp","quantile",0.65,NA,0.416666666666667,19
"2025-04-12","2025-04-26",2,"11","wk inc flu hosp","quantile",0.7,NA,0.416666666666667,21
"2025-04-12","2025-04-26",2,"11","wk inc flu hosp","quantile",0.75,NA,0.416666666666667,22
"2025-04-12","2025-04-26",2,"11","wk inc flu hosp","quantile",0.8,NA,0.416666666666667,23
"2025-04-12","2025-04-26",2,"11","wk inc flu hosp","quantile",0.85,NA,0.416666666666667,25
"2025-04-12","2025-04-26",2,"11","wk inc flu hosp","quantile",0.9,NA,0.416666666666667,26
"2025-04-12","2025-04-26",2,"11","wk inc flu hosp","quantile",0.95,NA,0.416666666666667,27
"2025-04-12","2025-04-26",2,"11","wk inc flu hosp","quantile",0.975,NA,0.416666666666667,28
"2025-04-12","2025-04-26",2,"11","wk inc flu hosp","quantile",0.99,NA,0.416666666666667,28
"2025-04-12","2025-05-03",3,"11","wk inc flu hosp","quantile",0.5,0.171428571428571,0.171428571428571,5
"2025-04-12","2025-05-03",3,"11","wk inc flu hosp","quantile",0.01,NA,0.171428571428571,0
"2025-04-12","2025-05-03",3,"11","wk inc flu hosp","quantile",0.025,NA,0.171428571428571,0
"2025-04-12","2025-05-03",3,"11","wk inc flu hosp","quantile",0.05,NA,0.171428571428571,0
"2025-04-12","2025-05-03",3,"11","wk inc flu hosp","quantile",0.1,NA,0.171428571428571,0
"2025-04-12","2025-05-03",3,"11","wk inc flu hosp","quantile",0.15,NA,0.171428571428571,1
"2025-04-12","2025-05-03",3,"11","wk inc flu hosp","quantile",0.2,NA,0.171428571428571,1
"2025-04-12","2025-05-03",3,"11","wk inc flu hosp","quantile",0.25,NA,0.171428571428571,2
"2025-04-12","2025-05-03",3,"11","wk inc flu hosp","quantile",0.3,NA,0.171428571428571,3
"2025-04-12","2025-05-03",3,"11","wk inc flu hosp","quantile",0.35,NA,0.171428571428571,3
"2025-04-12","2025-05-03",3,"11","wk inc flu hosp","quantile",0.4,NA,0.171428571428571,4
"2025-04-12","2025-05-03",3,"11","wk inc flu hosp","quantile",0.45,NA,0.171428571428571,5
"2025-04-12","2025-05-03",3,"11","wk inc flu hosp","quantile",0.55,NA,0.171428571428571,6
"2025-04-12","2025-05-03",3,"11","wk inc flu hosp","quantile",0.6,NA,0.171428571428571,7
"2025-04-12","2025-05-03",3,"11","wk inc flu hosp","quantile",0.65,NA,0.171428571428571,7
"2025-04-12","2025-05-03",3,"11","wk inc flu hosp","quantile",0.7,NA,0.171428571428571,8
"2025-04-12","2025-05-03",3,"11","wk inc flu hosp","quantile",0.75,NA,0.171428571428571,9
"2025-04-12","2025-05-03",3,"11","wk inc flu hosp","quantile",0.8,NA,0.171428571428571,9
"2025-04-12","2025-05-03",3,"11","wk inc flu hosp","quantile",0.85,NA,0.171428571428571,10
"2025-04-12","2025-05-03",3,"11","wk inc flu hosp","quantile",0.9,NA,0.171428571428571,10
